Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-029245,2016-12,06/16/2016 18:00,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,8779,N BROADWAY,74,IN AND OUT WINDOW TINT, ,8779,BROADWAY,897568.6,1052305
16-062223,2016-12,06/19/2015 08:00,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,2952,MICHIGAN AVE,25, , ,2952,MICHIGAN,896212.3,1008086
15-031924,2016-12,06/20/2015 19:00, , , ,-1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3536,RUSSELL,26, , ,3536,RUSSELL,0,0
17-000383,2016-12,07/01/2015 12:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3400,MINNESOTA AVE,19, , ,3400,MINNESOTA,0,0
16-034221,2016-12,07/13/2016 14:06,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
16-061011,2016-12,07/16/2016 12:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4738,ROSALIE ST,71, , ,4738,ROSALIE,895986.1,1039168
16-035930,2016-12,07/21/2016 16:49,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",6232,MCPHERSON AVE,46, , ,6232,MCPHERSON,876869.9,1026272
16-062850,2016-12,08/01/2014 09:00,Y, , ,1, ,176100,2,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,5800,VICTORIA AVE,41, , ,5800,VICTORIA,0,0
16-064386,2016-12,08/01/2016 13:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4553,WEST PINE BLVD,38, , ,4453,WEST PINE,888727.9,1022613
16-038104,2016-12,08/02/2016 18:10,Y, , ,1, , 41203,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,710,RUSSELL AVE,21,PHILLIPS 66, , , ,904809.5,1009602
16-038104,2016-12,08/02/2016 18:10,Y, , ,1, , 43202,3,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,710,RUSSELL AVE,21,PHILLIPS 66, , , ,904809.5,1009602
16-038104,2016-12,08/02/2016 18:10,Y, , ,1, , 43202,3,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,710,RUSSELL AVE,21,PHILLIPS 66, , , ,904809.5,1009602
16-038104,2016-12,08/02/2016 18:10,Y, , ,1, , 43202,3,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,710,RUSSELL AVE,21,PHILLIPS 66, , , ,904809.5,1009602
16-038104,2016-12,08/02/2016 18:10,Y, , ,1, , 43202,3,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,710,RUSSELL AVE,21,PHILLIPS 66, , , ,904809.5,1009602
16-034042,2016-12,08/03/2015 12:00,Y, , ,1, , 95200,1,AGGRAVATED STALKING (THREAT OF DEATH OR SERIOU,4563,NEWPORT AVE,5, , ,4563,NEWPORT,888522.4,1001156
16-056139,2016-12,08/04/2016 01:00,Y, , ,1, ,176100,6,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,3800,N KINGSHIGHWAY BLVD,69, ,CAROUSEL MOTEL,3800,KINGSHIGHWAY,0,0
16-038461,2016-12,08/04/2016 08:15, , , ,-1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4004, ,16, , ,4004,CALIFORNIA,0,0
16-063030,2016-12,08/06/2016 10:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5931,ARSENAL ST,13, , ,5931,ARSENAL,880724.3,1009997
16-061569,2016-12,08/11/2016 11:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4231,BEETHOVEN AVE,5, , ,4231,BEETHOVEN,887703.4,1002810
16-040089,2016-12,08/13/2016 00:50,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,920,N VANDEVENTER AVE,77, ,@JUVENILE COURT,920,VANDEVENTER,895884.5,1023493
16-040271,2016-12,08/13/2016 22:55, , , ,-1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3706, ,18, , ,3706,BROADWAY,0,0
13-041073,2016-12,08/15/2013 22:00, , , ,-1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,8000,HALL,79, , ,8000,HALL,0,0
16-061624,2016-12,08/15/2016 08:00,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,2211,OLIVE ST,36,MID CITY DENTAL SERVICES,DENTAL OFFICE,2211,OLIVE,902630.8,1019423
16-061681,2016-12,08/15/2016 13:55,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,3653,S BROADWAY,18, , ,3653,BROADWAY,899946.3,1003640
16-041323,2016-12,08/17/2016 08:00,Y, , ,1, ,263210,4,OBSTRUCT GOVRN OP-JUDIC/TMPR WTH WITNESS,1114,MARKET ST,35,CARNAHAN COURT BUILDING,DIVISION 22,1114,MARKET,906569.1,1017219
15-041743,2016-12,08/18/2015 11:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6327,LUCILLE,76, , ,6327,LUCILLE,0,0
16-041113,2016-12,08/18/2016 03:51, , , ,-1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,3000,MARNICE,56, , ,3022,CLARENCE,0,0
16-041236,2016-12,08/18/2016 13:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,ACADEMY AVE / DR MARTIN LUTHER,51, ,ALIAS ACADEMY AVE/MLK CITY, , ,887401.3,1030810
16-041582,2016-12,08/20/2016 15:26,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3941,OLIVE ST,38, ,@HEADQUARTERS,1915,OLIVE,894263.8,1022804
16-042937,2016-12,08/20/2016 18:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,8600,TRAFFORD LA,73, , ,8600,TRAFFORD,891710.3,1049901
16-042257,2016-12,08/23/2016 23:40, , , ,-1, , 31311,5,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,3431,UNION,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,0,0
16-042537,2016-12,08/25/2016 07:45,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",32,KINGSBURY PL,47, , ,32,KINGSBURY,883317.2,1025702
16-043813,2016-12,08/31/2016 17:33,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3527,CHOUTEAU AVE,37,REAR ALLEY, ,3527,CHOUTEAU,895935.3,1016867
16-061685,2016-12,09/04/2016 21:33,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3312,LOUISIANA AVE,30, , ,3312,LOUISIANA,894907.8,1005937
16-065508,2016-12,09/05/2016 09:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3218,KEOKUK ST,16, , ,2920,MERAMEC,894650.3,1002194
16-060116,2016-12,09/05/2016 23:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, ,GRAND GRAVOIS,19, , , , ,0,0
16-063118,2016-12,09/06/2016 20:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3648,KOSCIUSKO ST,18,RIDGE CREST APARTMENTS, ,3648,KOSCIUSKO,901094.2,1002717
16-063117,2016-12,09/08/2016 10:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3834,OREGON AVE,16, , ,3834,OREGON,896666.3,1002248
16-046300,2016-12,09/09/2016 00:01,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4950,LINDENWOOD AVE,14, , ,9739,PAULINE,884473.9,1004505
16-061809,2016-12,09/12/2016 00:01,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,6150,ETZEL AVE,48, , ,6105,ETZEL,879056.1,1031308
16-046115,2016-12,09/12/2016 22:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3400,HENRIETTA ST,31, , ,3400,HENRIETTA,895850.1,1013690
16-046326,2016-12,09/13/2016 19:00,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,820,N CARDINAL AVE,37, , ,820,CARDINAL,899451.3,1021600
16-046477,2016-12,09/14/2016 14:56,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,405,S BROADWAY,35, , ,405,BROADWAY,908418.3,1015653
16-061687,2016-12,09/14/2016 20:19,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3312,LOUISIANA AVE,30, , ,3312,LOUISIANA,894907.8,1005937
16-062250,2016-12,09/15/2016 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1717,UNION BLVD,50,SHAW S AUTO BODY, ,4399,FOREST PARK,886894.9,1032255
16-046692,2016-12,09/15/2016 15:59,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4421,MINNESOTA AVE,17, , ,4421,OSCEOLA,894899.1,998656.9
16-056141,2016-12,09/16/2016 00:01,Y, , ,1, ,176100,5,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,5200,RIDGE AVE,51, ,CITY STREET,5200,RIDGE,0,0
16-056140,2016-12,09/16/2016 00:01,Y, , ,1, ,176100,5,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,0,DR MARTIN LUTHER KING DR / HOD,78, ,ALIAS MLK/HODIAMONT, , ,0,0
16-062852,2016-12,09/19/2016 08:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5810,VICTORIA AVE,41, , ,5810,VICTORIA,881857.3,1017085
16-048084,2016-12,09/22/2016 20:00,Y, , ,1, ,223000,1,LIQUOR LAWS-LIQUOR LIC VIOLATION,6343,ALABAMA AVE,1, ,@BAR- LITTLE BAR,6343,ALABAMA,890546.8,992735.3
16-048318,2016-12,09/24/2016 10:20,Y, , ,1, , 42016,3,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,2233,GASCONADE ST,18, , ,2233,GASCONADE,898263.6,1000465
16-048967,2016-12,09/27/2016 18:00,Y, , ,1, , 43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,6525,SCANLAN AVE,9, , ,6525,SCANLAN,877218.6,1009506
16-062685,2016-12,09/27/2016 20:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-062860,2016-12,09/29/2016 08:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5727,LOTUS AVE,50, , ,5727,LOTUS,884092.3,1034405
16-063116,2016-12,09/29/2016 12:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3400,CHIPPEWA ST,16, , ,3400,CHIPPEWA,894427.3,1003077
16-049317,2016-12,09/29/2016 16:57,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5000,CATES AVE,51, ,ON GOING NARCOTICS INVESTIGATION,5000,CATES,887827.4,1027386
16-059533,2016-12,10/01/2016 00:01, , , ,-1, ,171200,3,SEX OFFNS-STATUATORY RAPE/FIRST,3000,CHEROKEE,19, , ,3000,CHEROKEE,0,0
16-062832,2016-12,10/01/2016 10:16,Y, , ,1, ,101000,6,FORGERY,4562,LEXINGTON AVE,56, , ,4562,LEXINGTON,893774.3,1033093
16-061479,2016-12,10/04/2016 03:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,300,S GRAND,77, , ,300,S GRAND,0,0
16-063048,2016-12,10/04/2016 10:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5311,UNION BLVD,71, , ,4014,UNION,893145.3,1041048
16-061655,2016-12,10/06/2016 09:59,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3842,ALEXANDER ST,16, , ,3842,ALEXANDER,890490.9,1003054
16-061974,2016-12,10/08/2016 11:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5330,PERSHING AVE,47, , ,5330,PERSHING,884236.2,1024598
16-061460,2016-12,10/08/2016 13:51,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2940,JAMES COOL PAPA BELL AVE,59, , ,2940,JAMES COOL PAPA BELL,900436.9,1022981
16-062944,2016-12,10/10/2015 00:01,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,5500,CLEMENS AVE,48, , ,5500,CLEMENS,0,0
16-051435,2016-12,10/10/2016 15:03, , , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5579,CHAMBERLAIN,48, , ,5579,CHAMBERLAIN,0,0
16-051435,2016-12,10/10/2016 15:03, , , ,-1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5579,CHAMBERLAIN,48, , ,5579,CHAMBERLAIN,0,0
16-061474,2016-12,10/14/2016 09:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3045,JAMES COOL PAPA BELL AVE,59, , ,3045,JAMES COOL PAPA BELL,899717.8,1023142
16-052101,2016-12,10/14/2016 11:23,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4858,RIVERVIEW BLVD,72, , ,4858,RIVERVIEW,888633.9,1043316
16-052226,2016-12,10/14/2016 22:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,36, , , , ,0,0
16-061488,2016-12,10/14/2016 23:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35, , ,1023,SPRUCE,906589.4,1016244
16-065467,2016-12,10/15/2016 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4961,ROSALIE ST,71, , ,4961,ROSALIE,895379.6,1040355
16-052559,2016-12,10/16/2016 02:00,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,430,S 15TH ST,36, ,@GREYHOUND,430,15TH,904845.8,1016613
16-052997,2016-12,10/18/2016 03:00,Y, , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4938,THEKLA AVE,71, , ,4938,THEKLA,894241,1039213
16-052938,2016-12,10/18/2016 12:00,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5955,COTE BRILLIANTE AVE,50, , , , ,882155.8,1035166
15-053425,2016-12,10/19/2015 05:00, , , ,-1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3534,JUNIATA,25, ,UPSTAIRS,3534,JUNIATA,0,0
16-053013,2016-12,10/19/2016 01:40, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1010,CHARLES,35, ,STREET,1117,WASHINGTON,0,0
16-053141,2016-12,10/19/2016 12:30,Y, , ,1, , 43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4065,BOTANICAL AVE,27, , ,4065,BOTANICAL,891279.4,1011031
16-064342,2016-12,10/19/2016 12:35,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4306,FRIEDA AVE,5, , ,4306,FRIEDA,886255.2,999320.8
16-053534,2016-12,10/20/2016 07:00, , , ,-1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3236,NEBRASKA,30, , ,3236,NEBRASKA,0,0
16-054014,2016-12,10/20/2016 11:00,Y, , ,1, ,263422,1,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,4448,GANNETT ST,5, , ,4448,GANNETT,885722.3,1001892
16-053315,2016-12,10/20/2016 15:00,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4250,IOWA AVE,17, ,SINGLE FAMILY RESIDENCE,4250,IOWA,896880,999382.8
16-053365,2016-12,10/20/2016 18:00, , , ,-1, ,265321,4,LEAVING SCENE OF ACCIDENT, , ,36, , , , ,0,0
16-061461,2016-12,10/21/2016 10:43,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3280,HAMPTON AVE,14, ,PEOPLES NATIONAL BANK,3280,HAMPTON,879777.4,1008187
17-000414,2016-12,10/21/2016 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,5381,LILLIAN AVE,71, , ,5381,LILLIAN,891720.9,1041011
16-063333,2016-12,10/22/2016 00:01,Y, , ,1, ,121000,6,EMBEZZLEMENT-VALUE OVER $150,5450,BROWN AVE,70, , ,5450,BROWN,888169.1,1037811
16-061497,2016-12,10/22/2016 02:31,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1130,WASHINGTON AVE,35, , ,1130,WASHINGTON,907005.8,1018860
16-065368,2016-12,10/22/2016 11:30,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",6015,NORTH POINTE BLVD,73, , ,6015,NORTH POINTE,891554.4,1048158
16-053738,2016-12,10/22/2016 20:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1601,S JEFFERSON AVE,31, , ,1601,JEFFERSON,899683.5,1013252
16-053887,2016-12,10/23/2016 18:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2760,GRAVOIS AVE,30, , , , ,898453.9,1008756
16-062429,2016-12,10/24/2016 09:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,215,ANGELICA ST,64, , ,215,ANGELICA,906705.3,1032303
16-054134,2016-12,10/24/2016 22:18,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4111,LEE,68, , , , ,0,0
16-054134,2016-12,10/24/2016 22:18, , , ,-1, , 10000,6,HOMICIDE,4111,LEE,68, , , , ,0,0
16-054134,2016-12,10/24/2016 22:18, , , ,1, , 10000,6,HOMICIDE,4111,LEE,68, , , , ,0,0
16-054261,2016-12,10/25/2016 12:00,Y, , ,1, ,183130,6,DRUGS-SALE/HEROIN,2048,E DE SOTO AVE,66, ,ALLEY,2048,DE SOTO,902272,1034265
16-054262,2016-12,10/25/2016 17:00,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,2048,E DE SOTO AVE,66, , ,2048,DE SOTO,902272,1034265
16-061457,2016-12,10/26/2016 00:39,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,FRANKLIN AVE,77, , ,3430,FRANKLIN,898087.8,1022307
16-054427,2016-12,10/26/2016 11:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4025,MERAMEC ST,16, , ,4006,KEOKUK,890338.3,1002532
