Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-015981,2016-09,04/03/2016 00:01, , , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3840,MARINE,18, , ,3840,MARINE,0,0
16-018578,2016-09,04/19/2016 18:00, , , ,-1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1716,WAVERLY,32, , ,1710,WAVERLY,0,0
16-048316,2016-09,05/01/2016 09:00,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,1510,COCHRAN PL,62, , ,919,JEFFERSON,906256.9,1022439
16-049035,2016-09,05/01/2016 09:23,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,200,S TUCKER BLVD,35, ,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
16-044096,2016-09,05/03/2016 10:28,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,4249,WATSON RD,9, , ,4249,WATSON,876712.9,1004776
16-022454,2016-09,05/11/2016 09:30, , , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3945,OREGON,16, , ,3945,OREGON,0,0
16-022454,2016-09,05/11/2016 09:30, , , ,-1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3945,OREGON,16, , ,3945,OREGON,0,0
16-045500,2016-09,05/11/2016 09:45,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3513,NEBRASKA AVE,19, , ,3513,NEBRASKA,896498.3,1004491
16-046426,2016-09,05/14/2016 11:53,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4238,DEWEY AVE,16, ,1 S,4238,DEWEY,892357.8,1000562
16-030771,2016-09,05/16/2016 12:00,Y, , ,1, , 42016,6,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5706,ACME AVE,76, , ,5706,ACME,889584.2,1048130
16-045060,2016-09,05/21/2016 10:32,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2041,E OBEAR AVE,66, , ,2041,OBEAR,903209.7,1033402
16-049464,2016-09,05/25/2016 11:12,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3909,BATES ST,5, , ,3909,BATES,888624.8,997280.6
16-025368,2016-09,05/27/2016 01:27, , , ,1, ,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1739,GRAPE,73,REAR BEDROOM,ON THE FLOOR,1739,GRAPE,0,0
16-044904,2016-09,05/27/2016 16:28,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1429,N 19TH ST,61,MURPHY PARK APARTMENTS,NUISANCE ABATMENT PROPERTY,1429,19TH,904844.8,1022973
16-049057,2016-09,05/28/2016 10:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5223,CABANNE AVE,51, , ,5223,CABANNE,885651.6,1028243
16-048916,2016-09,05/30/2016 10:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2800,OLIVE ST,37, , ,2800,OLIVE,900476.3,1019555
16-044900,2016-09,05/31/2016 23:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,N. 14TH,61,PRESERVATION PLACE APARTMENTS,NUISANCE ABATMENT PROPERTY,1411,N. 14TH,0,0
16-046462,2016-09,06/01/1994 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3535,SALENA ST,18, , ,3535,SALENA,899963.4,1003727
15-026793,2016-09,06/01/2015 09:27, , , ,1, , 21000,2,RAPE -- FORCIBLE,3400,LAWN,14, ,APT B,3400,LAWN,0,0
15-026793,2016-09,06/01/2015 09:27, , , ,-1, ,263120,2,OBSTRUCT GOVRN OP-FALSE REPORT,3420,LAWN,14, ,APT B,3420,LAWN,0,0
16-044862,2016-09,06/13/2016 18:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1525,OFALLON ST,62,PRESERVATION PLACE APARTMENTS,NUISANCE ABATMENT PROPERTY,1525,OFALLON,906561.6,1022276
16-046597,2016-09,06/14/2016 11:58,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4500,N BROADWAY,64,ENGERGY GAR MART,NUISANCE ABATMENT PROPERTY,1630,CASS,905164,1033720
16-046398,2016-09,06/14/2016 13:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1406,N 16TH ST,61,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1406,16TH,906237.2,1022347
16-044677,2016-09,06/21/2016 13:21,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1728,COCHRAN PL,62,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1728,COCHRAN,905432.7,1022657
16-030180,2016-09,06/21/2016 17:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4721,NEWBERRY TER,54, , ,4721,NEWBERRY,890256.9,1027783
16-048063,2016-09,06/22/2016 20:45,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,3667,POEPPING ST,1, , ,3667,POEPPING,885064.5,989639.4
16-030838,2016-09,06/25/2016 05:05, , , ,-1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,3607,HAMILTON,50, ,: @HOTEL- VEGAS INN,3607,HAMILTON,0,0
16-044896,2016-09,06/26/2016 12:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1804,PRESERVATION PL,62,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1804,PRESERVATION,905376.7,1022408
16-031523,2016-09,06/29/2016 01:35, , , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,2501,GRAND,59, ,PARKING LOT, , ,0,0
16-031523,2016-09,06/29/2016 01:35, , , ,-1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,2501,GRAND,59, ,PARKING LOT, , ,0,0
16-047592,2016-09,07/01/2016 07:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2307,S 13TH ST,21, , , , ,902450.6,1009623
16-032421,2016-09,07/03/2016 00:30, , , ,-1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2651,CHEROKEE,19,WHISKEY RING, ,2651,CHEROKEE,0,0
16-047735,2016-09,07/03/2016 01:13,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3751,S JEFFERSON AVE,19, , ,3751,JEFFERSON,898162.7,1002525
16-047737,2016-09,07/04/2016 13:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3411,S JEFFERSON AVE,19, , ,3411,JEFFERSON,898532,1004867
16-044560,2016-09,07/04/2016 15:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4146,WYOMING ST,15, , ,4146,WYOMING,889532.8,1007441
16-032907,2016-09,07/06/2016 10:18,Y, , ,1, , 43014,5,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,5129,MAPLE AVE,51, , ,5129,MAPLE,886782.6,1029110
16-045246,2016-09,07/07/2016 10:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3038,THOMAS ST,59, , ,3038,THOMAS,899766.4,1023276
16-045295,2016-09,07/07/2016 13:45,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3301,SUBLETTE AVE,14,HARTMANN S AUTO CENTER, ,3301,SUBLETTE,882841.3,1007583
16-045280,2016-09,07/07/2016 21:25,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3400,OSAGE ST,16, , ,3400,OSAGE,894082.3,1001598
16-047706,2016-09,07/08/2016 22:08,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3838,LOUISIANA AVE,16, , ,3838,LOUISIANA,894372.7,1002545
16-033858,2016-09,07/10/2016 23:30, , , ,-1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2709,CHEROKEE,19, , ,2712,CHEROKEE,0,0
16-047732,2016-09,07/11/2016 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY,707,KINGSHIGHWAY,887661.3,1026321
16-044889,2016-09,07/12/2016 20:14,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1452,MORRISON LN,33, , ,1452,MORRISON,904161,1013608
16-048904,2016-09,07/13/2016 14:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3927,MICHIGAN AVE,16, , ,3927,MICHIGAN,895086.9,1001908
16-047729,2016-09,07/13/2016 19:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1444,N KINGSHIGHWAY BLVD,53, , ,1444,KINGSHIGHWAY,888295.6,1030104
16-034291,2016-09,07/13/2016 21:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1387,TEMPLE PL,78, , ,1387,TEMPLE,883255.6,1032084
16-047924,2016-09,07/14/2016 12:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,4000,PENNSYLVANIA AVE,16, , ,4000,PENNSYLVANIA,895833.6,1001363
16-045054,2016-09,07/14/2016 18:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2030,E OBEAR AVE,66, , ,2030,OBEAR,903073.6,1033305
16-034522,2016-09,07/15/2016 01:00, , , ,1, , 23000,1,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST, ,EICHELBERGER ULENA,5, , ,6200,GRAND,0,0
16-048958,2016-09,07/15/2016 07:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",326,S 21ST ST,36,CLUB SOCIETY, ,326,21ST,902681.9,1017047
16-046834,2016-09,07/15/2016 08:40,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1407,WASHINGTON AVE,36,1ST FINANCIAL FEDERAL CREDIT UNION, ,1407,WASHINGTON,906005.4,1019294
16-046965,2016-09,07/15/2016 09:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,2521,ARLINGTON AVE,50, , ,2521,ARLINGTON,886514.4,1033648
16-046582,2016-09,07/15/2016 21:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1745,COCHRAN PL,62,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1745,COCHRAN,905432.7,1022657
16-047746,2016-09,07/15/2016 22:59,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1451,N KINGSHIGHWAY BLVD,51, , ,1451,KINGSHIGHWAY,888171.9,1030307
16-046569,2016-09,07/16/2016 07:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,1,BARNES JEWISH HOSPITAL PLZ,38, , ,1, ,887396.8,1020150
16-044881,2016-09,07/16/2016 08:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1460,KEALTY LN,33, , ,1460,KEALTY,903976.8,1014127
16-046102,2016-09,07/16/2016 22:11,Y, , ,1, , 43025,6,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,1027,SELLS AVE,74, , ,1027,SELLS,896071.7,1049167
16-046102,2016-09,07/16/2016 22:11,Y, , ,1, , 43025,6,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,1027,SELLS AVE,74, , ,1027,SELLS,896071.7,1049167
16-045073,2016-09,07/18/2016 02:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
16-045286,2016-09,07/18/2016 12:56,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3747,OREGON AVE,19, , ,3747,OREGON,896568.6,1002828
16-045072,2016-09,07/19/2016 07:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4234,E COOK AVE,58, , ,4234,COOK,894007.8,1025926
16-035301,2016-09,07/19/2016 10:30,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4629,NATURAL BRIDGE AVE,69,RED S BARBEQUE, ,4629,NATURAL BRIDGE,893821.1,1033825
16-035407,2016-09,07/19/2016 21:29,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MARCUS AVE / NATURAL BRIDGE AV,56, , , , ,893235.9,1034032
16-046004,2016-09,07/21/2016 06:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4451,FOREST PARK AVE,38, ,@PARKVIEW APTS,4451,FOREST PARK,889537.3,1021388
16-047776,2016-09,07/21/2016 16:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3448,OHIO AVE,19, , ,3448,OHIO,898076.6,1004871
16-045282,2016-09,07/22/2016 18:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3150,WINNEBAGO ST,19, , ,3150,WINNEBAGO,895158.3,1003431
16-036695,2016-09,07/23/2016 09:00, , , ,-1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4519,MORGANFORD,5, , ,4519,MORGANFORD,0,0
16-047705,2016-09,07/24/2016 01:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3751,S JEFFERSON AVE,19, , ,3751,JEFFERSON,898162.7,1002525
16-047736,2016-09,07/25/2016 15:35,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
16-045281,2016-09,07/25/2016 17:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3240,TEXAS AVE,30, , ,3240,TEXAS,898564.9,1005885
16-049108,2016-09,07/26/2016 09:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,3534,GRATIOT ST,37, , ,3534,GRATIOT,895678.3,1017375
16-048077,2016-09,07/27/2016 10:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3619,N 14TH ST,65, ,NUISANCE ABATEMENT PROPERTY,3619,14TH,906201.9,1029684
16-047734,2016-09,07/27/2016 12:20,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4490,WEST PINE BLVD,38, ,@WEST PINE APTS,4490,WEST PINE,889270.1,1022184
16-049155,2016-09,07/28/2016 00:01,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5305,PAGE BLVD,78, , ,5305,PAGE,885078.8,1029963
16-047931,2016-09,07/28/2016 23:27,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3518,S GRAND BLVD,25, , ,3518,GRAND,893530.5,1004900
16-047934,2016-09,07/29/2016 10:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3335,S JEFFERSON AVE,30, , ,3335,JEFFERSON,898603.1,1005294
16-037414,2016-09,07/30/2016 01:00, , , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2206,LUCAS,36, , , , ,0,0
16-037414,2016-09,07/30/2016 01:00, , , ,-1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2206,LUCAS,36, , , , ,0,0
16-045569,2016-09,07/30/2016 13:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3900,ASHLAND AVE,56, , ,4000,ASHLAND,898869,1029814
16-047835,2016-09,07/31/2016 07:23,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5370,PERSHING AVE,47, , ,5370,PERSHING,883875.9,1024655
16-045468,2016-09,08/01/2016 00:10,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3300,S KINGSHIGHWAY BLVD,15,MCMAHON FORD, ,3300,KINGSHIGHWAY,885993.2,1007022
16-048972,2016-09,08/01/2016 08:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",1030,HIGHLANDS PLAZA DR E,41, ,UNDER GROUND GARAGE,1030,HIGHLANDS PLAZA,882600.4,1018327
16-048506,2016-09,08/01/2016 12:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4947,WARWICK AVE,55, ,RESIDENCE,4947,WARWICK,889443.8,1030561
16-048839,2016-09,08/01/2016 21:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3644,NATURAL BRIDGE AVE,59,FAIRGROUND PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,3644,NATURAL BRIDGE,901069.3,1029712
16-046450,2016-09,08/02/2016 08:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,714,OFALLON ST,62, , ,714,OFALLON,909240.9,1021042
16-038011,2016-09,08/02/2016 10:30,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3855,VIRGINIA AVE,16, , ,3855,VIRGINIA,894491.4,1002378
16-050027,2016-09,08/03/2016 08:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2613,RAUSCHENBACH AVE,60, , ,2613,RAUSCHENBACH,904335.6,1025680
16-047940,2016-09,08/03/2016 08:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3456,ALBERTA ST,16, , ,3456,ALBERTA,893591.1,1002007
16-046501,2016-09,08/03/2016 13:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1622,SEMPLE AVE,50, , ,1622,SEMPLE,885707.5,1032596
16-044136,2016-09,08/03/2016 15:40,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3625,CHIPPEWA ST,15, , ,3625,CHIPPEWA,892938.1,1003327
16-043926,2016-09,08/03/2016 19:45,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5232,PERNOD AVE,14, , ,5232,PERNOD,883084.8,1005610
16-043901,2016-09,08/04/2016 08:31,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,3704,JUNIATA ST,15, , ,3704,JUNIATA,893019.4,1007756
16-048634,2016-09,08/04/2016 10:06,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4547,FLAD AVE,13, , ,4547,FLAD,887902.6,1012625
16-045056,2016-09,08/04/2016 10:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3338,AUBERT AVE,55, , ,3338,AUBERT,891091.8,1034357
16-049072,2016-09,08/04/2016 19:16,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1314,GRAVOIS AVE,21, , ,1314,GRAVOIS,902707.6,1010535
16-044941,2016-09,08/05/2016 00:01,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,5236,NORTHLAND AVE,52, , ,5236,NORTHLAND,888045.6,1033220
16-044323,2016-09,08/05/2016 11:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5347,TERRY AVE,50, , ,5347,TERRY,887675.8,1034494
16-038693,2016-09,08/05/2016 13:06,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3600,MORGANFORD RD,15,REAR ALLEY, , , ,888064.3,1004809
16-044765,2016-09,08/05/2016 13:39,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",3020,FRANKLIN AVE,59, ,APT A,3020,FRANKLIN,899902.5,1021728
16-045642,2016-09,08/05/2016 19:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,0,BLASE AVE / HALL ST,74, , , , ,898179,1046847
16-038696,2016-09,08/05/2016 19:00,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,10000,RIVERVIEW DR,75, , ,10000,RIVERVIEW,906291.5,1060106
16-038744,2016-09,08/05/2016 22:00,Y, , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4600,ASHLAND AVE,56, , ,4949, ,893534.7,1032751
16-049459,2016-09,08/06/2016 12:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4338,DELMAR BLVD,38, , ,4338,DELMAR,891791.4,1024918
16-046454,2016-09,08/06/2016 18:42,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1130,WASHINGTON AVE,35, , ,1130,WASHINGTON,907005.8,1018860
16-047564,2016-09,08/06/2016 20:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1631,S JEFFERSON AVE,31, , ,1631,JEFFERSON,899683.5,1013252
16-048887,2016-09,08/07/2016 02:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,0,0
16-047749,2016-09,08/08/2016 09:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5802,WESTMINSTER PL,46, , ,5804,WESTMINSTER,880395.6,1026453
16-046987,2016-09,08/08/2016 09:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5310,N EUCLID AVE,71, ,NUISANCE ABATEMENT PROPERTY,5310,NORTH EUCLID,894542.1,1038824
16-047929,2016-09,08/08/2016 14:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3529,ARKANSAS AVE,19, , ,3529,ARKANSAS,893855.2,1004725
16-045318,2016-09,08/08/2016 14:30,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,2223,WASHINGTON AVE,36,ENTERPRISE RENT-A-CAR, ,2223,WASHINGTON,902599.4,1020249
16-045129,2016-09,08/08/2016 17:54,Y, , ,1, ,184999,5,DRUGS-UNLAWFUL PRESCRP/OTHR UNSPEC PRESCRP,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
16-044676,2016-09,08/09/2016 00:01,Y, , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,2200,ARSENAL ST,22, , ,2200,ARSENAL,899657.4,1006952
16-046634,2016-09,08/09/2016 13:44,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3345,MACKLIND AVE,14, , ,3345,MACKLIND,882473.4,1007257
