Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-006486,2016-03,02/09/2016 13:45, , , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,323,DE BALIVIERE,47, , ,5701,DELMAR,0,0
16-006486,2016-03,02/09/2016 13:45, , , ,-1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,323,DE BALIVIERE,47, , ,5701,DELMAR,0,0
16-011888,2016-03,02/09/2016 18:30,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3157,SUBLETTE AVE,13, ,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
16-006692,2016-03,02/10/2016 08:30,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1241,N LEONARD AVE,77, , ,1241,LEONARD,898773.9,1023699
16-006636,2016-03,02/10/2016 13:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5077,W FLORISSANT AVE,71, , ,5076,FLORISSANT,895211,1041082
16-013544,2016-03,02/10/2016 16:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5378,MAPLE AVE,49, , ,5378,MAPLE,884410.3,1029096
16-010478,2016-03,02/10/2016 23:22,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,8879,N BROADWAY,74, , ,4014,UNION,897728.8,1053297
16-013335,2016-03,02/11/2016 04:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1205,N 7TH ST,62, , ,1205,7TH,909067,1020843
16-009857,2016-03,02/11/2016 09:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4117,HARTFORD ST,15, , ,4117,HARTFORD,889973.1,1008637
16-006807,2016-03,02/11/2016 13:50,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
16-006824,2016-03,02/11/2016 16:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5656,ST LOUIS AVE,50, , ,5656,ST LOUIS,885336.4,1036047
16-006858,2016-03,02/11/2016 20:42,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,2138,STANSBURY ST,18, , ,2138,WINNEBAGO,898873.7,1002534
16-013446,2016-03,02/12/2016 12:19,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-006923,2016-03,02/12/2016 12:43,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,777,RIVER CITY CASINO BLVD,2, ,RIVER CITY CASINO, , ,887994.3,982901.1
16-013329,2016-03,02/12/2016 18:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,501,CHOUTEAU AVE,35, ,@TACO BELL - CHOUTEAU,501,CHOUTEAU,907671.6,1013827
16-006998,2016-03,02/12/2016 19:49,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1915,OLIVE ST,36, ,@HEADQUARTERS,1950,OLIVE,903703.7,1019090
16-011181,2016-03,02/12/2016 21:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",747,E TAYLOR AVE,79, ,@1 AMEREN PZ,1901,CHOUTEAU,900208.5,1039107
16-013497,2016-03,02/13/2016 02:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1123,S. 14TH,33, , ,1123,S. 14TH,0,0
16-010529,2016-03,02/13/2016 14:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5302,MAPLE AVE,49, ,NUISANCE ABATEMENT PROPERTY,5302,MAPLE,885118.9,1029008
16-011548,2016-03,02/14/2016 12:52,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5637,MIMIKA AVE,76, , ,5637,MIMIKA,890238.1,1047171
16-010728,2016-03,02/14/2016 12:54,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,421,EICHELBERGER ST,17, , ,421,EICHELBERGER,893476.5,995255.6
16-012098,2016-03,02/15/2016 00:01,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1818,WASHINGTON AVE,36, , ,1818,WASHINGTON,904155.3,1019609
16-011256,2016-03,02/15/2016 12:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6933,SOUTHWEST AVE,10, , ,6933,SOUTHWEST,874788.8,1012056
16-013696,2016-03,02/15/2016 12:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4319,LOUGHBOROUGH AVE,4, , ,4319,LOUGHBOROUGH,883780.1,995201.1
16-014564,2016-03,02/15/2016 12:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5801,WILSON AVE,12, ,PUBLIC STORAGE,5801,WILSON,881898.8,1013889
16-013285,2016-03,02/15/2016 14:15,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12, ,@ U-HAUL,1641,KINGSHIGHWAY,886712.8,1014540
16-013697,2016-03,02/15/2016 15:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4300,TYROLEAN AVE,4, , ,4300,TYROLEAN,884002.3,995305.9
16-014493,2016-03,02/15/2016 17:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-012830,2016-03,02/15/2016 17:29,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5909,CATES AVE,48, ,NUISANCE ABATEMENT PROPERTY,5909,CATES,880051,1028656
16-007445,2016-03,02/15/2016 19:39,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,3537,BINGHAM AVE,16, , , , ,893358.1,999917.8
16-007444,2016-03,02/15/2016 19:50,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,3700,N MARKET ST,59, , ,3700,MARKET,898566.6,1026384
16-007479,2016-03,02/15/2016 22:55,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1513,N 13TH ST,60, , , , ,907625.4,1022548
16-012284,2016-03,02/16/2016 10:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5308,N KINGSHIGHWAY BLVD,71, , ,5308,KINGSHIGHWAY,894140.9,1039658
16-010228,2016-03,02/16/2016 12:58,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2630,ARMAND PL,24, , ,1915,OLIVE,899202,1010484
16-007601,2016-03,02/16/2016 19:03,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3722,N MARKET ST,59, , ,3722,MARKET,898569,1026382
16-014705,2016-03,02/17/2016 00:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
16-007701,2016-03,02/17/2016 10:30,Y, , ,1, , 91303,3,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3005,MINNESOTA AVE,25, , ,3005,MINNESOTA,896435.6,1008299
16-007701,2016-03,02/17/2016 10:30,Y, , ,1, , 91303,3,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3005,MINNESOTA AVE,25, , ,3005,MINNESOTA,896435.6,1008299
16-009896,2016-03,02/17/2016 12:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4305,VIRGINIA AVE,16, , ,4305,VIRGINIA,893976.6,999674.9
16-012853,2016-03,02/17/2016 12:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6550,ITASKA ST,8, , ,6550,ITASKA,875670.8,1002299
16-009911,2016-03,02/17/2016 13:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4430,MINNESOTA AVE,17, , ,4430,MINNESOTA,895067.8,998522.4
16-007726,2016-03,02/17/2016 15:13,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",7410,HALL ST,79, ,@CITY TOW,7410,HALL,899571.8,1044964
16-011042,2016-03,02/17/2016 17:00,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5446,RIDGE AVE,78, , ,5446,RIDGE,884706.8,1031232
16-007802,2016-03,02/17/2016 17:00, , , ,-1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4601,RIDGEWOOD,5, ,:APT 3,4601,RIDGEWOOD,0,0
16-014494,2016-03,02/17/2016 18:26,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-007784,2016-03,02/17/2016 20:00,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,2703,GOODFELLOW BLVD,50, , , , ,884070.8,1035302
16-013489,2016-03,02/18/2016 00:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
16-013487,2016-03,02/18/2016 08:29,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,201,N 17TH ST,36, , ,201,17TH,904517.3,1018616
16-013827,2016-03,02/18/2016 10:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4930,WREN AVE,72, , ,4930,WREN,889784.3,1042477
16-007865,2016-03,02/18/2016 11:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,1300,KINGSHIGHWAY BLVD NE,84, , , ,KINGSHIGHWAY,0,0
16-014868,2016-03,02/18/2016 13:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3409,S JEFFERSON AVE,19, , ,3409,JEFFERSON,898532,1004867
16-007925,2016-03,02/18/2016 16:20,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,4,GATEWAY DR,61,GATEWAY ELEMENTARY SCHOOL, , , ,902781.3,1022921
16-010687,2016-03,02/18/2016 19:25,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7807,BANDERO DR,1, ,SOUTHWEST CROSSING APARTMENTS,7807,BANDERO,886339.6,990237
16-007968,2016-03,02/18/2016 21:26, , , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5588,MARTIN LUTHER KING,78,CROWN FOOD MART, ,5588,DR MARTIN LUTHER KING,0,0
16-007968,2016-03,02/18/2016 21:26, , , ,-1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5588,MARTIN LUTHER KING,78,CROWN FOOD MART, ,5588,DR MARTIN LUTHER KING,0,0
16-010201,2016-03,02/18/2016 23:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1845,S 9TH ST,21, , ,1845,9TH,904611.3,1010677
16-007984,2016-03,02/19/2016 01:00,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2500,N GRAND BLVD,59, , , , ,899317,1026541
16-009778,2016-03,02/19/2016 11:11,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5532,ROSA AVE,6, , ,5532,ROSA,880535.9,1000430
16-013493,2016-03,02/19/2016 12:36,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1316,DILLON DR,33, , ,1316,DILLON,903829.4,1013518
16-011612,2016-03,02/20/2016 18:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1301,UNION BLVD,78, , ,5219,RIDGE,885308.8,1029902
16-008299,2016-03,02/20/2016 23:30, , , ,1, , 51222,2,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,5801, ,8,SUNSHINE APARTMENT BUILDING,24 UNIT APARTMENT COMPLEX,7055,HAMPTON,0,0
16-008299,2016-03,02/20/2016 23:30, , , ,-1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5801, ,8,SUNSHINE APARTMENT BUILDING,24 UNIT APARTMENT COMPLEX,7055,HAMPTON,0,0
16-010881,2016-03,02/21/2016 10:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8220,N BROADWAY,74, , ,8220,BROADWAY,897249.2,1048189
16-013690,2016-03,02/21/2016 15:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4740,MINNESOTA AVE,17, , ,4740,MINNESOTA,894716.9,996482.4
16-010519,2016-03,02/21/2016 16:01,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8225,N BROADWAY,74, ,NUISANCE ABATEMENT PROPERTY,8225,BROADWAY,897004.8,1048118
16-014704,2016-03,02/21/2016 19:25,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
16-010883,2016-03,02/21/2016 21:21,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5050,HIGHLAND AVE,52, , ,5050,HIGHLAND,888888.9,1032332
