Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-022394,2016-05,02/01/2016 08:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1644,CARR DR,61, , ,1644,CARR,905818.2,1021076
16-025979,2016-05,02/01/2016 09:00,Y, , ,1, ,179220,0,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,0,BADEN NEIGHBORHOOD,0, , ,3800,22ND,0,0
16-022611,2016-05,02/01/2016 12:00,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",5535,S GRAND BLVD,3, , ,201,BROTHERTON,890415.8,996137.7
16-018309,2016-05,02/02/2016 11:31,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,3515,N KINGSHIGHWAY BLVD,52,US BANK,@US BANK - KINGSHIGHWAY,3515,KINGSHIGHWAY,890475.4,1035146
16-020736,2016-05,02/05/2016 13:31,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6104,VIRGINIA AVE,1, , ,6104,VIRGINIA,891902.1,993181.8
16-022869,2016-05,02/05/2016 19:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",509,BATES ST,1,711 CONVEINENCE STORE, ,935,FILLMORE,892681.9,994561.8
16-021338,2016-05,02/10/2016 22:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,W NATURAL BRIDGE AVE / TURNER,56, , , , ,896329.3,1032356
16-022482,2016-05,02/12/2016 12:00,Y, , ,1, ,179220,4,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1600,N 17TH ST,60, , ,1600,17TH,0,0
16-022223,2016-05,02/13/2015 12:42,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4615,ADKINS AVE,5, , ,4615,ADKINS,888116.3,1001086
16-022406,2016-05,02/13/2016 10:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3321,CHEROKEE ST,30, , ,3322,CHEROKEE,894857.3,1005675
16-020759,2016-05,02/18/2016 00:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
16-017058,2016-05,02/19/2016 10:30, , , ,-1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5750,NATURAL BRIDGE,50,MOBILE GAS STATION, ,5750,NATURAL BRIDGE,0,0
16-022404,2016-05,02/20/2016 00:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1100,N 3RD ST,35, , ,1100,3RD,909976.2,1019804
16-024873,2016-05,02/23/2016 17:00,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",4520,CHOUTEAU AVE,39, , ,4520,CHOUTEAU,888232.6,1018498
16-020938,2016-05,02/23/2016 18:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35, , ,1023,SPRUCE,906589.4,1016244
16-020943,2016-05,02/24/2016 15:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35, , ,1023,SPRUCE,906589.4,1016244
16-020738,2016-05,02/29/2016 12:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3131,BRANTNER PL,59, , ,3131,BRANTNER,899134.9,1024047
16-021125,2016-05,03/01/2016 23:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
16-023762,2016-05,03/03/2016 18:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3114,FRANKLIN AVE,59, , ,3114,FRANKLIN,899509.6,1021943
16-023622,2016-05,03/04/2016 12:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3619,IOWA AVE,19, , ,919,JEFFERSON,897358,1003603
16-026074,2016-05,03/04/2016 17:33,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4658,GRAVOIS AVE,5, ,NUSIANCE PROPERTY,4658,GRAVOIS,887365.8,1001048
16-020756,2016-05,03/06/2016 14:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,814,N 19TH ST,36, ,@CENTER FOR MANAGEMENT,814,19TH,904290.5,1020354
16-026351,2016-05,03/06/2016 15:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4052,NEBRASKA AVE,16, , ,4052,NEBRASKA,896101.9,1000806
16-022647,2016-05,03/06/2016 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@HOSPITAL - BARNES JEWISH,4949, ,887396.8,1020150
16-026025,2016-05,03/08/2016 12:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,6019,WATERMAN BLVD,46, , ,6019,WATERMAN,878761.3,1025826
16-020935,2016-05,03/08/2016 12:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,907483,1018737
16-021124,2016-05,03/08/2016 18:10,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5370,PERSHING AVE,47, , ,5370,PERSHING,883875.9,1024655
16-021001,2016-05,03/09/2016 16:30,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3400,MINNESOTA AVE,19, , ,3400,MINNESOTA,0,0
16-011205,2016-05,03/09/2016 22:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1400,PEABODY,33, , ,1400,PEABODY,0,0
16-022396,2016-05,03/12/2016 02:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
16-023749,2016-05,03/13/2016 07:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1128,N 9TH ST,62, , ,1128,9TH,908464.2,1020468
16-020750,2016-05,03/13/2016 21:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,300,N 4TH ST,35, ,@MANSION HOUSE,300,4TH,909633.8,1017651
16-011923,2016-05,03/14/2016 11:00,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3515,NATURAL BRIDGE AVE,67, ,@POPEYES - NATURAL BRIDGE,1915,OLIVE,901382.6,1029659
16-021127,2016-05,03/14/2016 14:23,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
16-012392,2016-05,03/16/2016 12:00,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
16-012692,2016-05,03/18/2016 14:30,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,4031,PECK ST,67,PECK STREET, ,4031,PECK,901816.9,1030392
16-012693,2016-05,03/18/2016 14:32,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4008,PECK ST,67,4008 PECK ST, ,4008,PECK,901816.9,1030392
16-023741,2016-05,03/18/2016 20:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1133,WASHINGTON AVE,35, ,THE DOWNTOWNER,1133,WASHINGTON,907003.4,1019090
16-021723,2016-05,03/19/2016 14:35,Y, , ,1, , 43025,3,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,3852,LOUISIANA AVE,16, , ,3852,LOUISIANA,894353.3,1002423
16-025420,2016-05,03/21/2016 08:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5470,CHRISTY AVE,5, , ,5470,CHRISTY,884470.1,998937.2
16-013239,2016-05,03/21/2016 23:30, , , ,-1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,40,BRANCH,64, , ,41,BRANCH,0,0
16-013239,2016-05,03/21/2016 23:30, , , ,-1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,40,BRANCH,64, , ,41,BRANCH,0,0
16-013371,2016-05,03/22/2016 17:28, , , ,-1, ,265321,3,LEAVING SCENE OF ACCIDENT, , ,31, , , , ,0,0
16-013407,2016-05,03/22/2016 21:30,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,0,I 64 WESTBOUND / S KINGSHIGHWA,38, ,WESTBOUND ENTRANCE RAMP, , ,887188.9,1018808
16-013452,2016-05,03/22/2016 23:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3017,WHITTIER,56, , ,3015,WHITTIER,0,0
16-025179,2016-05,03/23/2016 08:47,Y, , ,1, ,101000,2,FORGERY,6421,KINSEY PL,8, , ,6421,KINSEY,876846.2,1000266
16-021126,2016-05,03/23/2016 11:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4452,WASHINGTON AVE,38, , ,4452,WASHINGTON,890701.4,1025035
16-023738,2016-05,03/24/2016 07:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,5400,GRAVOIS AVE,5,ADVENTURE LEARNING CENTER, ,5400,GRAVOIS,0,0
16-023738,2016-05,03/24/2016 07:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,5400,GRAVOIS AVE,5,ADVENTURE LEARNING CENTER, ,5400,GRAVOIS,0,0
16-023526,2016-05,03/24/2016 12:35,Y, , ,1, ,101000,3,FORGERY,3756,S BROADWAY,18, , ,919,JEFFERSON,898566.3,1002481
16-023756,2016-05,03/24/2016 17:32,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1551,S 7TH ST,21, ,@BAR- SOCIAL HOUSE,1551,7TH,905973.6,1011338
16-025216,2016-05,03/25/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-013823,2016-05,03/25/2016 02:00,Y, , ,1, ,223000,1,LIQUOR LAWS-LIQUOR LIC VIOLATION,120,CATALAN ST,2,ST LOUIS SKATIUM,ST LOUIS SKATIUM,120,CATALAN,887134,985688.5
16-019820,2016-05,03/25/2016 16:30,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,5000,MINNESOTA AVE,17, , ,7600,MICHIGAN,0,0
16-019820,2016-05,03/25/2016 16:30, , , ,-1, , 21000,1,RAPE -- FORCIBLE,5000,MINNESOTA AVE,17, , ,7600,MICHIGAN,0,0
16-020474,2016-05,03/26/2016 00:01,Y, , ,1, , 95200,1,AGGRAVATED STALKING (THREAT OF DEATH OR SERIOU,0,CHIPPEWA ST / LINDENWOOD PL,5, , , , ,877816.4,1005194
16-014025,2016-05,03/26/2016 13:50, , , ,-1, , 82000,4,ARSON-2ND DEGREE/SUCCESS,3014,VANDEVENTER,59, , ,3014,VANDEVENTER,0,0
16-024799,2016-05,03/28/2016 10:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3616,NATURAL BRIDGE AVE,59, , ,3616,NATURAL BRIDGE,900804.4,1029637
16-022574,2016-05,03/29/2016 00:16,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1610,N KINGSHIGHWAY BLVD,55, ,@WARWOOD APTS,1610,KINGSHIGHWAY,888692.6,1030783
16-021491,2016-05,03/29/2016 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2814,UNIVERSITY ST,59, , ,5915,HIGHLAND,901235.1,1027119
16-014523,2016-05,03/29/2016 13:30, , , ,1, ,183130,6,DRUGS-SALE/HEROIN, , ,79, ,: ALIAS BROADWAY/I 70 WB, , ,0,0
16-014523,2016-05,03/29/2016 13:30, , , ,-1, ,182130,6,DRUGS-POSSESSION/HEROIN, , ,79, ,: ALIAS BROADWAY/I 70 WB, , ,0,0
16-014703,2016-05,03/30/2016 12:56,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,0,S 14TH ST / CHOUTEAU AVE,33, , , , ,904719.3,1014572
16-026361,2016-05,03/31/2016 02:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3459,CHIPPEWA ST,19, , ,3459,CHIPPEWA,893971.9,1003145
16-014914,2016-05,03/31/2016 13:40,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1800,CHOUTEAU AVE,32, , , , ,903006.1,1014790
16-024084,2016-05,04/01/2016 00:01,Y, , ,1, ,117000,3,FAILURE TO RETURN BORROWED/RENTED VEHICL,1855,GRAVOIS AVE,23, , ,1855,GRAVOIS,901645.3,1010326
16-015040,2016-05,04/01/2016 07:30,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,8519,CONCORD PL,74, ,TWO-FAMILY RESIDENCE,8519,CONCORD,896972.9,1050233
16-023800,2016-05,04/01/2016 11:00,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1605,N EUCLID AVE,55, , ,1605,EUCLID,889252.5,1030405
16-026158,2016-05,04/01/2016 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4548,HARRIS AVE,68, , ,4548,HARRIS,899480.8,1035024
16-020983,2016-05,04/01/2016 17:36,Y, , ,1, , 23000,3,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1200,S TUCKER BLVD,33, , ,1200,TUCKER,0,0
16-021406,2016-05,04/01/2016 18:52,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3437,SHENANDOAH AVE,25, ,APT 3E,3437,SHENANDOAH,895239.8,1010952
16-015166,2016-05,04/01/2016 22:15,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4162,N EUCLID AVE,69, , , , ,892884.6,1036488
16-025317,2016-05,04/02/2016 08:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,1700,S TUCKER BLVD,34, , ,1700,TUCKER,904202.8,1011983
16-020702,2016-05,04/02/2016 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,8425,S BROADWAY,2,SOUTHSIDE AUTO REPAIR, ,8425,BROADWAY,887328.4,986043.1
16-023733,2016-05,04/03/2016 01:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1310,N GRAND BLVD,77, , ,1310,GRAND,898106.7,1024167
16-023830,2016-05,04/04/2016 06:00,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,862,RIVERVIEW BLVD,74, , ,862,RIVERVIEW,897283.6,1053107
16-015612,2016-05,04/04/2016 14:10,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4619,ASHLAND AVE,56, , ,4600,ASHLAND,893479.8,1033034
16-020713,2016-05,04/05/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-015892,2016-05,04/05/2016 20:45,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,GRAVOIS AVE / ITASKA ST,5, , , , ,887297.4,1001087
16-015897,2016-05,04/05/2016 21:47,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1120,CHAMBERS ST,63, , ,1915,OLIVE,908269.7,1024089
16-022721,2016-05,04/06/2001 00:01,Y, , ,1, ,175100,4,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,1900,SULLIVAN AVE,63, , ,1900,SULLIVAN,0,0
16-004083,2016-05,04/06/2013 00:01, , , ,1, ,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3800,LOUIS,59, , ,3800,ST LOUIS,0,0
16-021442,2016-05,04/06/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-016048,2016-05,04/06/2016 17:21, , , ,-1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,2600,N BROADWAY,64, , ,919,JEFFERSON,908781.9,1026441
16-016403,2016-05,04/06/2016 19:30, , , ,1, , 66701,4,LARCENY-BICYCLES UNDER $500,1600,LOCUST,36, , ,1600,LOCUST,0,0
16-016403,2016-05,04/06/2016 19:30, , , ,-1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1600,LOCUST,36, , ,1600,LOCUST,0,0
16-022925,2016-05,04/08/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-023737,2016-05,04/08/2016 00:42,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1306,N 9TH ST,62, , ,1306,9TH,908607.2,1021012
16-019836,2016-05,04/08/2016 09:00, , , ,-1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",823,WASHINGTON AVE,35,COURTYARD MARRIOTT,ROOM,823,WASHINGTON,908067.4,1018813
16-016359,2016-05,04/08/2016 13:42,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,4277,DR MARTIN LUTHER KING DR,57, ,4277 DR MARTIN L KING,4277,DR MARTIN LUTHER KING,893524.8,1027712
16-020733,2016-05,04/08/2016 17:41,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
16-026365,2016-05,04/08/2016 22:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3418,LOUISIANA AVE,30, , ,3418,LOUISIANA,894814.8,1005344
16-021208,2016-05,04/09/2016 09:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1224,S 9TH ST,34, , ,1224,9TH,906311.8,1012932
16-024828,2016-05,04/09/2016 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,5947,DRURY LN,73, , ,5947,DRURY,892332.8,1047845
16-020906,2016-05,04/09/2016 14:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-021129,2016-05,04/09/2016 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY,707,KINGSHIGHWAY,887661.3,1026321
16-020741,2016-05,04/09/2016 22:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5211,HIGHLAND AVE,52, , ,5211,HIGHLAND,888181.2,1032960
16-019484,2016-05,04/10/2016 00:01,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,2023,N SARAH ST,56, , ,919,JEFFERSON,895909.9,1027477
16-022259,2016-05,04/10/2016 10:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2941,JAMES COOL PAPA BELL AVE,59, , ,2941,JAMES COOL PAPA BELL,900871.2,1023078
16-023351,2016-05,04/10/2016 20:16,Y, , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,3700,S KINGSHIGHWAY BLVD,15, , , , ,885299.4,1004822
16-022015,2016-05,04/11/2016 11:35,Y, , ,1, ,101000,5,FORGERY,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
16-020735,2016-05,04/11/2016 22:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4259,E KOSSUTH AVE,68, , ,4259,KOSSUTH,897400.5,1033467
16-017123,2016-05,04/12/2015 21:00,Y, , ,1, , 44015,5,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,626,N KINGSHIGHWAY BLVD,38, ,@TACO BELL - N KINGSHIGHWAY, , ,887855.3,1026074
16-021133,2016-05,04/12/2016 08:00,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3671,FOLSOM AVE,29, , ,3671,FOLSOM,894085.1,1014839
16-017107,2016-05,04/12/2016 19:00,Y, , ,1, ,183130,3,DRUGS-SALE/HEROIN,3330,GRAVOIS AVE,30, ,ON STREET,3330,GRAVOIS,894700.4,1005831
16-017119,2016-05,04/12/2016 20:53,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N FLORISSANT AVE / SULLIVAN AV,60, , , , ,905362,1027192
16-017118,2016-05,04/12/2016 21:42, , , ,-1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,4528,GARFIELD,56, , ,4528,GARFIELD,0,0
16-021087,2016-05,04/13/2016 02:08,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
16-021870,2016-05,04/13/2016 03:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1020,CARR ST,62, ,APT E,1020,CARR,908057.9,1020488
16-017224,2016-05,04/13/2016 13:15,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4017,FAIR AVE,68, ,SEARCH WARRANT,4017,FAIR,898095.8,1032664
16-017282,2016-05,04/13/2016 16:50,Y, , ,1, , 82000,3,ARSON-2ND DEGREE/SUCCESS,3242,S JEFFERSON AVE,22, , ,3242,JEFFERSON,898929.6,1005826
16-021089,2016-05,04/13/2016 23:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4212,E KOSSUTH AVE,68, , ,4212,KOSSUTH,897690.1,1033311
16-021671,2016-05,04/14/2016 06:36,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8650,ORIOLE AVE,74, ,NUISANCE ABATEMENT PROPERTY,8650,ORIOLE,894569.5,1049066
