Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-015624,2016-04,02/25/2016 14:00, , , ,-1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3441,TENNESSEE AVE,30, , ,3441,TENNESSEE,894273.4,1005229
16-015994,2016-04,02/26/2016 19:44,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5041,LOTUS AVE,52, , ,5041,LOTUS,888624.3,1031877
16-010147,2016-04,02/27/2016 22:45,Y, , ,1, ,223000,1,LIQUOR LAWS-LIQUOR LIC VIOLATION,4600,GRAVOIS AVE,5,CHERRY LOUNGE, ,4600,GRAVOIS,887767.7,1001468
16-015411,2016-04,02/29/2016 08:55,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4803,FOUNTAIN AVE,53, , ,4803,FOUNTAIN,889584.4,1027609
16-018033,2016-04,03/01/2016 09:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4653,FARLIN AVE,69, , ,4653,FARLIN,894202.8,1035070
16-010108,2016-04,03/01/2016 14:10,Y, , ,1, , 91124,6,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",822,WALL ST,74, , ,1465,GRAND,897221.8,1050798
16-010108,2016-04,03/01/2016 14:10,Y, , ,1, , 91124,6,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",822,WALL ST,74, , ,1465,GRAND,897221.8,1050798
16-018881,2016-04,03/03/2016 00:01,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,2309,MALLINCKRODT ST,65, , ,2309,MALLINCKRODT,903760.5,1028551
16-017636,2016-04,03/03/2016 12:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1000,DILLON CT,33, , ,1000,DILLON,904150.3,1014726
16-018557,2016-04,03/05/2016 10:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1204,N 9TH ST,4, , ,1204,9TH,908521.9,1020690
16-016027,2016-04,03/06/2016 12:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2851,CHEROKEE ST,19, , ,2851,CHEROKEE,896840.2,1005369
16-015611,2016-04,03/06/2016 22:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-010747,2016-04,03/07/2016 11:52, , , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,6609,MARQUETTE,9, , ,6609,MARQUETTE,0,0
16-010747,2016-04,03/07/2016 11:52, , , ,-1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,6609,MARQUETTE,9, , ,6609,MARQUETTE,0,0
16-016170,2016-04,03/07/2016 15:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4430,LABADIE AVE,56, , ,4430,LABADIE,894211.3,1031158
16-016356,2016-04,03/07/2016 15:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4400,PAGE BLVD,54,RANKEN TECHNICAL COLLEGE, ,4400,PAGE,892359.2,1027174
16-011318,2016-04,03/08/2016 09:00, , , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3305,POTOMAC,19, , ,3305,POTOMAC,0,0
16-011318,2016-04,03/08/2016 09:00, , , ,-1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3305,POTOMAC,19, , ,3305,POTOMAC,0,0
16-010913,2016-04,03/08/2016 13:00,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4125,W NATURAL BRIDGE AVE,68, , , , ,897448.9,1031826
16-011241,2016-04,03/08/2016 15:00,Y, , ,1, , 43026,5,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,5207,KENSINGTON,51, , ,1,CHILDRENS,0,0
16-016137,2016-04,03/09/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-011103,2016-04,03/09/2016 15:46,Y, , ,1, , 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4500,CARTER AVE,69, , ,4600,CARTER,896198.7,1036101
16-011103,2016-04,03/09/2016 15:46,Y, , ,1, , 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4500,CARTER AVE,69, , ,4600,CARTER,896198.7,1036101
16-017614,2016-04,03/09/2016 19:12,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1015,S BROADWAY,34, ,@RALLYS- BROADWAY,1015,BROADWAY,907601.5,1013586
16-011253,2016-04,03/10/2016 08:15, , , ,1, , 51130,1,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,4550,MORGANFORD,5, ,:1N,4550,MORGANFORD,0,0
16-011253,2016-04,03/10/2016 08:15, , , ,-1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4550,MORGANFORD,5, ,:1N,4550,MORGANFORD,0,0
16-018568,2016-04,03/10/2016 20:23,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3305,FRANKLIN AVE,77, , ,3305,FRANKLIN,898673.6,1022154
16-012308,2016-04,03/10/2016 20:30,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,450,WASHINGTON AVE,35, , ,450,WASHINGTON,909442.6,1018316
16-017677,2016-04,03/11/2016 12:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",1019,N VANDEVENTER AVE,58, , ,1019,VANDEVENTER,895595.1,1024241
16-016349,2016-04,03/11/2016 12:37,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4944,EICHELBERGER ST,6, , ,4944,EICHELBERGER,882904.3,1000434
16-017621,2016-04,03/12/2016 12:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,899085.4,1013180
16-011637,2016-04,03/12/2016 22:50, , , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5550,CATES,48, , ,5550,CATES,0,0
16-011637,2016-04,03/12/2016 22:50, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5550,CATES,48, , ,5550,CATES,0,0
16-017415,2016-04,03/13/2016 03:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
16-016239,2016-04,03/13/2016 12:00,Y, , ,1, , 44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3646,DUNNICA AVE,16, , ,4854,WABADA,892682.4,1002768
16-017413,2016-04,03/13/2016 16:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4505,MCMILLAN AVE,54, , ,4505,MCMILLAN,891120.7,1026735
16-017591,2016-04,03/14/2016 12:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1419,PEABODY CT,33, , ,1419,PEABODY,904206.2,1013767
16-012194,2016-04,03/14/2016 22:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5533,PALM ST,50, , ,4014,UNION,887207,1037099
16-012700,2016-04,03/15/2016 00:01,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3802,GREER AVE,59, , ,3802,GREER,899200,1028841
16-018348,2016-04,03/15/2016 01:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,810,N 3RD ST,35,WORLD AQUARIUM, ,810,3RD,910113.7,1018824
16-016353,2016-04,03/15/2016 12:56,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6215,NOTTINGHAM AVE,8, , ,6215,NOTTINGHAM,878452.7,1002616
16-017639,2016-04,03/15/2016 13:38,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3643,IOWA AVE,19, , ,3643,IOWA,897323.9,1003386
16-018582,2016-04,03/15/2016 14:02,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6456,WESTWAY RD,8, , ,3157,SUBLETTE,876311.3,1000010
16-012172,2016-04,03/15/2016 18:02,Y, , ,1, ,183260,4,DRUGS-SALE/METHAMPHETAMINE,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
16-017026,2016-04,03/15/2016 19:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3966,FILLMORE ST,3, , ,3966,FILLMORE,887375.1,996091.9
16-012190,2016-04,03/15/2016 19:00,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1206,N 9TH ST,4, , ,1200,9TH,908542.1,1020767
16-017026,2016-04,03/15/2016 19:00, , , ,-1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3966,FILLMORE ST,3, , ,3966,FILLMORE,887375.1,996091.9
16-015561,2016-04,03/16/2016 10:04,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5626,HOLLY HILLS AVE,6, , ,5626,HOLLY HILLS,879957.7,999173.2
16-012387,2016-04,03/16/2016 18:23,Y, , ,1, , 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4150,MARCUS AVE,69, , , , ,894527.9,1035911
16-012404,2016-04,03/16/2016 19:30,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,4222,PLEASANT ST,67, ,STREET,4222,PLEASANT,902942.2,1031572
16-016181,2016-04,03/17/2016 06:35,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3635,VISTA AVE,29, , ,3635,VISTA,894354.8,1015713
16-015038,2016-04,03/17/2016 08:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5636,ARENDES DR,3, , ,5636,ARENDES,888924.8,996270.9
16-017627,2016-04,03/17/2016 14:09,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1016,HICKORY PL,34, , ,1016,HICKORY,905538.4,1013296
16-020077,2016-04,03/17/2016 18:40,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5920,SCANLAN AVE,14, ,APT 3,5920,SCANLAN,880575.1,1008988
16-018104,2016-04,03/17/2016 19:09,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5616,ENRIGHT AVE,48,ST.LUKES  APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,5616,ENRIGHT,882262.8,1027291
16-018105,2016-04,03/17/2016 19:14,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5616,ENRIGHT AVE,48,ST.LUKES APARTMENTS COMPLEX,NUISANCE ANBATEMENT PROPERTY,5616,ENRIGHT,882262.8,1027291
16-016790,2016-04,03/17/2016 21:33,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8450,GAST PL,74,BADEN HOUSE,NUISANCE ABATEMENT PROPERTY,8450,GAST,896704.1,1049972
16-019439,2016-04,03/18/2016 12:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5161,MINERVA AVE,51, , ,5161,MINERVA,886429.6,1029993
16-017630,2016-04,03/18/2016 13:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1450,CASTLE LN,33, , ,1450,CASTLE,904092.8,1014542
16-012737,2016-04,03/18/2016 18:52,Y, , ,1, ,182130,0,DRUGS-POSSESSION/HEROIN,1212,COVINGTON MANOR LN,0, , ,1212,COVINGTON MANOR,872034.4,973970.8
16-018667,2016-04,03/18/2016 22:00,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,1300,MONTCLAIR AVE,78, , ,1300,MONTCLAIR,0,0
16-015279,2016-04,03/19/2016 00:01,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4411,MCPHERSON AVE,38, , ,919,JEFFERSON,890597.9,1023983
16-015103,2016-04,03/19/2016 12:00,Y, , ,1, , 91124,6,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",5925,SALOMA AVE,76, , ,711,GRAND,888479.1,1043676
16-018386,2016-04,03/19/2016 12:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4900,NATURAL BRIDGE AVE,55,STL AUTOPLAZA, ,4900,NATURAL BRIDGE,891824.3,1034808
16-015817,2016-04,03/19/2016 14:11,Y, , ,1, , 10000,5,HOMICIDE,410,S EUCLID AVE,38,CWE METRO PLATFORM, ,410,EUCLID,887946.9,1020729
16-018554,2016-04,03/19/2016 18:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,701,OFALLON ST,62, , ,701,OFALLON,909287,1021030
16-012917,2016-04,03/19/2016 22:46,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5000,RIVERVIEW BLVD,72, , , , ,888961,1043676
16-019786,2016-04,03/19/2016 23:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1908,E OBEAR AVE,66, , ,1908,OBEAR,903310.8,1033468
16-016517,2016-04,03/20/2016 12:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4304,GERTRUDE AVE,5, , ,4304,GERTRUDE,886213,999013.9
16-015764,2016-04,03/20/2016 19:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-013062,2016-04,03/20/2016 23:00,Y, , ,1, , 81000,1,ARSON-1ST DEGREE/SUCCESS,4978,CHIPPEWA ST,7, , ,4978,CHIPPEWA,884179.6,1004185
16-016103,2016-04,03/21/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-013084,2016-04,03/21/2016 07:00, , , ,1, , 43013,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4400,GRAVOIS,5, , , , ,0,0
16-013084,2016-04,03/21/2016 07:00, , , ,-1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4400,GRAVOIS,5, , , , ,0,0
16-013084,2016-04,03/21/2016 07:00, , , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4400,GRAVOIS,5, , , , ,0,0
16-013084,2016-04,03/21/2016 07:00, , , ,-1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4400,GRAVOIS,5, , , , ,0,0
16-015618,2016-04,03/21/2016 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3910,KINGSLAND CT,16, , ,3910,KINGSLAND,890941.1,1001420
16-013153,2016-04,03/21/2016 14:40,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8731,RIVERVIEW BLVD,73, , ,8731,RIVERVIEW,893962.6,1050126
16-013453,2016-04,03/21/2016 16:00, , , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",507,13TH,36, , ,507,13TH,0,0
16-013453,2016-04,03/21/2016 16:00, , , ,-1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,507,13TH,36, , ,507,13TH,0,0
16-015876,2016-04,03/21/2016 18:43,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5621,DEWEY AVE,3, , ,5621,DEWEY,889306.3,996414.9
16-013208,2016-04,03/21/2016 19:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / I 44 EASTBOUND,9, , ,2825,MCNAIR,876102.3,1010491
16-013254,2016-04,03/22/2016 02:00,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3100,ROLLA,56, , ,3100,ROLLA,0,0
16-013254,2016-04,03/22/2016 02:00,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,3100,ROLLA,56, , ,3100,ROLLA,0,0
16-017837,2016-04,03/22/2016 10:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4843,LEDUC ST,55, , ,4843,LEDUC,890077.3,1030929
16-013307,2016-04,03/22/2016 12:21,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,731,HODIAMONT AVE,48,DELMAR METROLINK STATION,DELMAR METROLINK STATION,731,HODIAMONT,879009.9,1027624
16-015829,2016-04,03/22/2016 16:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",6701,VIRGINIA AVE,1,THE CONNECTION CHURCH,CHURCH,6701,VIRGINIA,890280.4,991489.3
16-019472,2016-04,03/22/2016 19:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",3828,FRENCH CT,4, , ,2615,GRAVOIS,886385.3,993011.8
16-016157,2016-04,03/23/2016 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-015923,2016-04,03/23/2016 11:23,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3225,HAMPTON AVE,9,U GAS 231, ,3225,HAMPTON,879649.6,1008791
