Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-007074,2016-07,02/13/2016 08:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,36,S AND H PARKING, ,110,17TH,0,0
16-036812,2016-07,02/21/2016 08:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1801,PARK,13,BALENTINES, ,1801,PARK,882642.1,1009124
16-032193,2016-07,02/25/2016 00:01,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,1200,AUBERT AVE,53, , ,3700,IOWA,0,0
16-010115,2016-07,02/29/2016 16:00, , , ,-1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,3607,TAYLOR,56, , ,3607,TAYLOR,0,0
16-035331,2016-07,03/01/2016 10:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8879,N BROADWAY,74, , ,8879,BROADWAY,897728.8,1053297
16-010140,2016-07,03/01/2016 22:44,Y, , ,1, ,223000,6,LIQUOR LAWS-LIQUOR LIC VIOLATION,7820,N BROADWAY,74,CANDY BAR, ,7820,BROADWAY,897344.1,1046139
16-037609,2016-07,03/05/2016 12:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3725,IOWA AVE,19, ,DOWNSTAIRS,3725,IOWA,897251.5,1002931
16-037230,2016-07,03/07/2016 08:00,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,301,N TUCKER BLVD,36, ,@US BANK - TUCKER,301,N TUCKER,906554.1,1018453
16-027663,2016-07,03/11/2016 12:00, , , ,-1, ,121000,6,EMBEZZLEMENT-VALUE OVER $150,6124,BROADWAY,79, , ,6124,BROADWAY,0,0
16-030139,2016-07,03/13/2016 16:00, , , ,-1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3550,LINDELL,37,ST LOUIS UNIVERSITY, ,3550,LINDELL,0,0
16-036878,2016-07,03/15/2011 00:01,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,4900,EUCLID TER,53, , ,4900,EUCLID,0,0
16-032762,2016-07,03/17/2016 00:01,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4720,LEWIS PL,54, , ,4540,LINDELL,889972.4,1027282
16-018386,2016-07,03/19/2016 12:00, , , ,-1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4900,NATURAL BRIDGE,55,STL AUTOPLAZA, ,4900,NATURAL BRIDGE,0,0
16-013242,2016-07,03/21/2016 16:00, , , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4050, ,38, , ,1465,GRAND,0,0
16-013321,2016-07,03/22/2016 12:19, , , ,1, , 10000,6,HOMICIDE,4443,LABADIE,56, , ,4443,LABADIE,0,0
16-035803,2016-07,03/23/2016 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,4100,MINNESOTA AVE,16, , ,4100,MINNESOTA,0,0
16-013653,2016-07,03/23/2016 20:00, , , ,-1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,4560,FAIR,68, , ,4560,FAIR,0,0
16-035683,2016-07,03/27/2016 09:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1201,N LEONARD AVE,77, , ,1201,LEONARD,898774.8,1023655
16-033958,2016-07,03/29/2016 10:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4313,MARGARETTA AVE,68, , ,4313,MARGARETTA,896282.4,1033555
16-033758,2016-07,04/01/2016 09:15,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6129,IDAHO AVE,1, , ,6129,IDAHO,890761.4,993663.1
16-035264,2016-07,04/02/2016 09:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5216,THEODOSIA AVE,52, ,GARAGE,5216,THEODOSIA,887227.3,1031580
16-035562,2016-07,04/11/2016 08:36,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,1,N EUCLID AVE,38,GREAT SOUTHERN BANK, ,1,EUCLID,888101.4,1022192
16-035696,2016-07,04/13/2016 08:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1014,N 9TH ST,62, , ,1014,9TH,908566.6,1020179
16-037983,2016-07,04/14/2016 09:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1448,LASALLE LN,33, , ,1448,LASALLE,904320.1,1014165
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-017558,2016-07,04/15/2016 04:19,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,0,BREMEN AVE / NATURAL BRIDGE AV,59, , , , ,902207.1,1029065
16-034956,2016-07,04/15/2016 21:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4434,CARTER AVE,69, , ,4434,CARTER,896668.3,1035794
16-035658,2016-07,04/18/2016 10:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,155,HUMBOLDT AVE,79, , ,155,HUMBOLDT,901544.5,1045034
16-035692,2016-07,04/19/2016 18:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1319,N 8TH ST,62, , ,1319,8TH,909178.1,1021850
16-035687,2016-07,04/24/2016 08:42,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,201,N 17TH ST,36, , ,201,17TH,904517.3,1018616
16-032152,2016-07,04/24/2016 11:08,Y, , ,1, ,115200,5,FRAUD-STEALING BY DECEIT/UNDER $150,4436,ENRIGHT AVE,54, , ,4436,ENRIGHT,891300.3,1025640
16-034399,2016-07,04/26/2016 00:01,Y, , ,1, , 64701,0,LARCENY-FROM MTR VEH UNDER $500,0,UNKNOWN,0, , ,1915,OLIVE,0,0
16-036392,2016-07,04/29/2016 12:15,Y, , ,1, ,111200,2,FRAUD-BAD CHECK/NO ACCOUNT,6600,CHIPPEWA ST,8, , ,6600,CHIPPEWA,876134.9,1004104
16-034574,2016-07,04/29/2016 14:10,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4538,ALICE AVE,68, , ,4538,ALICE,900022.9,1034095
16-036461,2016-07,05/01/2016 00:01,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,2138,KISLING LN,63, , ,2138,KISLING,907876.2,1024422
16-036410,2016-07,05/01/2016 07:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1310,N GRAND,77, , ,1310,N GRAND,0,0
16-033975,2016-07,05/01/2016 07:59,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
16-028356,2016-07,05/01/2016 12:40,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1501,CASS AVE,60, , ,1501,CASS,906625.3,1022807
16-034576,2016-07,05/02/2016 13:19,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4538,ALICE AVE,68, , ,4538,ALICE,900022.9,1034095
16-020945,2016-07,05/03/2016 14:03, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3526,MICHIGAN,19, , ,3526,MICHIGAN,0,0
16-036965,2016-07,05/04/2016 18:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1009,N 11TH,62, , ,1009,N 11TH,0,0
16-036771,2016-07,05/05/2016 10:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,MICHIGAN AVE,16, , ,4126,MICHIGAN,895064.1,1000567
16-035541,2016-07,05/05/2016 14:21,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,4039,PLEASANT ST,67,CENTRAL PATROL STATION, ,4039,PLEASANT,902201.8,1030604
16-035705,2016-07,05/07/2016 16:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1549,S JEFFERSON AVE,31, , ,1549,JEFFERSON,899869,1013585
16-035711,2016-07,05/08/2016 12:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1100,DILLON DR,33, , ,1100,DILLON,904006.9,1014252
16-031553,2016-07,05/08/2016 14:19,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
16-035868,2016-07,05/08/2016 21:16,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1112,DILLON DR,33, , ,1112,DILLON,903987.1,1014170
16-022109,2016-07,05/09/2016 16:00, , , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE,36, , ,1915,OLIVE,0,0
16-022109,2016-07,05/09/2016 16:00, , , ,-1, ,182130,4,DRUGS-POSSESSION/HEROIN,1915,OLIVE,36, , ,1915,OLIVE,0,0
16-034233,2016-07,05/09/2016 21:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4442,MARGARETTA AVE,69, , ,4442,MARGARETTA,895432.4,1033762
16-036587,2016-07,05/10/2016 07:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1012,DILLON CT,33, , ,1012,DILLON,904150.5,1014727
16-033682,2016-07,05/10/2016 08:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4587,ALDINE AVE,56, , ,4587,ALDINE,891558.6,1029279
16-036561,2016-07,05/10/2016 20:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,899085.4,1013180
16-036595,2016-07,05/11/2016 00:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1441,RUTGER LN,33, , ,1441,RUTGER,904108.4,1013424
16-022663,2016-07,05/12/2016 03:20, , , ,-1, , 83000,3,ARSON-KNOWINGLY BURNING/SUCCESS, , ,18, ,POTOMAC ST EXIT FROM I-55 NB, , ,0,0
16-036773,2016-07,05/12/2016 09:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2720,HOWARD ST,59, , ,2720,HOWARD,901601.8,1024328
16-037018,2016-07,05/12/2016 20:59,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3312,LOUISIANA AVE,30, , ,3312,LOUISIANA,894907.8,1005937
16-036396,2016-07,05/13/2016 13:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1525,CHOUTEAU AVE,36, , ,1525,CHOUTEAU,903834.3,1014814
16-036399,2016-07,05/13/2016 17:57,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
16-032682,2016-07,05/14/2016 07:56,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,3168,WATSON RD,9, , ,3168,WATSON,879034,1009418
16-036403,2016-07,05/14/2016 09:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1130,WASHINGTON AVE,35, , ,1130,WASHINGTON,907005.8,1018860
16-023205,2016-07,05/14/2016 18:30, , , ,-1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2911, ,63, ,: 2ND FL,2911,HADLEY,0,0
16-027767,2016-07,05/16/2016 00:01,Y, , ,1, , 43021,3,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,2300,ALLEN AVE,23, , ,2300,ALLEN,900235,1011608
16-036600,2016-07,05/16/2016 17:19,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1551,S 7TH,64, , ,1551,S 7TH,0,0
16-034549,2016-07,05/17/2016 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5050,HIGHLAND AVE,52, , ,5050,HIGHLAND,888888.9,1032332
16-037992,2016-07,05/18/2016 15:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1005,DILLON CT,33, , ,1005,DILLON,904150.5,1014727
16-035483,2016-07,05/18/2016 18:14,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1937,CHIPPEWA ST,18, , ,1937,CHIPPEWA,899682,1002265
16-033969,2016-07,05/18/2016 21:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3700,KOSCIUSKO ST,18, , ,3700,KOSCIUSKO,900610.6,1002321
16-035127,2016-07,05/20/2016 03:23,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
16-034088,2016-07,05/23/2016 07:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5911,FERRIS AVE,70, , , , ,885117.3,1039648
16-037168,2016-07,05/23/2016 20:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND,25, , ,3430,S GRAND,0,0
16-034551,2016-07,05/23/2016 22:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4431,ASHLAND AVE,56, , ,4431,ASHLAND,894765.3,1032303
16-025394,2016-07,05/24/2016 09:03,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1701,WASHINGTON AVE,36, ,@PHOTOS UNLIMITED,1701,WASHINGTON,904911.7,1019572
16-036749,2016-07,05/24/2016 11:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1124,BRISTOL LN,63,BRISTOL TOWNHOME APARTMENTS,NUISANCE ABATEMENT PROPERTY,1124,BRISTOL,908339.3,1024412
16-036819,2016-07,05/24/2016 17:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3636,SOUTH GRAND BLVD,19, , ,3636,SOUTH GRAND BLVD,0,0
16-031980,2016-07,05/25/2016 13:39,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,544,FASSEN ST,1, , ,544,FASSEN,892410.4,995044.2
16-025452,2016-07,05/26/2016 18:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4811,DELMAR BLVD,53,NAACP BUILDING, ,4811,DELMAR,888943.1,1026191
16-032973,2016-07,05/27/2016 10:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2330,MENARD ST,21, , ,600,MAPLE COMMONS,903462.2,1008950
16-034180,2016-07,05/28/2016 14:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4141,OREGON AVE,16, , ,4141,OREGON,896152.1,1000219
16-037029,2016-07,05/28/2016 15:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1441,N GRAND BLVD,59, , ,1441,GRAND,898327.8,1024938
16-033968,2016-07,05/28/2016 17:03,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3708,KOSCIUSKO ST,18, , ,3708,KOSCIUSKO,901053.9,1002459
16-025706,2016-07,05/28/2016 18:00,Y, , ,1, ,263120,1,OBSTRUCT GOVRN OP-FALSE REPORT,4600,RAY,5, , ,4600,RAY,0,0
16-025706,2016-07,05/28/2016 18:00, , , ,-1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4600,RAY,5, , ,4600,RAY,0,0
16-038032,2016-07,05/29/2016 14:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1452,PEABODY CT,33, , ,1452,PEABODY,904206.2,1013767
16-032891,2016-07,05/29/2016 15:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3823,ASHLAND AVE,59, ,NUISANCE ABATEMENT PROPERTY,3823,ASHLAND,899434.8,1029712
16-033961,2016-07,05/30/2016 10:57,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3700,KOSCIUSKO ST,18, , ,3700,KOSCIUSKO,900610.6,1002321
16-034164,2016-07,05/30/2016 15:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5036,PERNOD AVE,14, , ,5036,PERNOD,883857.2,1005507
16-034226,2016-07,05/31/2016 02:35,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4516,CARTER AVE,69, , ,4516,CARTER,896052.6,1036170
16-030124,2016-07,05/31/2016 06:00, , , ,-1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,5521,ELIZABETH,12, , ,5521,ELIZABETH,0,0
16-032074,2016-07,05/31/2016 08:00,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,5007,FYLER AVE,14,HARRIS & PIPKIN VENDING INC, ,5007,FYLER,884374.6,1007761
16-033502,2016-07,05/31/2016 16:02,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8608,N BROADWAY,74, ,NUISANCE ABATEMENT PROPERTY,8608,BROADWAY,897614.1,1050934
16-033979,2016-07,05/31/2016 17:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4371,WASHINGTON AVE,38, , ,4371,WASHINGTON,891437.9,1024926
16-037002,2016-07,05/31/2016 21:14,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND,16, , ,3934,S GRAND,0,0
16-033057,2016-07,06/01/2016 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3500,MONTANA ST,16, , ,3500,MONTANA,0,0
16-033704,2016-07,06/01/2016 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,7410,HALL ST,79,CITY TOW, ,7410,HALL,899571.8,1044964
16-037805,2016-07,06/01/2016 14:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3640,KOSCIUSKO ST,18, , ,3640,KOSCIUSKO,901146.1,1002759
16-026478,2016-07,06/02/2016 09:51,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4948,S KINGSHIGHWAY BLVD,6, , ,4948,KINGSHIGHWAY,884037.3,1001811
16-034177,2016-07,06/02/2016 13:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3763,LEE AVE,67, , ,3763,LEE,901178.3,1032042
16-027961,2016-07,06/02/2016 13:00, , , ,1, ,179210,3,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3400,IOWA,19, , ,1900,OLIVE,0,0
16-032879,2016-07,06/03/2016 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4940,W FLORISSANT AVE,71, , ,4940,FLORISSANT,895623.5,1040293
16-036807,2016-07,06/04/2016 09:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1639,HELEN ST,60, ,NUISANCE ABATEMENT PROPERTY,1639,HELEN,905334.1,1024019
16-032731,2016-07,06/04/2016 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,6001,HORTON PL,48, , ,6001,HORTON,879677.7,1030257
16-034229,2016-07,06/04/2016 15:56,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,LABADIE AVE,56, , ,3930,LABADIE,898090.3,1029021
16-033790,2016-07,06/05/2016 12:02,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,5336,LOUGHBOROUGH AVE,6, , ,5336,LOUGHBOROUGH,879990.6,997543.2
16-031941,2016-07,06/07/2016 10:38,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,6639,HOFFMAN AVE,11, , ,6639,HOFFMAN,876659.3,1010821
16-027566,2016-07,06/07/2016 20:00,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,2615,BILLUPS AVE,57, ,@SCHOOL - TURNER MIDDLE SCHOOL, , ,894418.3,1029740
16-035404,2016-07,06/08/2016 00:01,Y, , ,1, ,179210,5,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,4500,ENRIGHT AVE,54, , ,4500,ENRIGHT,0,0
16-027608,2016-07,06/08/2016 04:08,Y, , ,1, , 82000,4,ARSON-2ND DEGREE/SUCCESS,3807,DR MARTIN LUTHER KING DR,59, , ,3807,DR MARTIN LUTHER KING,897397,1025671
16-035482,2016-07,06/08/2016 15:21,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3707,CALIFORNIA AVE,19, , ,3707,CALIFORNIA,896949.3,1003135
16-037282,2016-07,06/08/2016 17:30,Y, , ,1, , 44021,0,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 1ST DEGRE",0,UNKNOWN,0,TO BE DETERMINED, ,1915,OLIVE,0,0
16-036608,2016-07,06/08/2016 23:34,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2317,INDIANA AVE,23, , ,2317,INDIANA,899735.1,1009970
