Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-062368,2015-12,05/25/2015 12:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3109,MERAMEC ST,16, , ,3109,MERAMEC,895131,1000286
15-061932,2015-12,06/01/2015 00:01,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,4400,W FLORISSANT AVE,69, , ,4800,CUPPLES,0,0
15-060828,2015-12,06/01/2015 12:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3867,GARFIELD AVE,59, , ,3867,GARFIELD,897298.4,1026765
15-061186,2015-12,06/06/2013 09:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,CENTRAL PATROL DIVISION,919,JEFFERSON,902219.7,1021301
14-051895,2015-12,06/23/2004 00:01, , , ,1, , 21000,6,RAPE -- FORCIBLE,5300,ROBIN,72, , ,5300,ROBIN,0,0
14-051895,2015-12,06/23/2004 00:01, , , ,-1, ,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,5300,ROBIN,72, , ,5300,ROBIN,0,0
15-031956,2015-12,06/28/2015 18:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,100,N 13TH ST,36, ,@PRIDEFEST, , ,906077.3,1017872
15-062165,2015-12,07/01/2015 10:19,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1200,BRYANT ST,61, , ,1200,BRYANT,904761.8,1021725
15-064336,2015-12,07/04/2015 09:00,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",114,N BEAUMONT ST,37,WELLS FARGO,@A G EDWARDS, , ,901117.1,1019401
15-065464,2015-12,07/07/2015 09:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2628,LEMP AVE,22, , ,2628,LEMP,901500.8,1008214
15-034925,2015-12,07/14/2015 04:40,Y, , ,1, , 41201,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,30,MARYLAND PLZ,38, , , , ,888076,1023752
15-035491,2015-12,07/16/2015 22:00,Y, , ,1, , 10000,6,HOMICIDE,732,THRUSH,74, , , , ,0,0
15-063359,2015-12,07/28/2015 17:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5043,WINONA AVE,7, ,REAR,5043,WINONA,883600.3,1004115
15-061611,2015-12,07/31/2015 08:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1500,MALLINCKRODT ST,65, , ,1500,MALLINCKRODT,0,0
15-062982,2015-12,08/01/2014 08:01,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,1550,S KINGSHIGHWAY BLVD,39,ACE SCIENTIFIC, ,1550,KINGSHIGHWAY,887261.4,1014962
15-062365,2015-12,08/01/2014 12:05,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4545,FOREST PARK AVE,38, , ,4545,FOREST PARK,888418.1,1021680
15-060898,2015-12,08/01/2015 20:27,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2218,CHEROKEE ST,18, , ,2218,CHEROKEE,899094.8,1004826
15-062360,2015-12,08/12/2015 10:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,2708,N FLORISSANT AVE,63, , ,919,JEFFERSON,906058.9,1025726
15-041109,2015-12,08/14/2015 19:10, , , ,-1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1910,JEFFERSON,23,RANDALLS, ,1910,JEFFERSON,0,0
15-060961,2015-12,08/21/2015 10:28,Y, , ,1, ,111120,2,FRAUD-BAD CHECK/INSUF FUNDS/UNDER $150,3825,S KINGSHIGHWAY BLVD,14,QUIK CASH, ,3825,KINGSHIGHWAY,884935.8,1004402
15-061711,2015-12,08/23/2015 09:56,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5621,ENRIGHT AVE,48,ST LUKES APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,5621,ENRIGHT,882262.8,1027291
15-065443,2015-12,08/24/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-061712,2015-12,08/25/2015 15:40,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5621,ENRIGHT AVE,48,ST LUKES APARTMENTS COMPLEX,ENGAGING IN NUISANCE,5621,ENRIGHT,882262.8,1027291
15-061987,2015-12,08/26/2015 10:28,Y, , ,1, ,111110,1,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,4841,HAMBURG AVE,4, , ,4841,HAMBURG,878894.7,993394.8
15-065539,2015-12,08/29/2015 14:44,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3144,OREGON AVE,30, , ,3144,OREGON,897428.8,1007043
15-064429,2015-12,08/31/2015 20:19,Y, , ,1, , 51230,3,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,2643,OREGON AVE,24, , ,2643,OREGON,897616,1009405
15-062190,2015-12,09/01/2015 08:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5570,THEODOSIA AVE,50, ,REAR,5570,THEODOSIA,884540.8,1033147
15-062026,2015-12,09/01/2015 08:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4612,JAMIESON AVE,9, , ,4612,JAMIESON,874713.3,1003766
15-063388,2015-12,09/01/2015 18:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4700,ALLEMANIA ST,4, , ,4700,ALLEMANIA,0,0
15-063390,2015-12,09/02/2015 14:34,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35, , ,1023,SPRUCE,906589.4,1016244
15-061991,2015-12,09/02/2015 18:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,700,CLARK AVE,35, ,@BUSCH STADIUM,700,CLARK,907901.1,1016212
15-061706,2015-12,09/05/2015 00:01,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,1397,BELT AVE,78, , ,1397,BELT,884540.6,1031299
15-045317,2015-12,09/06/2015 16:12,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
15-046733,2015-12,09/13/2015 19:01,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5915,EMMA AVE,76, , ,5915,EMMA,890953.9,1045623
15-064153,2015-12,09/15/2015 12:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",928,RUTGER ST,34, , ,928,RUTGER,905813.8,1012653
15-047154,2015-12,09/15/2015 20:57,Y, , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5900,GOODFELLOW BLVD,73, , , , ,890165.8,1048717
15-047154,2015-12,09/15/2015 20:57,Y, , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5900,GOODFELLOW BLVD,73, , , , ,890165.8,1048717
15-047154,2015-12,09/15/2015 20:57,Y, , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5900,GOODFELLOW BLVD,73, , , , ,890165.8,1048717
15-047154,2015-12,09/15/2015 20:57,Y, , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5900,GOODFELLOW BLVD,73, , , , ,890165.8,1048717
15-047206,2015-12,09/16/2015 02:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3317,HUMPHREY,25, , ,3317,HUMPHREY,0,0
15-061370,2015-12,09/16/2015 16:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2600,WHITTIER ST,57, , ,2610,WHITTIER,895885.6,1028706
15-064415,2015-12,09/17/2015 17:00,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1720,DELMAR BLVD,36,DOUGHERTY DOGS, ,1720,DELMAR,904924.6,1020003
15-061529,2015-12,09/18/2015 15:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,N KINGSHIGHWAY BLVD / TERRY AV,55, , ,1037,LASALLE PARK,889905.4,1033140
15-064181,2015-12,09/21/2015 13:21,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5425,DONOVAN AVE,8, , ,5425,DONOVAN,875947,1000763
15-048645,2015-12,09/23/2015 17:50,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,3700,IOWA AVE,19, , ,3700,IOWA,897472.4,1003124
15-062387,2015-12,09/25/2015 00:01,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,5984,DELMAR BLVD,46, ,DELMAR STATION FINANCIAL SERVICES,5984,DELMAR,879150.1,1027243
15-062409,2015-12,09/26/2015 16:26,Y, , ,1, ,111120,3,FRAUD-BAD CHECK/INSUF FUNDS/UNDER $150,3120,S GRAND BLVD,25, , ,3120,GRAND,893907.5,1008295
15-049770,2015-12,09/29/2015 07:30, , , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,2926,SAMUEL SHEPARD,37, , ,5655,KINGSBURY,0,0
15-049770,2015-12,09/29/2015 07:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2926,SAMUEL SHEPARD,37, , ,5655,KINGSBURY,0,0
15-063550,2015-12,09/29/2015 10:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,2030,HARRIS AVE,68, , ,2030,HARRIS,900515.2,1035726
15-062397,2015-12,09/29/2015 12:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,900,N GRAND BLVD,77, ,CURRENCY EXCHANGE,919,JEFFERSON,897517.4,1022560
15-065304,2015-12,09/30/2014 11:06,Y, , ,1, ,111110,3,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1931,PARK AVE,32, , ,1931,PARK,902179.8,1013839
15-056252,2015-12,09/30/2015 09:30,Y, , ,1, ,204200,5,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,1,CHILDRENS PL,38,HOSPITAL, ,8300,PENNSYLVANIA,887975.4,1020896
15-063526,2015-12,10/01/2015 00:01,Y, , ,1, ,171300,0,SEX OFFNS-STATUATORY RAPE/SECOND,0,UNKNOWN,0, , ,1900,OLIVE,0,0
15-061356,2015-12,10/01/2015 08:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GILMORE AVE / HARNEY AVE,72, , , , ,891858,1044919
16-000594,2015-12,10/01/2015 17:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5310,N EUCLID AVE,71, ,@EUCLID PZ,5310,EUCLID,894542.1,1038824
15-061054,2015-12,10/02/2015 01:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4634,KORTE AVE,69, , ,4634,KORTE,895819.6,1036651
15-061893,2015-12,10/08/2015 15:50,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,5601,MANCHESTER AVE,41, , ,5601,MANCHESTER,882926.1,1016055
15-062355,2015-12,10/10/2015 11:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,301,PROSPECT AVE,37, , ,301,PROSPECT,895259.7,1019387
15-064903,2015-12,10/10/2015 15:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1900,S 3RD ST,20, , ,1900,3RD,906455.3,1010582
15-061019,2015-12,10/12/2015 18:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N BROADWAY / RIVERVIEW BLVD,74, , , , ,897816.4,1053556
15-052692,2015-12,10/13/2015 16:00,Y, , ,1, ,204100,1,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4601,MORGANFORD RD,5,DOJO PIZZA, ,4601,MORGANFORD,886993.4,1001873
15-061810,2015-12,10/14/2015 10:48,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6514,MORGANFORD RD,4, , ,6514,MORGANFORD,884672.1,995916.3
15-052578,2015-12,10/15/2015 08:53,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,3900,WASHINGTON AVE,38, , , , ,894769.8,1022840
15-063419,2015-12,10/15/2015 12:00,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3450,INDIANA AVE,18, , ,3450,INDIANA,899003.8,1004318
15-059742,2015-12,10/15/2015 13:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4935,ST LOUIS AVE,55, , ,4935,ST LOUIS,890532.6,1033284
15-052838,2015-12,10/16/2015 14:00,Y, , ,1, ,183130,3,DRUGS-SALE/HEROIN,3427,S JEFFERSON AVE,19,SAVE ALOT,PARKING LOT,3427,JEFFERSON,898497.9,1004658
15-063203,2015-12,10/18/2015 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4210,HEREFORD ST,7, , ,4210,HEREFORD,884109,1004347
15-061985,2015-12,10/20/2015 00:01,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3622,KOSCIUSKO ST,18, , ,3622,KOSCIUSKO,901262.9,1002855
15-063570,2015-12,10/22/2015 13:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1121,S 14TH ST,33, , ,1121,14TH,904509.8,1013818
15-059511,2015-12,10/23/2015 07:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4859,SAN FRANCISCO AVE,69, , ,4859,SAN FRANCISCO,892622.4,1035197
15-064549,2015-12,10/23/2015 08:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,1301,SWITZER AVE,74, , ,1301,SWITZER,895077,1048261
15-063407,2015-12,10/24/2015 14:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,HICKORY LN,33, , ,1400,HICKORY,904505.7,1013819
15-061847,2015-12,10/24/2015 17:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1133,WASHINGTON AVE,35, ,@BEST WESTERN HOTEL,1133,WASHINGTON,907003.4,1019090
15-054450,2015-12,10/25/2015 10:00, , , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5572,PALM,50, , ,5572,PALM,0,0
15-054450,2015-12,10/25/2015 10:00, , , ,-1, , 51130,5,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,5572,PALM,50, , ,5572,PALM,0,0
15-054518,2015-12,10/26/2015 06:30, , , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2209,MISSISSIPPI,23, , ,2209,MISSISSIPPI,0,0
15-054518,2015-12,10/26/2015 06:30, , , ,-1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2209,MISSISSIPPI,23, , ,2209,MISSISSIPPI,0,0
15-060683,2015-12,10/26/2015 09:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,301,S EUCLID AVE,38, ,BARNES HOSPITAL PARKING GARAGE,301,EUCLID,888037,1021254
15-061375,2015-12,10/26/2015 12:05,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,1608,S BROADWAY,20,SHERWIN WILLIAMS, ,1608,BROADWAY,906363.9,1010788
15-061852,2015-12,10/26/2015 23:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3112,BRANTNER PL,59, , ,3112,BRANTNER,899318.8,1023900
15-062138,2015-12,10/27/2015 08:00,Y, , ,1, ,262100,0,PORNAGRAPHY-PROMOTING,7931,LILA DR,0, , ,7931,LILA,861465.8,1077220
15-063035,2015-12,10/27/2015 12:00,Y, , ,1, , 69603,6,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",2921,N NEWSTEAD AVE,56,ARTS MART, ,2921,NEWSTEAD,894344.9,1031037
15-061914,2015-12,10/27/2015 16:40,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,2244,S KINGSHIGHWAY BLVD,13,DON BROWN CHEVROLET, ,3774,UPTON,886930.8,1012659
15-063053,2015-12,10/28/2015 08:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3124,TAMM AVE,9, , ,3124,TAMM,878477.8,1009909
15-063395,2015-12,10/29/2015 12:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1107,DILLON DR,33, , ,1107,DILLON,903996.6,1014209
15-064132,2015-12,10/29/2015 22:46,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1401,LASALLE ST,33, , ,1401,LASALLE,904584.1,1014091
15-065353,2015-12,10/30/2015 17:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4684,S GRAND BLVD,16, ,1 SOUTH,4684,GRAND,892005.6,998163.1
15-055428,2015-12,10/30/2015 21:00,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2323,LAFAYETTE AVE,32, , ,2323,LAFAYETTE,900356.3,1012946
15-061838,2015-12,10/31/2015 03:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,35,S GRAND BLVD,37, , ,35,GRAND,896073.6,1019677
15-061541,2015-12,10/31/2015 08:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2639,CHEROKEE ST,19, , ,2639,CHEROKEE,898195.2,1005150
15-063405,2015-12,10/31/2015 22:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1427,HICKORY LN,33, , ,1427,HICKORY,904245.2,1013903
15-064891,2015-12,11/01/2015 00:01,Y, , ,1, ,179210,5,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,5400,PAGE BLVD,78, , ,5400,PERSHING,0,0
15-062082,2015-12,11/01/2015 01:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,4100,WYOMING ST,15, , ,8500,PENNSYLVANIA,0,0
15-063014,2015-12,11/01/2015 09:33,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3428,ALBERTA ST,16, , ,3428,ALBERTA,893866.3,1001965
16-000591,2015-12,11/01/2015 12:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,2601,WHITTIER ST,57, , ,2601,WHITTIER,895657.7,1028977
15-055928,2015-12,11/01/2015 21:30, , , ,-1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3203,CASS,59, , ,3203,CASS,0,0
15-061833,2015-12,11/02/2015 01:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,35,S GRAND BLVD,37, , ,35,GRAND,896073.6,1019677
15-064377,2015-12,11/02/2015 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6746,PLAINVIEW AVE,9, , ,6746,PLAINVIEW,874871.1,1003771
15-055912,2015-12,11/02/2015 12:31,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1949,HODIAMONT AVE,50,PARKING LOT, ,1949,HODIAMONT,881945,1035471
15-061260,2015-12,11/03/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-056258,2015-12,11/03/2015 05:45, , , ,1, , 51330,5,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4079,BELLE,58, , ,4079,BELLE,0,0
15-056258,2015-12,11/03/2015 05:45, , , ,-1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4079,BELLE,58, , ,4079,BELLE,0,0
15-063537,2015-12,11/03/2015 12:39,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
15-063536,2015-12,11/03/2015 12:39,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
15-063689,2015-12,11/04/2015 00:01,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3700,KOSCIUSKO ST,18, , ,3700,KOSCIUSKO,900610.6,1002321
15-062909,2015-12,11/04/2015 14:05,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1231,BELT AVE,48,ETZEL PLACE APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,1231,BELT,883994.9,1029879
15-061262,2015-12,11/04/2015 15:40,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4125,COOK AVE,58, , ,4125,COOK,894469.2,1025791
15-056422,2015-12,11/04/2015 20:40,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
15-062074,2015-12,11/05/2015 00:01,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,5735,GREER AVE,50, , ,5735,GREER,885223.3,1036901
15-056508,2015-12,11/05/2015 11:00, , , ,1, , 43013,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5453,DELMAR,49, , ,5457,DELMAR,0,0
15-056508,2015-12,11/05/2015 11:00, , , ,-1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5453,DELMAR,49, , ,5457,DELMAR,0,0
15-064143,2015-12,11/05/2015 12:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,899085.4,1013180
15-063397,2015-12,11/05/2015 21:11,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1450,MORRISON LN,33, , ,1450,MORRISON,904161,1013608
15-063253,2015-12,11/06/2015 00:01,Y, , ,1, , 43025,3,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,3815,S COMPTON AVE,16, , ,3815,COMPTON,894878.3,1002702
15-063178,2015-12,11/06/2015 13:27,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,1641,S KINGSHIGHWAY BLVD,12,U-HAUL, ,1641,KINGSHIGHWAY,886712.8,1014540
15-061830,2015-12,11/07/2015 12:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3834,NEBRASKA AVE,16, , ,3834,NEBRASKA,896337.1,1002294
15-062147,2015-12,11/07/2015 13:17,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,711,GIMBLIN RD,74, , ,711,GIMBLIN,897573.9,1049589
15-063466,2015-12,11/07/2015 15:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,901,WASHINGTON AVE,35, , ,901,WASHINGTON,907958,1018887
