Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-027659,2017-11,06/07/2017 11:14,Y, , ,1, , 41201,1,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14,Y, , ,1, , 41201,1,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14,Y, , ,1, , 41201,1,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14,Y, , ,1, , 41201,1,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14,Y, , ,1, , 41201,1,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14, , , ,-1, , 10000,1,HOMICIDE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
17-027659,2017-11,06/07/2017 11:14, , , ,1, , 10000,1,HOMICIDE,5414,KINGSHIGHWAY,6, , ,5414,KINGSHIGHWAY,0,0
16-027974,2017-11,06/09/2016 22:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4513,TENNESSEE,16, , ,4513,TENNESSEE,0,0
17-056810,2017-11,06/12/2017 09:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
17-056808,2017-11,06/14/2017 20:08,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1300,AUBERT AVE,53, , ,1300,AUBERT,888581.4,1029162
17-058207,2017-11,06/15/2017 00:01,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4809,LEXINGTON AVE,55, , ,4809,LEXINGTON,892181,1034002
17-056809,2017-11,06/20/2017 01:14,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY,707,KINGSHIGHWAY,887661.3,1026321
17-055208,2017-11,06/21/2017 09:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,1632,S BROADWAY,20,VP CUSTOM BLUEPRINT AND SUPPLY, ,1632,BROADWAY,906232.2,1010741
17-056807,2017-11,06/21/2017 14:01,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5655,KINGSBURY AVE,47, , ,5655,KINGSBURY,881981.5,1026014
17-056806,2017-11,06/22/2017 08:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1451,N KINGSHIGHWAY BLVD,51, , ,1451,KINGSHIGHWAY,888171.9,1030307
17-057042,2017-11,06/28/2017 14:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5834,WOODLAND AVE,72, , ,5834,WOODLAND,888763.8,1042920
17-036532,2017-11,07/13/2017 18:30,Y, , ,1, ,262100,5,PORNAGRAPHY-PROMOTING,4132,WASHINGTON AVE,38, , ,4132,WASHINGTON,893197.5,1023644
17-056091,2017-11,07/18/2017 00:01,Y, , ,1, , 44024,2,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,3819,BLAINE AVE,29, , ,3819,BLAINE,893689.3,1014552
17-056002,2017-11,07/21/2016 12:00,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4250,MICHIGAN AVE,17, , ,4250,MICHIGAN,894921.1,999668.5
17-058362,2017-11,07/25/2017 12:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5359,MAFFITT AVE,50, , ,5359,MAFFITT,887353.4,1034200
17-057087,2017-11,07/27/2017 13:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,1410,MONTCLAIR AVE,78, , ,1410,MONTCLAIR,884045.7,1031900
17-057307,2017-11,08/01/2017 14:02,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
17-054188,2017-11,08/03/2017 09:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,6105,ETZEL AVE,48, , ,6105,ETZEL,879425.1,1031441
17-055861,2017-11,08/05/2017 12:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1512,S 14TH ST,33, , ,1512,14TH,904152.4,1012796
17-054656,2017-11,08/06/2017 13:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6819,GRAVOIS AVE,6, ,REAR,6819,GRAVOIS,881785.9,996839.2
17-058323,2017-11,08/07/2017 10:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4717,S COMPTON AVE,16, , ,4717,COMPTON,893937.7,996819.8
17-058227,2017-11,08/10/2017 00:01,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,1017,SHENANDOAH AVE,21, , ,1017,SHENANDOAH,903682.5,1009384
17-054681,2017-11,08/10/2017 07:00,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,19,PRODUCE ROW,64,W.M. MANTIA FRUIT CO., ,919,JEFFERSON,909271.1,1026175
17-039422,2017-11,08/11/2017 04:00, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT, , ,35, , , , ,0,0
17-039422,2017-11,08/11/2017 04:00, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL, , ,35, , , , ,0,0
17-056924,2017-11,08/15/2017 09:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",510,THATCHER AVE,74, , ,510,THATCHER,897954.8,1045262
17-040170,2017-11,08/15/2017 10:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5616,PARK LN,76, , ,5616,PARK,890856.9,1046462
17-058411,2017-11,08/16/2017 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5554,TERRY AVE,50, , ,5554,TERRY,885882.9,1035170
17-055954,2017-11,08/18/2017 11:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,8502,S BROADWAY,2, , ,8502,BROADWAY,887403.4,985800
17-055247,2017-11,08/18/2017 16:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4100,CAMELLIA AVE,69, , ,4100,CAMELLIA,895495.4,1034582
17-042083,2017-11,08/25/2017 16:20, , , ,-1, ,265321,6,LEAVING SCENE OF ACCIDENT,5000,KINGSHIGHWAY,71, , , , ,0,0
17-042148,2017-11,08/26/2017 03:15, , , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1100,LUCAS,35, ,BLOCK,1122,WASHINGTON,0,0
17-042148,2017-11,08/26/2017 03:15, , , ,-1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1100,LUCAS,35, ,BLOCK,1122,WASHINGTON,0,0
17-058374,2017-11,08/27/2017 16:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2737,HERMITAGE AVE,10, , ,2737,HERMITAGE,875049.6,1011733
17-054161,2017-11,08/28/2017 12:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,811,SPRUCE ST,35, , ,811,SPRUCE,907472.1,1015934
17-042660,2017-11,08/29/2017 06:45,Y, , ,1, ,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,219,W ARLEE AVE,0, , ,219,ARLEE,882564.6,980780
17-053994,2017-11,08/29/2017 16:08,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5569,PALM ST,50, , ,5569,PALM,886879.8,1037280
17-056362,2017-11,08/31/2017 17:24,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35,HERTZ, ,800,WASHINGTON,908187.4,1018534
17-055014,2017-11,09/01/2015 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,418,BLASE AVE,74, , ,418,BLASE,897577.8,1046306
17-058061,2017-11,09/01/2017 07:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2406,BACON ST,59, , ,2406,BACON,899487.9,1025973
17-043306,2017-11,09/01/2017 13:44,Y, , ,1, , 41201,4,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1418,9TH,62, , , , ,0,0
17-043306,2017-11,09/01/2017 13:44,Y, , ,1, , 41201,4,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1418,9TH,62, , , , ,0,0
17-043306,2017-11,09/01/2017 13:44, , , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1418,9TH,62, , , , ,0,0
17-054638,2017-11,09/02/2017 15:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,110,N. 17TH,36, ,NUISANCE ABATEMENT PROPERTY,110,N. 17TH,0,0
17-055232,2017-11,09/07/2017 12:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1935,DELMAR BLVD,36,BMR BODY SHOP, ,1935,DELMAR,903931.4,1020497
17-056485,2017-11,09/07/2017 14:30,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4737,KENSINGTON PL,54, , ,4737,KENSINGTON,889729.9,1026775
17-044636,2017-11,09/09/2017 18:00, , , ,-1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4835,GOODFELLOW,70, , ,4835,GOODFELLOW,0,0
17-044636,2017-11,09/09/2017 18:00, , , ,1, , 10000,6,HOMICIDE,4835,GOODFELLOW,70, , ,4835,GOODFELLOW,0,0
17-044636,2017-11,09/09/2017 18:00, , , ,-1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4835,GOODFELLOW,70, , ,4835,GOODFELLOW,0,0
17-056020,2017-11,09/11/2017 08:23,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,ARKANSAS AVE / UTAH ST,25, , , , ,894272.5,1006442
17-055987,2017-11,09/11/2017 10:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5346,THEODOSIA AVE,50, , ,5346,THEODOSIA,886215.4,1031887
17-045001,2017-11,09/11/2017 21:35, , , ,1, ,142310,4,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,1200,MARKET,36,CITY HALL,: @CITY HALL,1200,MARKET,0,0
17-045001,2017-11,09/11/2017 21:35, , , ,-1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,MARKET,36,CITY HALL,: @CITY HALL,1200,MARKET,0,0
17-045465,2017-11,09/14/2017 14:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1944,SENATE,22, , ,1934,SENATE,0,0
17-053174,2017-11,09/15/2017 19:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,1400,LASALLE LN,33, , ,1400,LASALLE,0,0
17-054633,2017-11,09/19/2017 01:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,110,N 17TH ST,36, ,NUISANCE ABATEMENT PROPERTY,110,17TH,904545.1,1018315
17-054668,2017-11,09/21/2017 13:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1304,MADISON ST,63, ,NUISANCE ABATEMENT PROPERTY,1304,MADISON,907695.4,1024305
17-046993,2017-11,09/23/2017 22:00, , , ,-1, ,265321,4,LEAVING SCENE OF ACCIDENT,1401,CLARK,36, , , , ,0,0
17-058700,2017-11,09/26/2017 00:01,Y, , ,1, , 91124,4,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",800,WASHINGTON AVE,35, ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
17-058700,2017-11,09/26/2017 00:01,Y, , ,1, , 91124,4,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",800,WASHINGTON AVE,35, ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
17-058292,2017-11,09/26/2017 14:14,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,7212,N BROADWAY,79, , ,7212,BROADWAY,898435.1,1042557
17-055676,2017-11,09/27/2017 16:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,CHIPPEWA ST / S KINGSHIGHWAY B,5, ,ON METRO BUS, , ,885013.8,1004274
17-057119,2017-11,09/27/2017 19:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,DELMAR BLVD / N TAYLOR AVE,38, , , , ,890637.1,1025747
17-056486,2017-11,09/28/2017 08:45,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,4947,ASHBY AVE,71, , ,4947,ASHBY,895243.9,1040025
17-054858,2017-11,09/29/2017 13:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2009,HEBERT ST,63, ,@WHITE CASTLE - HEBERT,2009,HEBERT,905261.1,1027578
17-054687,2017-11,10/01/2016 14:35,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4054,LINCOLN AVE,56, , ,4054,LINCOLN,896593.3,1028384
17-048201,2017-11,10/01/2017 00:02, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5935,DRURY,73, , ,5935,DRURY,0,0
17-056701,2017-11,10/01/2017 12:00,Y, , ,1, , 51330,3,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,3823,IOWA AVE,16, , ,3823,IOWA,897150.7,1002287
17-055356,2017-11,10/01/2017 12:06,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3701,KEOKUK ST,16, , ,3701,KEOKUK,892556.7,1002569
17-054852,2017-11,10/01/2017 13:27,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3510,ALBERTA ST,16, , ,3510,ALBERTA,893411.4,1002036
17-056449,2017-11,10/02/2017 08:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
17-054688,2017-11,10/03/2017 07:38,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-054979,2017-11,10/03/2017 08:17,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,4228,BECK AVE,15, , ,4228,BECK,888321.9,1004237
17-054693,2017-11,10/03/2017 09:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",701,MARKET ST,35,VINCIGUERRA JEWELRY,VINCIGUERRA JEWELRY,701,MARKET,908024.9,1017116
17-057312,2017-11,10/03/2017 14:29,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2626,LAFAYETTE AVE,31, , ,2626,LAFAYETTE,899581.7,1012763
17-048640,2017-11,10/03/2017 16:40,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,52,S JEFFERSON AVE,36, , ,1915,OLIVE,901481.3,1018754
17-055166,2017-11,10/04/2017 00:05,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3507,MORGANFORD RD,15, , ,3507,MORGANFORD,888082.3,1005519
17-054679,2017-11,10/04/2017 11:17,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3533,ARKANSAS AVE,19, , ,3533,ARKANSAS,893839.4,1004692
17-056000,2017-11,10/05/2017 12:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1434,N 16TH ST,61,PRESERVATION,APT A,1434,16TH,906256.9,1022439
17-055058,2017-11,10/06/2017 08:52,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1130,DILLON DR,33, , ,1130,DILLON,903976.8,1014127
17-056960,2017-11,10/06/2017 12:37,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5007,S BROADWAY,17, , ,5007,BROADWAY,894881.5,995385.6
17-055392,2017-11,10/06/2017 16:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",211,N BROADWAY,35, , ,211,BROADWAY,908989.9,1017353
17-055045,2017-11,10/06/2017 23:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3442,UTAH ST,25, , ,3442,UTAH,894386.8,1006229
17-049272,2017-11,10/07/2017 05:00, , , ,-1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",901,PRIMM,1, , ,7870,RIO TINTO,0,0
17-057129,2017-11,10/07/2017 10:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3442,UTAH ST,25, , ,3442,UTAH,894386.8,1006229
17-054915,2017-11,10/07/2017 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5055,ARSENAL ST,13, , ,3505,SHENANDOAH,884765.6,1009623
17-054518,2017-11,10/07/2017 16:28,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,3157,POTOMAC ST,19, , , , ,895401,1004923
17-055823,2017-11,10/09/2017 12:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",6301,PRESCOTT AVE,79, , ,6301,PRESCOTT,900435.7,1039398
17-054112,2017-11,10/09/2017 13:15,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
17-055378,2017-11,10/09/2017 16:33,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5934,NATURAL BRIDGE AVE,50,FIRST CASH PAWN, ,5934,NATURAL BRIDGE,884791.2,1039260
17-055345,2017-11,10/09/2017 17:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5046,QUEENS AVE,71, , ,5046,QUEENS,892889.4,1039252
17-049728,2017-11,10/09/2017 23:30, , , ,-1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3517,GRAND,59,ZODIAC LOUNGE, ,4520,SAN FRANCISCO,0,0
17-055055,2017-11,10/10/2017 03:04,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3310,WYOMING ST,25, , ,3310,WYOMING,895160.1,1006780
17-049732,2017-11,10/10/2017 11:01, , , ,1, , 10000,6,HOMICIDE,4849,LABADIE,55, , ,4049,LABADIE,0,0
17-049765,2017-11,10/10/2017 12:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,911,N SPRING AVE,77,NORTH SPRING HEAD START, ,911,SPRING,895884.5,1023493
17-054675,2017-11,10/10/2017 13:17,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,6255,DELMAR BLVD,48, , ,6255,DELMAR,876950.4,1027619
17-054875,2017-11,10/10/2017 17:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 6TH ST / PINE ST,35, , , , ,908649,1017426
17-055540,2017-11,10/10/2017 17:30,Y, , ,1, , 65711,5,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,4011,OLIVE ST,38, , ,4011,OLIVE,894015.1,1022838
17-051355,2017-11,10/11/2017 10:00,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,3111,CORA AVE,56, ,@SCHOOL - HICKEY,801,11TH,892855.8,1032683
