Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-052159,2017-10,05/11/2017 07:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",510,THATCHER AVE,74, , ,510,THATCHER,897954.8,1045262
17-049899,2017-10,05/13/2017 00:01,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5256,DELMAR BLVD,38, , ,5256,DELMAR,885088,1026396
17-048402,2017-10,05/14/2017 01:07,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1451,N KINGSHIGHWAY BLVD,51, , ,1451,KINGSHIGHWAY,888171.9,1030307
17-048400,2017-10,05/16/2017 23:36,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5321,SAVOY CT,49, , ,5321,SAVOY,884681.3,1026939
17-049840,2017-10,05/19/2017 01:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5559,THEODOSIA AVE,50, , ,5559,THEODOSIA,884556.1,1033083
17-024157,2017-10,05/20/2017 12:41, , , ,1, , 43202,1,AGG.ASSAULT-OTH DANG WEP/POL OFFC 2ND DEGREE,4202,BROADWAY,17, ,: @HARDEES- S BROADWAY,4202,BROADWAY,0,0
17-048401,2017-10,05/20/2017 14:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5888,DELMAR BLVD,46, , ,5888,DELMAR,880077.9,1027128
17-048403,2017-10,05/21/2017 07:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,900,N KINGSHIGHWAY BLVD,53, , ,900,KINGSHIGHWAY,887992.3,1027106
17-049769,2017-10,05/22/2017 08:27,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,1430,S 18TH ST,32, , ,1430,18TH,902761.6,1013201
17-053179,2017-10,05/25/2017 15:24,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1625,OLIVE ST,36,APPAREL PRO, ,1625,OLIVE,904734.8,1018867
17-051349,2017-10,05/26/2017 10:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4209,W COOK AVE,58, , ,4209,COOK,893704.3,1026217
17-051345,2017-10,05/27/2017 11:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
17-052764,2017-10,06/01/2017 00:01,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,1,N EUCLID AVE,38,GREAT SOUTHERN BANK, ,1,EUCLID,888101.4,1022192
17-050424,2017-10,06/01/2017 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3544,NEBRASKA AVE,19, , ,3544,NEBRASKA,896631.2,1004151
17-050966,2017-10,06/01/2017 15:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3954,FAIRVIEW AVE,15, , ,3954,FAIRVIEW,890844.9,1005657
17-051179,2017-10,06/01/2017 23:00,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,4000,LABADIE AVE,56, , ,4000,LABADIE,0,0
17-051347,2017-10,06/05/2017 17:13,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
17-050213,2017-10,06/06/2017 00:01,Y, , ,1, ,179210,6,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,8400,N BROADWAY,74,BADEN CHRISTIAN CENTER, ,8400,BROADWAY,0,0
17-052572,2017-10,06/06/2017 00:01,Y, , ,1, ,101000,5,FORGERY,1,N EUCLID AVE,38,GREAT SOUTHERN BANK, ,1,EUCLID,888101.4,1022192
17-053843,2017-10,06/09/2017 07:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3176,IOWA AVE,30, , ,3176,IOWA,898019.4,1006739
17-052803,2017-10,06/12/2017 18:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",6219,WASHINGTON AVE,46, ,2FL BEDROOM,6219,WASHINGTON,877175.3,1027336
17-028839,2017-10,06/13/2017 23:40,Y, , ,1, , 10000,3,HOMICIDE,1815,ARSENAL,22, , ,1815,ARSENAL,0,0
17-028839,2017-10,06/13/2017 23:40, , , ,-1, , 10000,3,HOMICIDE,1815,ARSENAL,22, , ,1815,ARSENAL,0,0
17-028839,2017-10,06/13/2017 23:40, , , ,1, , 41201,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1815,ARSENAL,22, , ,1815,ARSENAL,0,0
17-048739,2017-10,06/20/2017 00:01,Y, , ,1, ,121000,1,EMBEZZLEMENT-VALUE OVER $150,4719,MORGANFORD RD,5,VITT HEATING AND COOLING, ,4719,MORGANFORD,886784.3,1001115
17-029992,2017-10,06/20/2017 10:00,Y, , ,1, , 82000,5,ARSON-2ND DEGREE/SUCCESS,4739,NEWCOMB PL,54, , ,4739,NEWCOMB,890072.3,1029313
17-051344,2017-10,06/21/2017 14:01,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5655,KINGSBURY AVE,47, , ,5655,KINGSBURY,881981.5,1026014
17-047946,2017-10,06/22/2017 15:00,Y, , ,1, ,121000,6,EMBEZZLEMENT-VALUE OVER $150,5475,BROWN AVE,70,MFR BEST ONE FLEET SERVICE, ,5475,BROWN,887475.1,1037930
17-052609,2017-10,06/23/2017 13:44,Y, , ,1, ,101000,2,FORGERY,44,HAMPTON VILLAGE PLZ,7,GREAT SOUTHERN BANK, ,1,EUCLID,879577.2,1004539
17-050470,2017-10,06/24/2017 10:00,Y, , ,1, ,175500,6,SEX OFFNS-SX MISCONDUCT/FIRST,4000,UNION BLVD,70, , ,4000,UNION,0,0
17-048387,2017-10,06/26/2009 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2654,PESTALOZZI ST,30, , ,2654,PESTALOZZI,898565.6,1007949
17-053202,2017-10,07/01/2017 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3500,JUNIATA ST,25, , ,3400,FRANKLIN,0,0
17-031943,2017-10,07/01/2017 03:30,Y, , ,1, , 81000,1,ARSON-1ST DEGREE/SUCCESS,5505,VIRGINIA 1F,1, ,1ST FLOOR,5505,VIRGINIA,0,0
17-048716,2017-10,07/03/2017 19:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1220,DILLON DR,33, , ,1220,DILLON,903907.9,1013842
17-051252,2017-10,07/05/2017 11:21,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4243,JUNIATA ST,15, , ,4243,JUNIATA,888857.6,1008377
17-051078,2017-10,07/06/2017 12:55,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5716,AMELIA AVE,72, , ,5716,AMELIA,889122.9,1042333
17-048628,2017-10,07/07/2017 00:01,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",8847,GOODFELLOW BLVD,73, , ,8847,GOODFELLOW,892551.9,1051388
17-048873,2017-10,07/10/2017 08:50,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,2636,CHIPPEWA ST,16, , ,2636,CHIPPEWA,897981.9,1002543
17-049720,2017-10,07/10/2017 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,8241,CHURCH RD,74, , ,8241,CHURCH,896400.6,1048367
17-049929,2017-10,07/10/2017 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,1517,SELLS AVE,73, , ,1517,SELLS,893785.1,1049533
17-048705,2017-10,07/10/2017 13:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2643,RUTGER ST,31, , ,2643,RUTGER,899971.1,1014834
17-052643,2017-10,07/11/2017 09:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,0,W FLORISSANT AVE / HARRIS AVE,68,OFALLON PARK, , , ,899703.7,1035294
17-033969,2017-10,07/11/2017 22:20, , , ,-1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,1913,LINTON,66, , ,1913,LINTON,0,0
17-048732,2017-10,07/15/2017 02:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2644,RUTGER ST,31, , ,2644,RUTGER,900117.5,1014806
17-040569,2017-10,07/17/2017 12:39,Y, , ,1, ,266400,4,PUBLIC ORDER-ANIMAL VIOLATION,4000,N GRAND BLVD,67, , ,4000,GRAND,901628,1030565
17-049065,2017-10,07/18/2016 08:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2905,OSAGE ST,16, , ,2905,OSAGE,896034.6,1001478
17-048713,2017-10,07/19/2017 04:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1442,LASALLE LN,33, , ,1442,LASALLE,904320.1,1014165
17-051338,2017-10,07/19/2017 08:47,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3440,HALLIDAY AVE,25, , ,3440,HALLIDAY,894878.5,1009139
17-051077,2017-10,07/20/2017 13:45,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6461,LANSDOWNE AVE,8, , ,919,JEFFERSON,876687.9,1004045
17-035707,2017-10,07/21/2017 16:00, , , ,1, , 31112,6,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4648,CARTER,69, , ,4734,BESSIE,0,0
17-035707,2017-10,07/21/2017 16:00, , , ,-1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4648,CARTER,69, , ,4734,BESSIE,0,0
17-048741,2017-10,07/22/2017 01:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4206,N GRAND BLVD,67, ,@HOTEL- ECONOMY INN,4206,GRAND,902337.5,1031732
17-035931,2017-10,07/23/2017 04:40, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1900, ,36, ,: APT 213,1900,PINE,0,0
17-048703,2017-10,07/23/2017 12:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2039,E OBEAR AVE,66, , ,2039,OBEAR,903037.8,1033280
17-053073,2017-10,07/24/2017 16:13,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,3848,RUSSELL BLVD,27, , ,3848,RUSSELL,893373.1,1012494
17-051080,2017-10,07/25/2017 11:52,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3400,HUMPHREY ST,25, , ,3400,HUMPHREY,894854.3,1006492
17-052540,2017-10,07/25/2017 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1101,HORNSBY AVE,74, , ,1101,HORNSBY,895683.4,1050853
17-052300,2017-10,07/26/2017 10:19,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4644,VIRGINIA AVE,16, , ,4644,VIRGINIA,893577.9,997277.6
17-048711,2017-10,07/27/2017 17:29,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3720,SALENA ST,18, , ,3720,SALENA,899930.4,1002524
17-052299,2017-10,07/28/2017 08:53,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4348,S COMPTON AVE,17, , ,4348,COMPTON,894489.4,999091
17-051336,2017-10,07/28/2017 10:21,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3152,LAFAYETTE AVE,31,RANELL S CAFE, ,3152,LAFAYETTE,896686.9,1013183
17-048636,2017-10,07/28/2017 18:45,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",700,CLARK AVE,35,BUSCH STADIUM, ,700,CLARK,907901.1,1016212
17-052581,2017-10,07/29/2017 11:44,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,6411,CHIPPEWA ST,9, , ,6411,CHIPPEWA,877679.6,1005225
17-051166,2017-10,07/31/2005 00:01,Y, , ,1, ,179210,5,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1100,AUBERT AVE,53, , ,1100,AUBERT,0,0
17-053427,2017-10,07/31/2017 00:01,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4643,LINDELL BLVD,38, , ,4643,LINDELL,888973.3,1023002
17-048606,2017-10,07/31/2017 12:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1620,LUCAS AVE,36, , ,1620,LUCAS,905175.6,1019664
17-048902,2017-10,07/31/2017 20:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1110,WASHINGTON AVE,35, ,NUISANCE ABATMENT PROPERTY,1110,WASHINGTON,907161.8,1018819
17-052585,2017-10,08/01/2014 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,2900,VICTOR ST,25, , ,2900,VICTOR,0,0
17-051229,2017-10,08/01/2017 07:00,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4978,PERNOD AVE,14, , ,1915,OLIVE,884439.6,1005429
17-052828,2017-10,08/01/2017 10:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6709,MORGANFORD RD,4, , ,6709,MORGANFORD,884155.7,995519.8
17-039160,2017-10,08/01/2017 16:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8241,CHURCH RD,74, ,RESIDENCE,8601,HALLS FERRY,896400.6,1048367
17-050776,2017-10,08/01/2017 16:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,905,LASALLE PARK CT,34, , ,905,LASALLE PARK,906241.3,1013517
17-049740,2017-10,08/01/2017 17:08,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-047099,2017-10,08/02/2017 00:01, , , ,1, , 91124,5,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",5721,KENNERLY,50, , ,5721,KENNERLY,0,0
17-047099,2017-10,08/02/2017 00:01, , , ,-1, ,171200,5,SEX OFFNS-STATUATORY RAPE/FIRST,5700,KENNERLY,50, , ,5700,KENNERLY,0,0
17-049967,2017-10,08/02/2017 11:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3710,KOSCIUSKO ST,18, , ,3710,KOSCIUSKO,900691.8,1002387
17-049975,2017-10,08/02/2017 17:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,LAFAYETTE AVE,33, , ,1500,LAFAYETTE,903565.4,1012169
17-037926,2017-10,08/02/2017 17:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7009,WEIL,9, , ,7005,WEIL,0,0
17-052574,2017-10,08/02/2017 18:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CHIPPEWA ST / GILES AVE,16, , , , ,892658.3,1003345
17-049959,2017-10,08/03/2017 01:54,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3220,KEOKUK ST,16, , ,3220,KEOKUK,894650.3,1002194
17-050101,2017-10,08/03/2017 11:03,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4429,KENNERLY AVE,57, , ,4429,KENNERLY,893715.7,1030363
17-049058,2017-10,08/03/2017 21:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-049713,2017-10,08/04/2017 02:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,OLIVE ST,36, ,NUISANCE ABATMENT PROPERTY,1500,OLIVE,905442.8,1018627
17-049755,2017-10,08/04/2017 13:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-050099,2017-10,08/05/2017 00:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2032,E OBEAR AVE,66, , ,2032,OBEAR,903064.6,1033299
17-038371,2017-10,08/05/2017 15:57,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4327,MARGARETTA AVE,68, , ,4327,MARGARETTA,896147.1,1033630
17-049735,2017-10,08/05/2017 16:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3710,N GRAND BLVD,67, ,NUISANCE ABATMENT PROPERTY,3710,GRAND,901258.3,1029801
17-049522,2017-10,08/05/2017 18:21,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,728,BIDDLE ST,62, ,NUISANCE ABATEMENT PROPERTY,728,BIDDLE,909082.3,1020627
17-049761,2017-10,08/06/2017 10:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-049064,2017-10,08/06/2017 11:18,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-049745,2017-10,08/06/2017 23:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4117,PLEASANT ST,67, ,NUISANCE ABATMENT PROPERTY,4117,PLEASANT,902395.3,1030940
17-052155,2017-10,08/07/2017 09:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,232,N KINGSHIGHWAY BLVD,38, , ,232,KINGSHIGHWAY,887583.9,1023730
17-038832,2017-10,08/08/2017 01:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3502, ,59, , ,3502,SAINT LOUIS,0,0
17-053076,2017-10,08/08/2017 08:26,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5579,BARTMER AVE,48, , ,5579,BARTMER,883177.3,1030214
17-038911,2017-10,08/08/2017 14:23, , , ,-1, ,265321,2,LEAVING SCENE OF ACCIDENT,823,VANDEVENTER,39, , , , ,0,0
17-049945,2017-10,08/09/2017 11:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,909,NEW HAVEN CT,62, ,NUISANCE ABATEMENT PROPERTY,909,NEW HAVEN,908799.9,1021912
17-053285,2017-10,08/09/2017 11:30,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,111,N 7TH ST,35,WAINRIGHT BUILDING, ,111,7TH,908113.4,1017396
17-052472,2017-10,08/09/2017 12:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4497,PERSHING AVE,38, ,APT 309,4497,PERSHING,889826.8,1023940
17-049956,2017-10,08/09/2017 12:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
17-053244,2017-10,08/09/2017 13:53,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,5034,ALABAMA AVE,16, , ,5034,ALABAMA,892871.6,996184.5
17-049953,2017-10,08/09/2017 18:33,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
17-053468,2017-10,08/11/2017 10:32,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7342,VERMONT AVE,2, , ,7342,VERMONT,888611.5,989869.8
17-053995,2017-10,08/12/2017 08:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4714,VIRGINIA AVE,16,BLOW YOUR TRUMPET MINISTRY, ,4714,VIRGINIA,893483.9,996913.9
17-049906,2017-10,08/13/2017 00:01,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,3900,CLEVELAND AVE,27, , ,3900,CLEVELAND,0,0
17-049932,2017-10,08/13/2017 09:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4038,N GRAND BLVD,67,DOLLAR GENERAL STORE,NUISANCE ABATEMENT PROPERTY,4038,GRAND,901867.4,1030898
17-040087,2017-10,08/14/2017 01:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,21, , , , ,0,0
17-049748,2017-10,08/14/2017 01:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-049977,2017-10,08/14/2017 10:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,710,RUSSELL AVE,21, , ,710,RUSSELL,904809.5,1009602
17-050109,2017-10,08/14/2017 16:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1514,COCHRAN PL,62,PRESERVATION SQUARE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1514,COCHRAN,906349.8,1022413
