Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-000118,2017-01,01/01/2017 00:01,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4016,PECK ST,67, , ,4016,PECK,901816.9,1030392
17-000009,2017-01,01/01/2017 00:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / SWITZER AVE,86, , , , ,897208.8,1045886
17-000049,2017-01,01/01/2017 00:05,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4766,W FLORISSANT AVE,71, , ,4766,FLORISSANT,896144.7,1039602
17-000010,2017-01,01/01/2017 00:05,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,7827,WATER ST,2, ,REAR, , ,888983.9,987355.4
17-000108,2017-01,01/01/2017 00:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4511,MCPHERSON AVE,38,SHERWOOD COURT APARTMENTS,SHERWOOD COURT APARTMENTS,4511,MCPHERSON,889838.6,1024327
17-000014,2017-01,01/01/2017 00:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2111,SULPHUR AVE,11, ,DRURY INN,2111,SULPHUR,880742.6,1013714
17-000016,2017-01,01/01/2017 00:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4459,ATHLONE AVE,68, ,REAR ALLY,4459,ATHLONE,898444.1,1035456
17-000065,2017-01,01/01/2017 00:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4914,ROSALIE ST,71, , ,4914,ROSALIE,895522.8,1039845
17-000448,2017-01,01/01/2017 00:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4558,MCMILLAN AVE,54, , ,4558,MCMILLAN,890537.8,1026836
17-000012,2017-01,01/01/2017 00:38,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 15TH ST / WASHINGTON AVE,36,NA,AKA 1430 N 15H ST, , ,905843.4,1019335
17-000013,2017-01,01/01/2017 00:40,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1321,MONTCLAIR AVE,78, , ,1321,MONTCLAIR,883431.8,1031160
17-000031,2017-01,01/01/2017 00:50,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3635,VISTA AVE,29,SLU,ROOM 803,3635,VISTA,894354.8,1015713
17-000092,2017-01,01/01/2017 01:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1000,SPRUCE ST,35, , ,1000,SPRUCE,906666.7,1015976
17-000072,2017-01,01/01/2017 01:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2602,MINNESOTA AVE,25, , ,2602,MINNESOTA,896879.5,1009890
17-000047,2017-01,01/01/2017 01:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,2524,HAMPTON AVE,12,JOEY B S, ,800,OLIVE,881070,1011909
17-000047,2017-01,01/01/2017 01:00, , , ,-1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,2524,HAMPTON AVE,12,JOEY B S, ,800,OLIVE,881070,1011909
17-000032,2017-01,01/01/2017 01:10,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1515,HAMPTON AVE,42, ,@DENNYS - HAMPTON,1515,HAMPTON,880606.3,1015984
17-000020,2017-01,01/01/2017 01:15,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",915,HICKORY ST,34,LASALLE HOUSING COMPLEX, ,915,HICKORY,906156.4,1013374
17-000025,2017-01,01/01/2017 01:15,Y, , ,1, , 43203,5,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,212,N KINGSHIGHWAY BLVD,38, ,CHASE PARK PLAZA HOTEL,212,KINGSHIGHWAY,887710.9,1023513
17-000022,2017-01,01/01/2017 01:17,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1601,WASHINGTON AVE,36,WINDOWS ON WASHINGTON, ,1601,WASHINGTON,905327.5,1019532
17-000021,2017-01,01/01/2017 01:22,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1533,E GRAND BLVD,66, ,2ND FL,1533,GRAND,903948.4,1033477
17-000021,2017-01,01/01/2017 01:22,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1533,E GRAND BLVD,66, ,2ND FL,1533,GRAND,903948.4,1033477
17-000018,2017-01,01/01/2017 01:26,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",2244,S KINGSHIGHWAY BLVD,13,DON BROWN, ,2244,KINGSHIGHWAY,886930.8,1012659
17-000024,2017-01,01/01/2017 01:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / NATURAL BRIDGE,59, , , , ,901069.3,1029712
17-000090,2017-01,01/01/2017 01:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1515,HAMPTON AVE,42,DENNY S - HAMPTON, ,1515,HAMPTON,880606.3,1015984
17-000029,2017-01,01/01/2017 01:40,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3710,N GRAND BLVD,67, , ,3710,GRAND,901258.3,1029801
17-000035,2017-01,01/01/2017 01:48,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,212,N KINGSHIGHWAY BLVD,38,CHASE PARK PLAZA, , , ,887710.9,1023513
17-000027,2017-01,01/01/2017 02:01,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4990,LINDELL BLVD,38, , , , ,887401.9,1023459
17-000026,2017-01,01/01/2017 02:06,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5439,PAGE BLVD,78, , ,5439,PAGE,884335.9,1030369
17-000041,2017-01,01/01/2017 02:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
17-000033,2017-01,01/01/2017 02:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,7700,N BROADWAY,74, , , , ,897362.1,1045314
17-000038,2017-01,01/01/2017 02:35,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2607,GRAVOIS AVE,24,SEVEN-11 GAS MART, ,2607,GRAVOIS,899242.4,1009280
17-000036,2017-01,01/01/2017 02:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4024,CALIFORNIA AVE,16, , ,4024,CALIFORNIA,896796.2,1000975
17-000040,2017-01,01/01/2017 03:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,100,S 18TH ST,36, , , , ,904100.3,1018104
17-000040,2017-01,01/01/2017 03:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,100,S 18TH ST,36, , , , ,904100.3,1018104
17-000040,2017-01,01/01/2017 03:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,100,S 18TH ST,36, , , , ,904100.3,1018104
17-000040,2017-01,01/01/2017 03:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,100,S 18TH ST,36, , , , ,904100.3,1018104
17-000045,2017-01,01/01/2017 04:08,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 EASTBOUND,66, , , , ,904580.1,1034005
17-000268,2017-01,01/01/2017 04:30,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,1110,SALISBURY ST,65,BP GAS STATION, ,1110,SALISBURY,906432.9,1029817
17-000050,2017-01,01/01/2017 04:41,Y, , ,1, , 51222,2,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,6141,LAGOON DR,82,PROBSTEIN GOLF COURSE,@FOREST PARK - PROBSTEIN GOLFCOURSE,6141,LAGOON,877458.8,1023756
17-000080,2017-01,01/01/2017 05:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5562,PALM ST,50, , ,5562,PALM,886696.2,1037254
17-000062,2017-01,01/01/2017 07:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,1212,CHOUTEAU AVE,33, , ,1212,CHOUTEAU,905476.6,1014366
17-000053,2017-01,01/01/2017 07:28,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5600,PRESCOTT AVE,79, ,@ENGINE CO 20,5600,PRESCOTT,902364.2,1037206
17-000216,2017-01,01/01/2017 08:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7226,VIRGINIA AVE,1, ,STREET,7226,VIRGINIA,889157.6,989954.8
17-000523,2017-01,01/01/2017 08:01,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4192,MERAMEC ST,5, , ,4192,MERAMEC,888455.3,1003592
17-000123,2017-01,01/01/2017 08:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1401,CLARK AVE,36, ,@SCOTTRADE CENTER,1401,CLARK,905209.3,1017077
17-000058,2017-01,01/01/2017 08:53,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1400,LOCUST ST,36,NEW LIFE EVNGLSTC CNTR,@NEW LIFE EVNGLSTC CNTR  REAR,1400,LOCUST,0,0
17-000063,2017-01,01/01/2017 09:08,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
17-000868,2017-01,01/01/2017 09:16,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N BROADWAY / MALLINCKRODT ST,64, , , , ,907286.6,1029904
17-000068,2017-01,01/01/2017 09:45,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5700,GOODFELLOW PL,50, , , , ,885324,1037362
17-000121,2017-01,01/01/2017 10:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4324,MARGARETTA AVE,68,ST LOUIS DREAM CENTER, ,4324,MARGARETTA,896091.8,1033435
17-000205,2017-01,01/01/2017 10:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5401,CHIPPEWA ST,14, , ,5401,CHIPPEWA,882063.4,1004686
17-000099,2017-01,01/01/2017 11:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4021,LABADIE AVE,56, , ,4021,LABADIE,897618.3,1029527
17-000077,2017-01,01/01/2017 11:05,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4110,OREGON AVE,16, , ,4110,OREGON,896388.4,1000510
17-000079,2017-01,01/01/2017 12:00,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,NEWBERRY TER / WALTON AVE,54, , ,1200,EUCLID,889682.5,1027854
17-000212,2017-01,01/01/2017 12:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4252,WEST PINE BLVD,38, , ,4252,WEST PINE,891425.4,1021617
17-000085,2017-01,01/01/2017 12:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6200,W FLORISSANT AVE,76, , , , ,890166.1,1048333
17-002820,2017-01,01/01/2017 12:20,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1436,TEMPLE PL,78, , ,1436,TEMPLE,883675.3,1032482
17-000110,2017-01,01/01/2017 12:56,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4410,TAFT AVE,5, ,SIDEWALK/STREET,4401,ALFRED,886351.4,1002704
17-000097,2017-01,01/01/2017 13:23,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3720,N KINGSHIGHWAY BLVD,59, , ,3720,NATURAL BRIDGE,891316,1035410
17-000091,2017-01,01/01/2017 13:25,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,3657,PAGE BLVD,77, , ,3657,PAGE,897593,1024537
17-000112,2017-01,01/01/2017 14:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3821,MINNESOTA AVE,16,MULTI-FAMILY BUILDING,2ND FLOOR,3821,MINNESOTA,895524.8,1002554
17-000397,2017-01,01/01/2017 14:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5140,PALM ST,52, , ,5140,PALM,889869.4,1035385
17-005019,2017-01,01/01/2017 14:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3821,MINNESOTA AVE,16, , ,3821,MINNESOTA,895524.8,1002554
17-000101,2017-01,01/01/2017 14:08,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",405,WASHINGTON AVE,35, ,PARKING LOT,405,WASHINGTON,909542.8,1018469
17-000117,2017-01,01/01/2017 14:30,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3124,ALLEN AVE,26, , ,3124,ALLEN,896897.2,1012181
17-000295,2017-01,01/01/2017 14:30,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1448,LAUREL ST,78, , ,1448,LAUREL,882693.4,1033263
17-000105,2017-01,01/01/2017 14:47,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1419,CARROLL ST,33, , ,1419,CARROLL,903705.9,1012860
17-000119,2017-01,01/01/2017 15:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",50,DR MARTIN LUTHER KING DR,35, , , , ,910435.8,1019065
17-000125,2017-01,01/01/2017 15:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3933,S BROADWAY,16, , ,3933,BROADWAY,897890.5,1001421
17-000298,2017-01,01/01/2017 15:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3700,OHIO AVE,19, , ,3700,OHIO,897794.4,1003068
17-000260,2017-01,01/01/2017 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7515,MINNESOTA AVE,2, , ,7515,MINNESOTA,888948.2,988942.4
17-000501,2017-01,01/01/2017 15:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6401,SCANLAN AVE,9,SOUTHWEST BAPTIST CHURCH, ,6401,SCANLAN,878190.7,1009405
17-000124,2017-01,01/01/2017 15:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 14TH ST / DR MARTIN LUTHER K,36, , , , ,906469.1,1020109
17-000111,2017-01,01/01/2017 15:30,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5300,PAGE BLVD,51, , , , ,885352.5,1029591
17-000428,2017-01,01/01/2017 15:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4945,SAINT LOUIS AVE,55, , ,4945,ST LOUIS,890809.9,1033029
17-000128,2017-01,01/01/2017 15:55,Y, , ,1, ,211000,5,DUI-DRVING WHILE INTOXICATED,1148,UNION BLVD,51, ,CITY STREET,1148,UNION,885275.2,1028714
17-000353,2017-01,01/01/2017 16:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1303,MISSOURI AVE,32, , ,1303,MISSOURI,900758.3,1014254
17-000115,2017-01,01/01/2017 16:10,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
17-002081,2017-01,01/01/2017 17:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5453,GILMORE AVE,72, ,SINGLE FAMILY DWELLING,5453,GILMORE,891567.3,1044831
17-000120,2017-01,01/01/2017 17:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5476,GOODFELLOW BLVD,76, , , , ,889063.5,1046682
17-000148,2017-01,01/01/2017 18:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4175,MCREE AVE,28, , ,4175,MCREE,890827.1,1014540
17-000409,2017-01,01/01/2017 18:00,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,333,WASHINGTON AVE,35, ,@HOTEL- HAMPTON INN,333,WASHINGTON,909766.3,1018424
17-000136,2017-01,01/01/2017 18:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,848,NASSAU DR,74, , ,848,NASSAU,897022.1,1052124
17-002402,2017-01,01/01/2017 18:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5314,MAPLE AVE,49, , ,5314,MAPLE,885003.7,1029021
17-002402,2017-01,01/01/2017 18:00, , , ,-1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5314,MAPLE AVE,49, , ,5314,MAPLE,885003.7,1029021
17-000129,2017-01,01/01/2017 18:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47,FOREST PARK PLATFORM,@METROLINK - FOREST PARK,350,DE BALIVIERE,881642.6,1024780
17-000126,2017-01,01/01/2017 18:45,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4500,GERMANIA ST,4, , ,3964,DOVER,881892.3,993009.2
17-000137,2017-01,01/01/2017 19:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,454,N SARAH ST,38, , , , ,893163.4,1022852
17-000201,2017-01,01/01/2017 19:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6120,MARWINETTE AVE,3, ,STREET,6120,MARWINETTE,886844.6,996010.1
17-000208,2017-01,01/01/2017 19:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5475,ROBIN AVE,72, ,PARKED ON STREET,5475,ROBIN,891953.4,1044672
17-002536,2017-01,01/01/2017 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6135,MICHIGAN AVE,1, ,APT B,6135,MICHIGAN,891925.7,992782.6
17-000130,2017-01,01/01/2017 19:17,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5014,EMERSON AVE,71, , ,5014,EMERSON,891832.3,1041089
17-000134,2017-01,01/01/2017 19:30,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,208,N 9TH ST,35, ,IN THE STREET, , ,907701.2,1017745
17-000132,2017-01,01/01/2017 19:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1220,S 11TH ST,34,LASALLE HOUSING COMPLEX,LASALLE HOUSING COMPLEX,1220,11TH,905424,1013560
17-000189,2017-01,01/01/2017 19:30,Y, , ,1, , 73413,4,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,704,N BROADWAY,35,BROADWAY AND LUCAS LOT, , , ,909520.3,1018744
17-000133,2017-01,01/01/2017 19:30,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3717,OHIO AVE,19, ,SINGLE FAMILY RESIDENCE,3717,OHIO,897587.3,1002945
17-000172,2017-01,01/01/2017 19:40,Y, , ,1, , 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5102,FARLIN AVE,70,BEN HUR CONSTRUCTION CO,#1066900,5102,FARLIN,890860.9,1036691
17-000244,2017-01,01/01/2017 20:30,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3438,ITASKA ST,16, , ,3438,ITASKA,892683.9,997518.1
17-000199,2017-01,01/01/2017 21:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5449,BISCHOFF AVE,12, , ,5447,BISCHOFF,883254.4,1013056
17-000164,2017-01,01/01/2017 21:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5459,ALABAMA AVE,1, , ,5459,ALABAMA,891974.4,995184.6
17-000139,2017-01,01/01/2017 21:39,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5340,TERRY AVE,50, , ,5308,MAFFITT,887639.7,1034300
17-000210,2017-01,01/01/2017 21:58,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,1225,UNION BLVD,48,WALGREENS, , , ,885132.9,1029391
17-000231,2017-01,01/01/2017 22:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4333,MARYLAND AVE,38, , ,4333,MARYLAND,891274.8,1023094
17-000138,2017-01,01/01/2017 22:10,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,816,DICKSON ST,62,CAMBRIDGE HEIGHTS APARTMENTS,OUTSIDE,816,DICKSON,909042.6,1021637
17-000138,2017-01,01/01/2017 22:10,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,816,DICKSON ST,62,CAMBRIDGE HEIGHTS APARTMENTS,OUTSIDE,816,DICKSON,909042.6,1021637
17-000149,2017-01,01/01/2017 22:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,315,CHESTNUT ST,35, ,@HOTEL- HYATT REGENCY,315,CHESTNUT,909422.4,1016993
17-000141,2017-01,01/01/2017 22:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / WASHINGTON AVE,77, , , , ,896858.3,1021621
17-000253,2017-01,01/01/2017 23:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6428,W PARK AVE,42, , ,6428,PARK,879287.9,1017292
17-000143,2017-01,01/01/2017 23:05,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4240,W LEXINGTON AVE,56, , , , ,895860.1,1031941
17-000144,2017-01,01/01/2017 23:15,Y, , ,1, , 31112,1,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,8400,ALABAMA AVE,2, , ,7912,MICHIGAN,885938.1,987513
17-000140,2017-01,01/01/2017 23:20,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",400,N 4TH ST,35, , ,400,4TH,909726.3,1018037
17-000145,2017-01,01/01/2017 23:45,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3933,S BROADWAY,16, , ,3933,BROADWAY,897890.5,1001421
17-000173,2017-01,01/02/2017 00:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,919,N LEONARD AVE,77, , ,919,LEONARD,898664.9,1022408
17-000147,2017-01,01/02/2017 00:10,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1900,WASHINGTON AVE,36, , , , ,903930.3,1019669
17-000150,2017-01,01/02/2017 00:20,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,509,BATES ST,1, ,7 - 11 PARKING LOT, , ,892681.9,994561.8
17-000152,2017-01,01/02/2017 00:45,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4121,MANCHESTER AVE,39,SIAM, ,4121,MANCHESTER,891310.8,1017606
17-000843,2017-01,01/02/2017 00:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4121,MANCHESTER AVE,39,SIAM, ,4121,MANCHESTER,891310.8,1017606
17-000151,2017-01,01/02/2017 00:48,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3850,CALIFORNIA AVE,16, , ,3850,CALIFORNIA,897002.1,1002342
