Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-019488,2017-04,03/08/2017 15:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,N 7TH ST,62, , ,1411,7TH,909398.9,1021437
17-015706,2017-04,03/08/2017 17:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S BROADWAY / CONVENT ST,34, , , , ,907676.9,1013231
17-015714,2017-04,03/09/2017 08:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,2836,MICHIGAN AVE,25, , ,2836,MICHIGAN,896393.3,1008944
17-011140,2017-04,03/09/2017 15:52,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4951,COTE BRILLIANTE AVE,55, , ,4951,COTE BRILLIANTE,889156.4,1031200
17-011158,2017-04,03/09/2017 17:13, , , ,-1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1114,MARKET,35,CARNAHAN COURTHOUSE,@DISTRICT COURT,1420,MARKET,0,0
17-016648,2017-04,03/10/2017 09:09,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4915,MAPLE AVE,53, , ,4915,MAPLE,888752,1028828
17-011309,2017-04,03/10/2017 16:37,Y, , ,1, ,183999,3,DRUGS-SALE/OTHR UNSPEC DRUG,0,S GRAND BLVD / POTOMAC ST,25, , , , ,893567.4,1005225
17-011414,2017-04,03/10/2017 21:15, , , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",6625,MORGANFORD,4,HAVEN, , , ,0,0
17-016726,2017-04,03/10/2017 23:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1433,HOGAN ST,61,MURPHY PARK APARTMENTS,NUSIANCE ABATEMENT PROPERTY,1433,HOGAN,905088.9,1022929
17-020160,2017-04,03/11/2017 20:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1121,VINSON ST,61, ,NUISANCE ABATEMENT PROPERTY,1121,VINSON,904461.6,1021517
17-019998,2017-04,03/11/2017 23:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1324,LASALLE LN,33, , ,1324,LASALLE,904799.7,1014062
17-011616,2017-04,03/12/2017 05:00,Y, , ,1, , 71040,6,AUTO THEFT-PERM RETNT/ATTEMPT,8504,TARA LN,73, ,IN THE DRIVEWAY,8504,TARA,892865.3,1048543
17-011779,2017-04,03/13/2017 22:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
17-011868,2017-04,03/14/2017 14:00,Y, , ,1, ,263422,4,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,555,WASHINGTON AVE,35,KITCHEN SINK, ,555,WASHINGTON,909128.7,1018589
17-020016,2017-04,03/15/2017 05:21,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1465,HICKORY LN,33, , ,1465,HICKORY,904245.2,1013903
17-015738,2017-04,03/15/2017 08:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6637,ALABAMA AVE,1, , ,6637,ALABAMA,889906.1,991981.8
17-019980,2017-04,03/15/2017 15:57,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1722,N 22ND ST,60, ,NUISANCE ABATEMENT PROPERTY,1722,22ND,903821.8,1024231
17-019830,2017-04,03/15/2017 17:09,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,7057,CHIPPEWA ST,9,SHOP N SAVE, ,7057,CHIPPEWA,872714.9,1002363
17-019991,2017-04,03/15/2017 23:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,928,LASALLE LN,34, , ,928,LASALLE,0,0
17-015712,2017-04,03/16/2017 08:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3635,CALIFORNIA AVE,19, , ,3635,CALIFORNIA,897005.9,1003522
17-015444,2017-04,03/16/2017 10:47,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,3503,ITASKA ST,16, , ,3503,ITASKA,892469.3,997860.7
17-020486,2017-04,03/16/2017 12:58,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1408,PEABODY CT,33, , ,1408,PEABODY,904476.4,1013699
17-016024,2017-04,03/16/2017 13:28,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,4137,MAGNOLIA AVE,27, , ,4137,MAGNOLIA,890772.1,1010652
17-012253,2017-04,03/16/2017 19:02,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,N 16TH ST / PRESERVATION PL,61, , , , ,906189.8,1022184
17-012255,2017-04,03/16/2017 19:30,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4707,VERNON AVE,54, , ,4707,VERNON,890304.3,1028232
17-019513,2017-04,03/16/2017 23:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1727,LOCUST ST,36, , ,1727,LOCUST,904546.6,1019310
17-012402,2017-04,03/17/2017 12:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4745,ROSALIE ST,71, , ,4745,ROSALIE,896088.9,1039310
17-016558,2017-04,03/17/2017 17:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1215,HOGAN ST,61,MURPHY PARK APARTMENTS,NUISANCE ABATEMENT PROPERTY,1215,HOGAN,905125.9,1021961
17-012442,2017-04,03/17/2017 19:34,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4400,MICHIGAN AVE,17, , ,4400,MICHIGAN,894742.3,999035.9
17-012488,2017-04,03/17/2017 23:01, , , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2000,BROADWAY,64, , ,2000,BROADWAY,0,0
17-016385,2017-04,03/18/2017 09:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4141,ST FERDINAND AVE,57, , ,4141,ST FERDINAND,895859.5,1028351
17-012593,2017-04,03/18/2017 09:00, , , ,-1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5325,MARTIN LUTHER KING,50, ,RESIDENCE/HOME,5325,DR MARTIN LUTHER KING,0,0
17-019296,2017-04,03/18/2017 15:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
17-019307,2017-04,03/19/2017 22:09,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
17-020154,2017-04,03/20/2017 07:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1722,N 22ND ST,60, ,NUISANCE ABATEMENT PROPERTY,1722,22ND,903821.8,1024231
17-016676,2017-04,03/20/2017 08:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1718,N GRAND BLVD,59, , ,1718,GRAND,898805.3,1025396
17-015674,2017-04,03/20/2017 13:16,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
17-016709,2017-04,03/20/2017 14:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3529,PENNSYLVANIA AVE,19, , ,614,HOLLY HILLS,896145.6,1004395
