Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-060384,2017-12,10/14/2017 08:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1212,N 22ND ST,61, ,KIPP INSPIRE ACADEMY,1212,22ND,903640.1,1022175
18-000741,2017-12,10/14/2017 08:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,35,S GRAND BLVD,37,CIIRCLE K GAS STATION,NUISANCE ABATEMENT PROPERTY,35,GRAND,896073.6,1019677
17-050643,2017-12,10/15/2017 01:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5356,PAGE,48, , ,5356,PAGE,0,0
17-059570,2017-12,10/16/2017 06:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
18-000494,2017-12,10/18/2017 03:30,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,120,W CATALAN ST,2, , ,120,CATALAN,886791.9,985739.5
17-059302,2017-12,10/18/2017 18:54,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3839,OSCEOLA ST,16, , ,3839,OSCEOLA,891415.8,1000665
17-051466,2017-12,10/20/2017 11:12,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5626,MAPLE AVE,48, , ,5626,MAPLE,882384.8,1029354
17-051807,2017-12,10/21/2017 13:15, , , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3157,SUBLETTE,13, ,SOUTH PATROL DIVISION,3157,SUBLETTE,0,0
17-052562,2017-12,10/21/2017 15:21, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8983,RIVERVIEW,74, , ,8983,RIVERVIEW,0,0
17-060919,2017-12,10/22/2012 00:01,Y, , ,1, , 43024,4,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,3501,N 22ND ST,65, , ,3501,22ND,904261.2,1028347
17-051866,2017-12,10/22/2017 13:30,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4135,W PENROSE ST,68, , , , ,898450.6,1033896
17-059404,2017-12,10/23/2017 17:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,2507,HAMPTON AVE,11, , ,2507,HAMPTON,880707.6,1012090
17-059752,2017-12,10/23/2017 17:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2507,HAMPTON AVE,11, , ,2507,HAMPTON,880707.6,1012090
17-059864,2017-12,10/24/2017 02:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,3800,WEST PINE BLVD,37, , ,3700,WEST PINE,0,0
17-059091,2017-12,10/26/2017 08:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4326,FAIRVIEW AVE,15, , ,4326,FAIRVIEW,887820.5,1006061
17-060541,2017-12,10/26/2017 09:41,Y, , ,1, ,101000,4,FORGERY,900,OLIVE ST,35,BUSEY BANK, ,900,OLIVE,907628.1,1017928
17-062931,2017-12,10/26/2017 18:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2956,N PRAIRIE AVE,59, , ,2956,PRAIRIE,899109,1028578
17-058211,2017-12,10/28/2017 00:01,Y, , ,1, ,262200,2,PORNAGRAPHY-FURNISHING TO MINOR,6402,LANSDOWNE AVE,8, , ,6402,LANSDOWNE,877240.8,1003784
17-053398,2017-12,10/29/2017 14:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1222,JOSEPHINE BAKER,77, , ,1222,JOSEPHINE BAKER,0,0
17-061717,2017-12,10/31/2017 12:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4949,WEST PINE BLVD,38,DEL CORONADO APARTMENTS,MANAGEMENT OFFICE,4949,WEST PINE,887807.4,1022871
17-059216,2017-12,11/01/2017 12:14,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,1905,OREGON AVE,24, , ,1905,OREGON,898085,1012338
17-054043,2017-12,11/02/2017 18:00,Y, , ,1, , 83000,4,ARSON-KNOWINGLY BURNING/SUCCESS,211,FERRY ST,64, , , , ,905880.9,1032985
17-059880,2017-12,11/03/2017 16:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4044,PARK AVE,28,WILLERT S HOME PRODUCT, ,4044,PARK,891946.9,1015221
17-059650,2017-12,11/04/2017 16:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3426,NEBRASKA AVE,19, , ,3426,NEBRASKA,896763.4,1004966
17-054427,2017-12,11/05/2017 00:01,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3037,OLIVE ST,37,OLIVE BAR, ,3037,OLIVE,899238.6,1020329
17-056799,2017-12,11/05/2017 08:00, , , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1928,14TH,63, , ,1928,14TH,0,0
17-054824,2017-12,11/06/2017 04:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4150,ITASKA ST,5, ,APT 1W,4150,ITASKA,887697.6,1000694
17-059189,2017-12,11/06/2017 08:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3500,DEKALB ST,18, , ,3500,DEKALB,901471.4,1003031
