Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-043192,2017-08,06/18/2017 08:00,Y, , ,1, ,117000,3,FAILURE TO RETURN BORROWED/RENTED VEHICL,4025,OREGON AVE,16, , ,4025,OREGON,896287,1001053
17-029640,2017-08,06/18/2017 12:00,Y, , ,1, , 10000,4,HOMICIDE,1906,14TH,63, , ,1904,14TH,0,0
17-039089,2017-08,06/18/2017 17:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-039016,2017-08,06/19/2017 09:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1415,N GRAND BLVD,59, , ,1415,GRAND,898267.1,1024577
17-037598,2017-08,06/19/2017 10:11,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,915,OLIVE ST,35, ,@SWB SYNDICATE TRUST BLDG,919,JEFFERSON,907586.3,1018176
17-029860,2017-08,06/19/2017 11:00, , , ,-1, ,264100,3,HEALTH-SANITATION VIOL,2744,UTAH,30, , ,3728,MINNESOTA,0,0
17-029783,2017-08,06/19/2017 13:15,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,6000,NATURAL BRIDGE AVE,50, , ,6000,NATURAL BRIDGE,884487.5,1039583
17-041689,2017-08,06/19/2017 13:46,Y, , ,1, ,111120,2,FRAUD-BAD CHECK/INSUF FUNDS/UNDER $150,5603,DEVONSHIRE AVE,7, , ,5603,DEVONSHIRE,880697.7,1003200
17-039282,2017-08,06/19/2017 16:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-029898,2017-08,06/19/2017 21:00,Y, , ,1, , 23000,1,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,3800,KEOKUK ST,16, , ,3800,KEOKUK,0,0
17-039821,2017-08,06/20/2017 00:01,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,2919,OSAGE ST,16, , ,2919,OSAGE,895882.8,1001464
17-040974,2017-08,06/20/2017 13:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,3662,FAIRVIEW AVE,15, , ,3662,FAIRVIEW,892844.4,1005588
17-043510,2017-08,06/20/2017 16:01,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,2870,BELT AVE,50, , ,2870,BELT,886710.4,1035247
17-041609,2017-08,06/21/2017 10:50,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4239,DELMAR BLVD,58, , ,4239,DELMAR,892594.9,1024728
17-030429,2017-08,06/22/2017 15:10,Y, , ,1, , 43016,6,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4438,HOLLY AVE,68, , , , ,898118.7,1035432
17-042942,2017-08,06/23/2015 08:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4826,CUPPLES PL,55, , ,4826,CUPPLES,890510.3,1031655
17-040972,2017-08,06/23/2017 20:15,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3730,ROSWELL AVE,4, , ,3730,ROSWELL,886492.9,992118.4
17-030669,2017-08,06/24/2017 06:30,Y, , ,1, , 43013,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5610,S BROADWAY,1, , ,6100,BROADWAY,894061.4,993603.2
17-042877,2017-08,06/25/2013 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,3918,LEXINGTON AVE,56, , ,3918,LEXINGTON,898863.8,1030172
17-040971,2017-08,06/26/2017 11:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6221,NOTTINGHAM AVE,8, , ,6221,NOTTINGHAM,878377.3,1002608
17-040970,2017-08,06/26/2017 12:30,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3505,CHEROKEE ST,25, , ,3505,CHEROKEE,894050.1,1005806
17-041610,2017-08,06/26/2017 13:50,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3404,ITASKA ST,16, , ,3404,ITASKA,892986.3,997317.4
17-043508,2017-08,06/27/2017 11:24,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2918,WYOMING ST,30, , ,2918,WYOMING,896706.5,1006539
17-039290,2017-08,06/27/2017 20:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-039507,2017-08,06/28/2017 03:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1500,COCHRAN PL,62, , ,1500,COCHRAN,0,0
17-040975,2017-08,06/28/2017 10:25,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,2429,LAFLIN ST,59,VACANT LOT, ,2429,LAFLIN,899984.3,1025939
17-039179,2017-08,06/28/2017 21:36,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4615,QUINCY ST,4, , ,4615,QUINCY,881834.9,995852.8
17-038207,2017-08,06/28/2017 22:00,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4100,GRAVOIS AVE,16, , ,1900,OLIVE,0,0
17-038971,2017-08,06/28/2017 23:53,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4590,LACLEDE AVE,38,WILDFLOWER RESTAURANT AND CATERING, ,4490,LACLEDE,888203.6,1021941
17-043118,2017-08,06/29/2017 08:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
17-033459,2017-08,06/29/2017 12:33, , , ,-1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3618,PENNSYLVANIA,19, , ,3618,PENNSYLVANIA,0,0
17-041487,2017-08,06/29/2017 13:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5602,ENRIGHT AVE,48, , ,5602,ENRIGHT,882501.4,1027390
17-039490,2017-08,06/29/2017 20:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3940,MICHIGAN AVE,16, , ,3940,MICHIGAN,895245.8,1001723
17-040193,2017-08,06/30/2017 01:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1931,PHIPPS ST,61, ,NUISANCE ABATEMENT PROPERTY,1931,PHIPPS,904745.6,1022621
17-031837,2017-08,06/30/2017 15:01,Y, , ,1, ,266400,5,PUBLIC ORDER-ANIMAL VIOLATION,770,AUBERT AVE,53, , ,770,AUBERT,888380.6,1026921
17-039083,2017-08,06/30/2017 16:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-042679,2017-08,06/30/2017 20:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1112,LONG ST,61, ,NUISANCE ABATEMENT PROPERTY,1112,LONG,904887.3,1021519
17-033816,2017-08,06/30/2017 20:30, , , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,8001,MORGANFORD,4, , ,8001,MORGANFORD,0,0
17-033816,2017-08,06/30/2017 20:30, , , ,-1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8001,MORGANFORD,4, , ,8001,MORGANFORD,0,0
17-042561,2017-08,06/30/2017 23:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4432,OLIVE ST,38, , ,4432,OLIVE,890656.3,1024564
17-042915,2017-08,07/01/2011 12:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4964,COTE BRILLIANTE AVE,55, , ,4964,COTE BRILLIANTE,888967.8,1031076
17-042894,2017-08,07/01/2016 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5000,QUEENS AVE,71, , ,5000,QUEENS,892989,1039233
17-038795,2017-08,07/01/2017 00:01,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,948,MAPLE PL,48, , ,4014,UNION,879671.5,1029537
17-040002,2017-08,07/01/2017 00:01,Y, , ,1, ,175100,6,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,1900,OBEAR AVE,66, , ,1900,OBEAR,0,0
17-038632,2017-08,07/01/2017 07:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6124,N BROADWAY,79,LOVE S GAS STATION,NUISANCE ABATEMENT PROPERTY,6124,BROADWAY,900558.8,1038456
17-042630,2017-08,07/01/2017 09:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4646,CARRIE AVE,69, , ,4646,CARRIE,898156.1,1036801
17-042934,2017-08,07/01/2017 12:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4260,E FARLIN AVE,68, ,SECOND FLOOR APARTMENT,4260,FARLIN,897340.4,1033177
17-039462,2017-08,07/01/2017 12:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,4538,MICHIGAN AVE,17, , ,4538,MICHIGAN,894622.9,997835.8
17-040735,2017-08,07/01/2017 12:00,Y, , ,1, ,204100,1,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4044,S SPRING AVE,16, , ,4044,SPRING,892002,1001704
17-042771,2017-08,07/01/2017 13:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8322,CHURCH RD,74, , ,8322,CHURCH,896532.6,1048692
17-036360,2017-08,07/01/2017 14:00,Y, , ,1, , 43024,6,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,4422,GREER AVE,56, , ,4422,GREER,894401.7,1031487
17-040160,2017-08,07/03/2017 10:07,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6936,BRUNO AVE,43, , ,6936,BRUNO,875041,1013856
17-043865,2017-08,07/03/2017 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,5932,FLOY AVE,73, , ,5932,FLOY,890744.9,1048929
17-042758,2017-08,07/03/2017 15:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1019,PINE ST,35, ,@HOTEL- OMNI MAJESTIC,1019,PINE,907166.1,1017926
17-037987,2017-08,07/03/2017 15:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,733,S VANDEVENTER AVE,39, , ,733,VANDEVENTER,892805,1018348
17-032696,2017-08,07/03/2017 16:00,Y, , ,1, , 69603,2,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",4256,MAGNOLIA AVE,81,TOWER GROVE PARK, ,4256,MAGNOLIA,890086.2,1009696
