Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-045938,2017-09,05/01/2017 12:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,2707,MCNAIR AVE,22, , ,2707,MCNAIR,900266,1008502
17-045231,2017-09,05/01/2017 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4224,W SACRAMENTO AVE,68, , ,4224,SACRAMENTO,896188.6,1032660
17-044460,2017-09,05/01/2017 16:15,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
17-046166,2017-09,05/03/2017 11:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,2800,MERAMEC ST,17, , ,2800,MERAMEC,896466.4,999885.6
17-047645,2017-09,05/15/1994 08:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
17-038054,2017-09,05/16/2007 00:01, , , ,1, ,179210,6,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,5000,THRUSH,72, , ,5000,THRUSH,0,0
17-044038,2017-09,05/16/2017 11:17,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4151,LABADIE AVE,56, ,APT A/2ND FLR,4151,LABADIE,896646.6,1030062
17-046078,2017-09,05/18/2017 11:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,701,CONVENTION PZ,35, , ,701,CONVENTION,908773.3,1019107
17-023770,2017-09,05/18/2017 15:30,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,3436,UNION BLVD,52, , , , ,889172.6,1035942
17-047568,2017-09,05/21/2017 15:20,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
17-024571,2017-09,05/22/2017 14:13,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,CARTER AVE / N GRAND BLVD,67, , , , ,902483.9,1032209
17-024776,2017-09,05/23/2017 09:35,Y, , ,1, ,192500,6,GAMBLING-PROMOTING/BINGO,8701,RIVERVIEW BLVD,73,SIX STARS MARKET, ,8701,RIVERVIEW,893925.1,1049845
17-044892,2017-09,05/23/2017 10:00,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
17-026133,2017-09,05/26/2017 13:00, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5504,DEVONSHIRE,7, , ,5504,DEVONSHIRE,0,0
17-047922,2017-09,05/30/2017 13:23,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,429,EICHELBERGER ST,17, , ,429,EICHELBERGER,893434.4,995282.3
17-046449,2017-09,06/01/2016 00:01,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,5600,EICHELBERGER ST,7, , ,5600,EICHELBERGER,0,0
17-044021,2017-09,06/01/2017 09:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,0,LEONA DR / LOUGHBOROUGH AVE,4, , , , ,885279.9,994116.8
17-044981,2017-09,06/01/2017 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1203,KRAFT ST,44, , ,1203,KRAFT,877049.2,1017996
17-047569,2017-09,06/01/2017 12:20,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1315,N KINGSHIGHWAY BLVD,51, , ,1315,KINGSHIGHWAY,888174.5,1029422
17-045081,2017-09,06/05/2017 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,8642,TRAFFORD LN,73, , ,8642,TRAFFORD,891675.1,1050127
17-027484,2017-09,06/06/2017 16:59,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4223,ALDINE AVE,57, , ,4223,ALDINE,894789.9,1027488
17-046424,2017-09,06/07/2017 10:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,0,I 70 EASTBOUND / SHREVE AVE,69, , ,5214,GOODFELLOW,894680.9,1037608
17-047564,2017-09,06/10/2017 15:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",2900,HADLEY ST,63,AMES VPA, ,2900,HADLEY,907318.5,1026682
17-045117,2017-09,06/11/2017 12:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4020,DELOR ST,5, , ,4020,DELOR,888568.3,999395.3
17-045084,2017-09,06/12/2017 16:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4340,THOLOZAN AVE,15, , ,4340,THOLOZAN,887505.1,1004796
17-044058,2017-09,06/12/2017 21:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1408,N 8TH ST,62, ,NUISANCE ABATEMENT PROPERTY,1408,8TH,909212.8,1022017
17-028958,2017-09,06/14/2017 16:41,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,GOODFELLOW BLVD / GREER AVE,50, , , , ,884936.3,1036904
17-043477,2017-09,06/15/2017 18:04,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,800,MARKET ST,35, ,@BANK OF AMERICA PZ,1915,OLIVE,907607,1016897
17-029196,2017-09,06/15/2017 22:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3701,CALIFORNIA,19, , ,3701,CALIFORNIA,0,0
17-043883,2017-09,06/17/2017 14:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3744,PALM ST,59, ,NUISANCE ABATEMENT PROPERTY,3744,PALM,899911.8,1029772
17-046080,2017-09,06/18/2017 08:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",8012,S BROADWAY,2,DEPENDABLE LAWN CARE, ,8012,BROADWAY,888450.2,986971.6
17-043868,2017-09,06/18/2017 22:37,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,205,N 9TH ST,35, ,@MARK TWAIN HOTEL,205,9TH,907619.9,1017799
17-044068,2017-09,06/20/2017 11:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2121,BREMEN AVE,65, ,NUISANCE ABATEMENT PROPERTY,2121,BREMEN,904168.6,1029979
17-044073,2017-09,06/20/2017 18:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2121,BREMEN AVE,65, ,NUISANCE ABATEMENT PROPERTY,2121,BREMEN,904168.6,1029979
14-027771,2017-09,06/22/2014 00:01, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5532,PAGE,48, , ,5532,PAGE,0,0
17-043873,2017-09,06/22/2017 03:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1128,N 9TH ST,62, ,NUISANCE ABATEMENT PROPERTY,1128,9TH,908464.2,1020468
17-043875,2017-09,06/22/2017 07:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3610,PALM ST,59, ,NUISANCE ABATEMENT PROPERTY,3610,PALM,900691.1,1029382
17-030559,2017-09,06/23/2017 14:41,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,GOODFELLOW BLVD / NATURAL BRID,50, ,GAS LOT, , ,885538.8,1038700
17-043864,2017-09,06/26/2017 17:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3630,N. SPRING,59, ,NUISANCE ABATEMENT PROPERTY,3630,N. SPRING,0,0
17-044076,2017-09,06/27/2017 15:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, ,NUISANCE ABATMENT PROPERTY,721,TUCKER,906857.6,1019492
17-044931,2017-09,06/28/2017 08:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1820,MARKET ST,36,UNION STATION HOTEL,1ST FLOOR ASSISTANT MANAGER S OFFICE,1820,MARKET,903731.7,1018016
17-031836,2017-09,06/29/2017 18:00, , , ,-1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3615,OLIVE,77,@CONTINENTAL LIFE BUILDING,@CONTINENTAL LIFE BUILDING,3615,OLIVE,0,0
17-044045,2017-09,06/30/2017 12:00,Y, , ,1, ,121000,3,EMBEZZLEMENT-VALUE OVER $150,3002,S JEFFERSON AVE,22, , ,3000,JEFFERSON,899171.6,1007325
17-046088,2017-09,07/01/2017 08:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4136,W KOSSUTH AVE,68, , ,4136,KOSSUTH,897971.8,1033059
17-040735,2017-09,07/01/2017 12:00, , , ,1, ,163000,1,PROSTITUTION-PROMOTING,4044,SPRING,16, , ,4044,SPRING,0,0
17-040735,2017-09,07/01/2017 12:00, , , ,-1, ,204100,1,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4044,SPRING,16, , ,4044,SPRING,0,0
17-047909,2017-09,07/02/2017 03:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3708,KOSCIUSKO ST,18, , ,3708,KOSCIUSKO,901053.9,1002459
17-045260,2017-09,07/02/2017 13:37,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-043835,2017-09,07/02/2017 18:39,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1000,WASHINGTON AVE,35, ,NUISANCE ABATEMENT PROPERTY,1000,WASHINGTON,907483,1018737
17-032696,2017-09,07/03/2017 16:00, , , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4256,MAGNOLIA,81,TOWER GROVE PARK, ,4256,MAGNOLIA,0,0
17-032696,2017-09,07/03/2017 16:00, , , ,-1, , 69603,2,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",4256,MAGNOLIA,81,TOWER GROVE PARK, ,4256,MAGNOLIA,0,0
17-048574,2017-09,07/03/2017 22:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3701,OREGON AVE,19, , ,3701,OREGON,896628.9,1003244
17-045257,2017-09,07/04/2017 08:11,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3439,DUNNICA AVE,16, , ,3439,DUNNICA,893898,1002819
17-046068,2017-09,07/04/2017 10:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4450,S 39TH ST,16, , ,4450,39TH,891012.9,1000763
17-048580,2017-09,07/05/2017 13:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3741,MICHIGAN AVE,19, , ,3741,MICHIGAN,895267.6,1003069
17-043878,2017-09,07/05/2017 18:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1015,PARK AVE,34, , ,1015,PARK,905579.6,1012632
17-047746,2017-09,07/05/2017 21:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
17-047742,2017-09,07/06/2017 10:36,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1314,GRAVOIS AVE,21, , ,1314,GRAVOIS,902707.6,1010535
17-045424,2017-09,07/07/2017 05:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-043851,2017-09,07/08/2017 04:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1488,N 8TH ST,62, ,NUISANCE ABATEMENT PROPERTY,1488,8TH,909210.8,1022007
17-045261,2017-09,07/08/2017 19:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1325,N 14TH ST,62, ,NUISANCE ABATEMENT PROPERTY,1325,14TH,906561.6,1022276
17-045265,2017-09,07/09/2017 16:25,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-048577,2017-09,07/09/2017 17:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2009,HEBERT ST,63, ,@WHITE CASTLE - HEBERT,2009,HEBERT,905261.1,1027578
17-045242,2017-09,07/10/2017 00:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1459,OFALLON ST,62, ,NUISANCE ABATEMENT PROPERTY,1459,OFALLON,906561.6,1022276
17-044442,2017-09,07/11/2017 12:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4511,ALASKA AVE,16, , ,4511,ALASKA,893377.6,998630.1
17-035045,2017-09,07/11/2017 15:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,59, , , , ,0,0
17-047917,2017-09,07/13/2017 06:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3014,MAGNOLIA AVE,25, , ,3014,MAGNOLIA,896808.7,1009115
17-047913,2017-09,07/13/2017 09:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3501,IOWA AVE,19, , ,3501,IOWA,897508.6,1004448
17-047908,2017-09,07/13/2017 17:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3648,KOSCIUSKO ST,18, , ,3648,KOSCIUSKO,901094.2,1002717
17-045255,2017-09,07/14/2017 20:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3533,ARKANSAS AVE,19, , ,3533,ARKANSAS,893839.4,1004692
17-047758,2017-09,07/15/2017 05:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3302,KEOKUK ST,16, , ,3302,KEOKUK,894504.9,1002203
17-043901,2017-09,07/15/2017 12:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4509,GRAVOIS AVE,5, , ,4509,GRAVOIS,888165.8,1001977
17-048397,2017-09,07/15/2017 12:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1023,SPRUCE ST,35, ,NUISANCE ABATEMENT PROPERTY,1023,SPRUCE,906589.4,1016244
17-047737,2017-09,07/15/2017 15:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-048410,2017-09,07/16/2017 00:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3220,RENAISSANCE ST,77, ,NUISANCE ABATEMENT PROPERTY,3220,RENAISSANCE,898998.8,1023329
17-045555,2017-09,07/16/2017 10:38,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4008,CASTLEMAN AVE,27, , ,4008,CASTLEMAN,892063.6,1012813
17-048408,2017-09,07/16/2017 15:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,205,N 9TH ST,35, ,@MARK TWAIN HOTEL,205,9TH,907619.9,1017799
17-047714,2017-09,07/16/2017 19:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-045418,2017-09,07/16/2017 20:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-045254,2017-09,07/16/2017 23:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1430,N. 16TH,61, ,NUISANCE ABATEMENT PROPERTY,1430,N. 16TH,0,0
17-047761,2017-09,07/17/2017 19:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3620,KOSCIUSKO ST,18, , ,3620,KOSCIUSKO,901409,1002975
17-044429,2017-09,07/18/2017 11:02,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
17-035178,2017-09,07/18/2017 14:54,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,700,N EUCLID AVE,53, , ,700,EUCLID,888733.3,1026260
17-035178,2017-09,07/18/2017 14:54,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,700,N EUCLID AVE,53, , ,700,EUCLID,888733.3,1026260
17-045401,2017-09,07/19/2017 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4510,ATHLONE AVE,68, , ,4510,ATHLONE,898737.6,1035408
17-045216,2017-09,07/19/2017 18:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4541,S COMPTON AVE,16, , ,4541,COMPTON,894122.4,997899.8
17-047734,2017-09,07/19/2017 20:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-045586,2017-09,07/20/2017 14:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3334,SALENA ST,22, , ,3334,SALENA,900432.6,1004988
17-045247,2017-09,07/21/2017 12:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1620,CASS AVE,62, ,NUISANCE ABATEMENT PROPERTY,1620,CASS,905736.6,1022653
17-047740,2017-09,07/22/2017 13:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-048566,2017-09,07/22/2017 13:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1423,HICKORY LN,33, , ,1423,HICKORY,904245.2,1013903
17-048399,2017-09,07/22/2017 15:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4175,CHIPPEWA ST,15, , ,4175,CHIPPEWA,889186.2,1003827
17-048384,2017-09,07/23/2017 18:26,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4010,PECK ST,67, ,NUISANCE ABATEMENT PROPERTY,4010,PECK,901816.9,1030392
17-044396,2017-09,07/24/2017 10:41,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,1180,CENTRAL INDUSTRIAL DR,28, , ,1180,CENTRAL INDUSTRIAL,892456.2,1016606
17-036217,2017-09,07/24/2017 19:45,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3911,PALM ST,56, , ,3911,PALM,899163.5,1030519
17-047916,2017-09,07/24/2017 22:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2719,COLEMAN ST,59, ,NUISANCE ABATEMENT PROPERTY,2719,COLEMAN,899992.1,1026442
17-044773,2017-09,07/25/2017 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5023,N KINGSHIGHWAY BLVD,71, , ,5023,KINGSHIGHWAY,893217.7,1039249
17-036433,2017-09,07/25/2017 12:15,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4146,ST LOUIS AVE,57, , ,4146,ST LOUIS,896436,1029503
17-036381,2017-09,07/25/2017 16:09,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,774,AUBERT AVE,53, , ,700,AUBERT,888383.8,1026947
17-048378,2017-09,07/25/2017 16:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2933,JAMES COOL PAPA BELL AVE,59, ,NUISANCE ABATEMENT PROPERTY,2933,JAMES COOL PAPA BELL,900653.3,1023095
17-036423,2017-09,07/25/2017 19:39,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5000,GOODFELLOW BLVD,76, , ,5000,GOODFELLOW,887882.4,1044387
