Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-010924,2017-03,01/11/2017 09:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2703,LEMP AVE,22, , ,2703,LEMP,901310.4,1008103
17-010927,2017-03,01/11/2017 09:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2711,LEMP AVE,22, , ,2711,LEMP,901301.9,1008011
17-010926,2017-03,01/11/2017 09:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2707,LEMP AVE,22, , ,2707,LEMP,901289.7,1008045
17-007695,2017-03,01/11/2017 10:36,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2701,LEMP AVE,22, , ,2701,LEMP,901310.4,1008103
17-001745,2017-03,01/11/2017 16:15, , , ,1, , 21000,5,RAPE -- FORCIBLE,5300,LABADIE,50, , ,5300,LABADIE,0,0
17-014751,2017-03,01/11/2017 18:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5203,MAPLE AVE,51, , ,5203,MAPLE,885999.4,1029211
17-011709,2017-03,01/12/2017 21:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-011162,2017-03,01/13/2017 06:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3500,UTAH ST,25, , ,3500,UTAH,894148.2,1006267
17-014750,2017-03,01/15/2017 00:10,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,707,N KINGSHIGHWAY BLVD,51, ,@MOBIL - 707 N KINGSHIGHWAY,707,KINGSHIGHWAY,887661.3,1026321
17-009931,2017-03,01/15/2017 12:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8900,ANNETTA ST,74, , ,8900,ANNETTA,895080.3,1050847
17-012881,2017-03,01/16/2017 11:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
17-014569,2017-03,01/16/2017 16:28,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3610,PALM ST,59,SPRING MANOR ASSISTED LIVING FACILI,NUISANCE ABATEMENT PROPERTY,3610,PALM,900691.1,1029382
17-012047,2017-03,01/17/2017 12:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1825,BIDDLE ST,61,MURPHY PARK APARTMENTS,NUISANCE ABATEMENT PROPERTY,1825,BIDDLE,905188.9,1021650
17-011011,2017-03,01/17/2017 20:18,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1420,HOGAN ST,62, , ,1420,HOGAN,905305.6,1022738
17-010594,2017-03,01/18/2017 11:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4500,N BROADWAY,64,ENGERY EXPRESS GAS STATION,NUISANCE ABATEMENT PROPERTY,4500,N BROADWAY,0,0
17-014748,2017-03,01/18/2017 15:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5010,ENRIGHT AVE,51, , ,5010,ENRIGHT,887696.4,1026535
17-013284,2017-03,01/18/2017 23:12,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2646,RUTGER ST,31, , ,2646,RUTGER,900105.1,1014809
17-012016,2017-03,01/19/2017 08:00,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,505,N 7TH ST,35, ,US BANK  SUITE 2405,505,7TH,908433.1,1018467
17-014747,2017-03,01/19/2017 08:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4490,WEST PINE BLVD,38, ,@WEST PINE APTS,4490,WEST PINE,889270.1,1022184
17-013632,2017-03,01/19/2017 21:02,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-014173,2017-03,01/20/2017 14:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
17-014609,2017-03,01/20/2017 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5508,DEVONSHIRE AVE,7, , ,5508,DEVONSHIRE,881324.2,1002929
17-013640,2017-03,01/20/2017 22:25,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3459,CHIPPEWA ST,19, , ,3459,CHIPPEWA,893971.9,1003145
17-013635,2017-03,01/21/2017 07:09,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3931,CALIFORNIA AVE,16, , ,3931,CALIFORNIA,896711.4,1001614
17-014178,2017-03,01/21/2017 22:57,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4118,MINNESOTA AVE,16, , ,4118,MINNESOTA,895410.3,1000627
17-013290,2017-03,01/22/2017 09:56,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,LAFAYETTE AVE,33, , ,1500,LAFAYETTE,903565.4,1012169
17-013355,2017-03,01/22/2017 12:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5953,LOTUS AVE,50, ,RESIDENCE/HOME,5953,LOTUS,882307.1,1035418
17-014175,2017-03,01/23/2017 14:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3411,S JEFFERSON AVE,19, , ,3411,JEFFERSON,898532,1004867
17-014480,2017-03,01/23/2017 18:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3541,MINNESOTA AVE,19, , ,3541,MINNESOTA,895802,1004331
17-003795,2017-03,01/24/2017 09:15,Y, , ,1, , 81000,5,ARSON-1ST DEGREE/SUCCESS,4567,WEST PINE BLVD,38, , ,4567,WET PINE,889042.8,1022411
17-014183,2017-03,01/24/2017 11:48,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3751,S JEFFERSON AVE,19, , ,3751,JEFFERSON,898162.7,1002525
17-011712,2017-03,01/24/2017 21:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-011210,2017-03,01/25/2011 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,900,LASALLE PARK CT,34, , ,900,LASALLE PARK,0,0
17-009908,2017-03,01/25/2017 10:57,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,3436,UNION BLVD,52, , ,3436,UNION,889172.6,1035942
17-014720,2017-03,01/26/2017 23:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2000,MADISON ST,60,THE BREWERY APARTMENTS,NUISANCE ABATEMENT PROPERTY,2000,MADISON,904374.2,1024178
17-005035,2017-03,01/27/2017 09:30, , , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",310,15TH,36,CONFLUENCE PREPATORY ACADEMY, ,310,15TH,0,0
17-005035,2017-03,01/27/2017 09:30, , , ,-1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",310,15TH,36,CONFLUENCE PREPATORY ACADEMY, ,310,15TH,0,0
17-004477,2017-03,01/27/2017 20:30, , , ,-1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4014,UNION,70, ,: @NORTH PATROL DIVISION,4014,UNION,0,0
17-004477,2017-03,01/27/2017 20:30, , , ,-1, , 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4014,UNION,70, ,: @NORTH PATROL DIVISION,4014,UNION,0,0
17-004484,2017-03,01/27/2017 22:50, , , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500, , ,56, , , , ,0,0
17-004484,2017-03,01/27/2017 22:50, , , ,-1, ,265321,6,LEAVING SCENE OF ACCIDENT, , ,56, , , , ,0,0
17-004733,2017-03,01/27/2017 23:45,Y, , ,1, ,223000,6,LIQUOR LAWS-LIQUOR LIC VIOLATION,6029,NATURAL BRIDGE AVE,70,TWO OF A KIND,@BAR- TWO OF A KIND,6029,NATURAL BRIDGE,884435.5,1039968
17-013285,2017-03,01/28/2017 00:01,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,N 14TH ST,61,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1411,14TH,906895.7,1022262
17-010724,2017-03,01/29/2017 07:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7119,ALABAMA AVE,1, , ,7119,ALABAMA,888857.8,990806.8
17-004799,2017-03,01/30/2017 09:01,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,6162,LAURA AVE,76, , ,6263,LAURA,888049.7,1044436
17-012030,2017-03,01/30/2017 15:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2019,CUSHING ST,22, , ,2019,CUSHING,901011.3,1009759
17-004923,2017-03,01/30/2017 21:00, , , ,1, , 41203,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,5052,PLOVER,72, , , , ,0,0
17-004923,2017-03,01/30/2017 21:00, , , ,-1, , 43201,6,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,5052,PLOVER,72, , , , ,0,0
17-013292,2017-03,01/31/2017 14:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,LAFAYETTE AVE,33, , ,1500,LAFAYETTE,903565.4,1012169
17-012619,2017-03,01/31/2017 18:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3563,GILES AVE,15, , ,3563,GILES,892756.8,1004827
17-011714,2017-03,01/31/2017 21:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-013381,2017-03,02/01/2017 00:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",816,GEYER AVE,21,MOLLYS BISTRO, ,816,GEYER,904769.3,1010363
17-010692,2017-03,02/01/2017 12:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6124,N BROADWAY,79,LOVE S GAS STATION,NUISANCE ABATEMENT PROPERTY,6124,BROADWAY,900558.8,1038456
17-011148,2017-03,02/01/2017 15:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4300,N EUCLID AVE,69, , ,4300,EUCLID,893346.1,1037333
17-014674,2017-03,02/02/2017 00:01,Y, , ,1, , 43025,1,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,3706,MERAMEC ST,16, , ,3706,MERAMEC,892535.3,1001035
17-011685,2017-03,02/02/2017 08:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
17-011547,2017-03,02/02/2017 08:00,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
17-011978,2017-03,02/02/2017 08:31,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5125,DAGGETT AVE,12, , ,5125,DAGGETT,885448.9,1013601
17-010698,2017-03,02/02/2017 09:00,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5515,EMERSON AVE,72, ,CONDEMNED BUILDING,5515,EMERSON,893680.8,1042607
17-005323,2017-03,02/02/2017 10:27,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4156,LABADIE AVE,56, , ,4156,LABADIE,896529.3,1029888
17-013512,2017-03,02/02/2017 11:20,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,5435,DR MARTIN LUTHER KING DR,50, ,DR KING CHOP SUEY,5435,DR MARTIN LUTHER KING,885431.6,1032229
17-010584,2017-03,02/02/2017 16:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4500,N BROADWAY,64,ENERGY EXPRESS GAS STATION,NUISANCE ABATEMENT PROPERTY,4500,N BROADWAY,0,0
17-010184,2017-03,02/03/2017 00:01,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3953,THOLOZAN AVE,15, ,GARAGE DOOR,3953,THOLOZAN,890645.4,1004610
17-005461,2017-03,02/03/2017 12:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1033,MCCAUSLAND AVE,44, , ,1033,MCCAUSLAND,875749.4,1019048
17-014579,2017-03,02/04/2017 00:12,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2723,COLEMAN ST,59, ,NUISANCE ABATEMENT PROPERTY,2723,COLEMAN,899992.1,1026442
17-010252,2017-03,02/04/2017 15:30,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3005,CHIPPEWA ST,19,3005 CHIPPEWA,VACANT PROPERTY,3005,CHIPPEWA,896036.8,1002858
17-012039,2017-03,02/05/2017 07:42,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1852,CASS AVE,62,MURPHY PARK APARTMENTS,NUISANCE ABATEMENT PROPERTY,1852,CASS,905088.9,1022929
17-006211,2017-03,02/07/2017 21:10,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3518,ARKANSAS AVE,19, , ,3518,ARKANSAS,894062,1004813
17-006210,2017-03,02/07/2017 21:16,Y, , ,1, ,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3552,NEBRASKA AVE,19, , ,3552,NEBRASKA,896615.6,1004056
17-014196,2017-03,02/08/2017 07:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4625,LINDELL BLVD,38,BANK OF AMERICA,BANK OF AMERICA,4625,LINDELL,888603,1023247
17-012095,2017-03,02/08/2017 15:13,Y, , ,1, ,121000,1,EMBEZZLEMENT-VALUE OVER $150,6216,MORGANFORD RD,5, , ,6216,MORGANFORD,885126.4,996550.3
17-006338,2017-03,02/08/2017 17:39,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,4065,W BELLE PL,58, , ,4065,BELLE,894414.5,1024579
17-014360,2017-03,02/09/2016 00:01,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4823,POTOMAC ST,15, , , , ,886168.6,1006223
17-010757,2017-03,02/09/2017 15:24,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3643,PENNSYLVANIA AVE,19, , ,3643,PENNSYLVANIA,896018.1,1003601
17-010759,2017-03,02/09/2017 15:24,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3643,PENNSYLVANIA AVE,19, , ,3643,PENNSYLVANIA,896018.1,1003601
17-014553,2017-03,02/09/2017 15:24,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3643,PENNSYLVANIA AVE,19, , ,3643,PENNSYLVANIA,896018.1,1003601
17-006485,2017-03,02/09/2017 22:00,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4118,S GRAND BLVD,16, , , , ,893361.9,1000938
17-010905,2017-03,02/10/2017 09:59,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3659,DUNNICA AVE,16, , ,3659,DUNNICA,892586.6,1003000
17-011849,2017-03,02/10/2017 11:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3501,N KINGSHIGHWAY BLVD,52, , ,3501,KINGSHIGHWAY,890735,1035001
17-010525,2017-03,02/10/2017 12:30,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5100,MCREE AVE,12, ,@GATEWAY HIGH SCHOOL,5100,MCREE,886463.5,1014986
17-011324,2017-03,02/10/2017 14:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6021,SUTHERLAND AVE,8, ,VACANT RESIDENCE,6021,SUTHERLAND,878695.5,1004106
17-010593,2017-03,02/10/2017 14:32,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,301,N TUCKER BLVD,36, ,@US BANK - TUCKER, , ,906554.1,1018453
17-006603,2017-03,02/10/2017 15:02,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4505,NEBRASKA AVE,17, , ,4505,NEBRASKA,895468.9,998047.3
17-014722,2017-03,02/10/2017 16:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2011,E FAIR AVE,68, , ,2011,FAIR,900932.4,1035724
17-006607,2017-03,02/10/2017 16:30,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1400,HICKORY LN,33, , ,1400,HICKORY,904505.7,1013819
17-008128,2017-03,02/11/2017 04:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4048,WALSH ST,5, , ,4048,WALSH,887915.1,999073
17-008128,2017-03,02/11/2017 04:00,Y, , ,1, , 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,4048,WALSH ST,5, , ,4048,WALSH,887915.1,999073
17-010094,2017-03,02/11/2017 11:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",7093,THOLOZAN AVE,9, , ,7093,THOLOZAN,873079.5,1006739
17-010764,2017-03,02/11/2017 13:54,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6321,CLAYTON AVE,42, , ,6321,CLAYTON,879590.7,1017973
17-011836,2017-03,02/11/2017 16:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4353,CLAYTON AVE,38,HOSPITAL,BARNES HOSPITAL,4353,CLAYTON,890124.3,1019551
17-011636,2017-03,02/11/2017 17:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5017,GRAVOIS AVE,5, , ,5017,GRAVOIS,886509.1,1000529
17-014855,2017-03,02/11/2017 20:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5439,PAGE BLVD,78, , ,5887,PAGE,884335.9,1030369
17-014895,2017-03,02/12/2017 00:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-011842,2017-03,02/12/2017 03:22,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4126,W FLORISSANT AVE,68, , ,4126,FLORISSANT,900142.6,1034662
17-013101,2017-03,02/12/2017 04:24,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3622,PAGE BLVD,77, ,@EBONY MOTEL,3622,PAGE,897824.8,1024131
17-014549,2017-03,02/13/2017 10:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3557,TENNESSEE AVE,19, , ,3557,TENNESSEE,894179.1,1004445
17-011715,2017-03,02/13/2017 15:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-011816,2017-03,02/14/2017 12:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",2240,EDWARDS ST,12,NUTRI-CHEF, ,2240,EDWARDS,884442,1012351
17-007267,2017-03,02/14/2017 15:00,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4403,PENNSYLVANIA AVE,17, , ,4403,PENNSYLVANIA,895252.9,998781.2
17-011716,2017-03,02/14/2017 17:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
17-014538,2017-03,02/14/2017 22:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
