Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-037137,2017-07,03/29/2017 16:02,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5067,COTE BRILLIANTE AVE,52, , ,5067,COTE BRILLIANTE,888204.5,1031680
17-033760,2017-07,03/31/2017 22:22,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,3515,N KINGSHIGHWAY BLVD,52,US BANK,@US BANK - KINGSHIGHWAY,3515,KINGSHIGHWAY,890475.4,1035146
17-033717,2017-07,04/01/1992 00:01,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,1900,FOREST AVE,43, , ,4800,GOETHE,0,0
17-033998,2017-07,04/01/2015 07:27,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,1455,GRAHAM ST,42, , ,1455,GRAHAM,879715.2,1016147
17-035539,2017-07,04/01/2017 17:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5408,S BROADWAY,1, , ,5408,BROADWAY,894443.3,993900.8
17-036211,2017-07,04/03/2017 12:00,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3016,MAGNOLIA AVE,25, , ,3016,MAGNOLIA,896808.7,1009115
17-016419,2017-07,04/08/2017 19:13,Y, , ,1, , 41203,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,4518,PAGE BLVD,54, , , , ,891477.7,1027665
17-016419,2017-07,04/08/2017 19:13,Y, , ,1, , 41203,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,4518,PAGE BLVD,54, , , , ,891477.7,1027665
17-016494,2017-07,04/09/2017 02:30, , , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",3722,LACLEDE,37,PICKLEMANS, ,3761,LACLEDE,0,0
17-016494,2017-07,04/09/2017 02:30, , , ,-1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3722,LACLEDE,37,PICKLEMANS, ,3761,LACLEDE,0,0
17-032786,2017-07,04/10/2017 08:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3742,FINNEY AVE,77, , ,3742,FINNEY,896317.8,1024058
17-035075,2017-07,04/11/2017 17:00,Y, , ,1, ,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,4800,LABADIE AVE,55, , ,4800,LABADIE,0,0
17-035319,2017-07,04/18/2017 08:00,Y, , ,1, , 44025,5,ASLT-AGGRV-HND/FST/FT-2ND-CHILD-DOMESTIC,5616,ENRIGHT AVE,48, , ,5616,ENRIGHT,882262.8,1027291
17-033739,2017-07,04/21/2017 04:00,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,512,SCHIRMER ST,2, ,RESIDENCE, , ,888105.3,988858
17-021412,2017-07,04/21/2017 17:00,Y, , ,1, , 43015,4,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,215,N 9TH ST,35, , ,215,9TH,907619.9,1017799
17-036721,2017-07,04/29/2017 08:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4758,LABADIE AVE,55, , ,4758,LABADIE,891708.4,1032556
17-036275,2017-07,05/01/2017 00:01,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3344,AUBERT AVE,55, , ,3344,AUBERT,891121.4,1034412
17-036236,2017-07,05/01/2017 12:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,2311,CHEROKEE ST,22, , ,2311,CHEROKEE,898954,1005089
17-033703,2017-07,05/01/2017 16:22,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1001,LYNCH ST,21, ,@AMERICAN EAGLE CREDIT UNION,919,JEFFERSON,902816.6,1007414
17-036298,2017-07,05/03/2017 09:21,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4359,TAFT AVE,5,AVALON GARDEN NURSING AND RETIREMEN,AVALON GARDEN NURSING AND RETIREMENT,4359,TAFT,886698.6,1002870
17-035495,2017-07,05/04/2017 14:54,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,800,WASHINGTON AVE,35, ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
17-035661,2017-07,05/05/2017 12:25,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6741,MANCHESTER AVE,43,OK USED CARS, ,6741,MANCHESTER,876086,1014031
17-034047,2017-07,05/06/2017 01:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3961,ASHLAND AVE,56, , ,3961,ASHLAND,898444.1,1030261
17-036733,2017-07,05/07/2017 00:01,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,100,S 4TH ST,35, , ,100,4TH,909072.3,1016160
17-035497,2017-07,05/08/2017 12:23,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,800,WASHINGTON AVE,35, ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
17-034799,2017-07,05/08/2017 20:58,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,FRANKLIN AVE,77, ,NUISANCE ABATEMENT PROPERTY,3430,FRANKLIN,898087.8,1022307
17-036673,2017-07,05/11/2017 07:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5560,DELMAR BLVD,47, , ,5560,DELMAR,882641.8,1026780
17-033837,2017-07,05/11/2017 12:00,Y, , ,1, ,111110,6,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,4885,KOSSUTH AVE,69, , ,4885,KOSSUTH,892816.3,1036183
17-027618,2017-07,05/11/2017 12:16,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1439,N 16TH ST,61, , ,1439,N 16TH STREET,905736.6,1022653
17-022807,2017-07,05/11/2017 23:00, , , ,-1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,5054,GRANBERRY WAY,52, , ,5054,GRANBERRY WAY,0,0
17-031096,2017-07,05/12/2013 00:01,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,5500,DEWEY AVE,3, , ,1900,OLIVE,0,0
17-030455,2017-07,05/12/2017 17:00, , , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,4372,WEST PINE,38, ,: APT 3W,4372,WEST PINE,0,0
17-030455,2017-07,05/12/2017 17:00, , , ,-1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4372,WEST PINE,38, ,: APT 3W,4372,WEST PINE,0,0
17-022827,2017-07,05/13/2017 20:50, , , ,-1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2803,KINGSHIGHWAY,52, , ,2803,KINGSHIGHWAY,0,0
17-033838,2017-07,05/14/2017 12:00,Y, , ,1, ,111110,6,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,4885,KOSSUTH AVE,69, , ,4885,KOSSUTH,892816.3,1036183
17-022926,2017-07,05/14/2017 12:45, , , ,-1, , 51111,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,2915,POTOMAC,19, , ,2915,POTOMAC,0,0
17-034062,2017-07,05/16/2017 14:24,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6504,MANCHESTER AVE,10, , ,6504,MANCHESTER,878105.9,1014741
17-035038,2017-07,05/17/2017 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4135,CHIPPEWA ST,15, , ,4135,CHIPPEWA,889719.9,1003749
17-023751,2017-07,05/18/2017 13:00,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,2705,N SARAH ST,57, , ,2705,SARAH,896486.2,1028855
17-037606,2017-07,05/19/2017 11:15,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,5515,DR MARTIN LUTHER KING DR,50, , ,5515,DR MARTIN LUTHER KING,884936.8,1032678
17-024031,2017-07,05/19/2017 17:40, , , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3194, ,15, , , , ,0,0
17-024031,2017-07,05/19/2017 17:40, , , ,-1, , 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3194, ,15, , , , ,0,0
17-033575,2017-07,05/23/2017 09:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8306,N BROADWAY,74,BROADWAY MEAT MARKET,NUISANCE ABATEMENT PROPERTY,8306,BROADWAY,897254.8,1048447
17-034979,2017-07,05/23/2017 13:26,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4159,PARKER AVE,15, , ,4159,PARKER,889269,1006342
17-025054,2017-07,05/24/2017 19:30, , , ,-1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3120, ,30, , ,3120,NEBRASKA,0,0
17-025225,2017-07,05/25/2017 13:00,Y, , ,1, ,182130,0,DRUGS-POSSESSION/HEROIN,10057,TOELLE LN,0,RIVERVIEW PARK PLACE APARTMENTS, ,10057,TOELLE,900653.6,1062790
17-035472,2017-07,05/25/2017 13:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2701,COLEMAN AVE,59, ,NUISANCE ABATEMENT PROPERTY,2701,COLEMAN,899965.1,1026699
17-026212,2017-07,05/26/2017 09:48, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3120,NEBRASKA,30, , ,3120,NEBRASKA,0,0
17-034218,2017-07,05/26/2017 11:21,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,1342,MONTCLAIR AVE,78, , ,1342,MONTCLAIR,883723.4,1031194
17-035484,2017-07,05/26/2017 22:39,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3024,KOSSUTH AVE,67, ,NUISANCE ABATEMENT PROPERTY,3024,KOSSUTH,902379.7,1030629
17-033001,2017-07,05/27/2017 08:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
17-034321,2017-07,05/28/2017 23:43,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,610,N 7TH ST,35,EMBASSY SUITES, ,610,7TH,908628.7,1018533
17-025887,2017-07,05/29/2017 18:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2200,ARSENAL ST,22, , ,1976,ARSENAL,899658.8,1006951
17-025894,2017-07,05/29/2017 18:55, , , ,-1, , 42012,2,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,3525,MORGANFORD,15, ,: APT 10,3525,MORGANFORD,0,0
17-026018,2017-07,05/29/2017 20:00, , , ,-1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2918,MCNAIR,22, , ,2918,MCNAIR,0,0
17-033055,2017-07,05/30/2015 09:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1415,N GRAND BLVD,59, , ,919,JEFFERSON,898267.1,1024577
17-030453,2017-07,06/01/2016 00:01,Y, , ,1, ,171200,1,SEX OFFNS-STATUATORY RAPE/FIRST,900,BATES ST,1, , ,900,BATES,0,0
17-033926,2017-07,06/01/2017 00:01,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4277,CHIPPEWA ST,15, ,APT 19,4277,CHIPPEWA,888050.1,1003964
17-036783,2017-07,06/01/2017 08:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3738,KOSCIUSKO ST,18, , ,3738,KOSCIUSKO,900607.3,1002143
17-037397,2017-07,06/01/2017 08:48,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6630,MARDEL AVE,9, , ,6630,MARDEL,875877.6,1005906
17-032402,2017-07,06/01/2017 12:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5257,WASHINGTON PL,38, , ,5257,WASHINGTON,885374.4,1026191
17-035222,2017-07,06/01/2017 13:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,935,BEACH AVE,48, , ,935,BEACH,879806.9,1029401
17-033591,2017-07,06/01/2017 15:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1426,N PARK PL,65, , ,1426,PARK,905351.6,1030728
17-026522,2017-07,06/01/2017 16:30,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,1400,MONTCLAIR AVE,78, , ,1400,MONTCLAIR,883922.3,1031841
17-027196,2017-07,06/01/2017 16:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3851,PAGE,77, , ,3851,PAGE,0,0
17-026584,2017-07,06/01/2017 23:17,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,3700,UNION BLVD,70, , ,3700,UNION,889231.6,1036274
17-034423,2017-07,06/02/2017 14:42,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,8545,PARTRIDGE AVE,74,RESIDENCE, ,8545,PARTRIDGE,893824.2,1048625
17-026856,2017-07,06/03/2017 09:10,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,4868,NORWICH PL,76, , ,4868,NORWICH,887995.6,1044052
17-035489,2017-07,06/05/2017 13:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1301,OLIVE ST,36, ,@LIBRARY- CENTRAL LIBRARY,1301,OLIVE,906059.7,1018613
17-027324,2017-07,06/05/2017 21:30,Y, , ,1, , 44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3510,ITASKA ST,16, , ,3510,ITASKA,892312.2,997762.9
17-027321,2017-07,06/05/2017 22:58,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5650,NATURAL BRIDGE AVE,50, , , , ,886346.6,1038011
17-037627,2017-07,06/06/2017 02:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4024,CALIFORNIA AVE,16, , ,4024,CALIFORNIA,896796.2,1000975
17-033098,2017-07,06/07/2017 08:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3720,N KINGSHIGHWAY BLVD,69,WALLGREEN S,PARKING LOT,3720,KINGSHIGHWAY,891316,1035410
17-035798,2017-07,06/07/2017 09:54,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2534,N GRAND BLVD,59, ,@HOTEL- GRAND MOTEL,2534,GRAND,899572.2,1026783
17-037642,2017-07,06/07/2017 10:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1641,S JEFFERSON AVE,31, , ,1641,JEFFERSON,899683.5,1013252
17-027658,2017-07,06/07/2017 13:15,Y, , ,1, , 42014,1,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4269,BATES ST,5, , ,4269,BATES,886400.2,998778
17-027653,2017-07,06/07/2017 13:45,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,0,ASHLAND AVE / FAIR AVE,56, , , , ,897314.1,1030784
17-027751,2017-07,06/08/2017 00:15, , , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8635,RIVERVIEW,73, , ,8635,RIVERVIEW,0,0
17-027751,2017-07,06/08/2017 00:15, , , ,-1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8635,RIVERVIEW,73, , ,8635,RIVERVIEW,0,0
17-027916,2017-07,06/08/2017 19:45,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4945,MARGARETTA AVE,69, , ,2915,MICHIGAN,891978.8,1036002
17-035140,2017-07,06/08/2017 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1124,DILLON DR,33, ,REAR,1124,DILLION,903976.8,1014127
17-037639,2017-07,06/08/2017 22:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1530,LAFAYETTE AVE,33, , ,1530,LAFAYETTE,903270.1,1012207
17-033117,2017-07,06/09/2017 00:01,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1800,KLEMM ST,27, , ,1800,KLEMM,890692.8,1013765
17-037457,2017-07,06/09/2017 13:39,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1009,MORRISON AVE,34, , ,1009,MORRISON,905785.9,1013146
17-028081,2017-07,06/09/2017 20:28,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4246,EVANS AVE,58,STREET, ,4246,EVANS,894075.4,1026712
17-028193,2017-07,06/09/2017 23:30, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,956,HAMILTON,48, , ,956,HAMILTON,0,0
17-032345,2017-07,06/10/2017 15:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3430,MORGANFORD RD,15,EVERYTHING AUTOMOTIVE, ,3430,MORGANFORD,888114.7,1005812
17-035563,2017-07,06/10/2017 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,S BROADWAY / LOUGHBOROUGH AVE,1, , , , ,891114.6,990097.6
17-033732,2017-07,06/10/2017 17:00,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1016,HICKORY PL,34, , ,919,JEFFERSON,905538.4,1013296
17-037440,2017-07,06/11/2017 21:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1442,LASALLE LN,33, , ,1442,LASALLE,904320.1,1014165
17-029784,2017-07,06/12/2017 08:45, , , ,-1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3114,FRANKLIN,59, , ,3114,FRANKLIN,0,0
17-036760,2017-07,06/12/2017 09:09,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,1811,OLIVE ST,36,OLIVE CURRENCY EXCHANGE, ,1811,OLIVE,904175.6,1019019
17-033077,2017-07,06/12/2017 12:21,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,3608,HEREFORD ST,14, , ,3608,HEREFORD,884276.3,1005451
17-035163,2017-07,06/12/2017 18:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6640,GARNER AVE,43, , ,6640,GARNER,876929.3,1014486
17-032729,2017-07,06/12/2017 18:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4501,LINDELL BLVD,38, , ,4501,LINDELL,889311,1023065
17-037974,2017-07,06/13/2017 01:02,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
17-028689,2017-07,06/13/2017 07:14,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",1,S MEMORIAL DR,35, , ,1,MEMORIAL,909287.8,1016389
17-037613,2017-07,06/13/2017 14:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
17-028803,2017-07,06/13/2017 16:30,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5123,COTE BRILLIANTE AVE,52, , ,5123,COTE BRILLIANTE,887988.3,1031800
17-034069,2017-07,06/13/2017 22:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,6149,NORTH POINTE BLVD,73, , ,4346,GIBSON,890630.3,1048678
17-037478,2017-07,06/13/2017 23:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2855,OHIO AVE,30, , ,2855,OHIO,898425.8,1008244
17-033948,2017-07,06/14/2004 00:01,Y, , ,1, ,171300,1,SEX OFFNS-STATUATORY RAPE/SECOND,4000,MERAMEC ST,16, , ,4000,MERAMEC,0,0
17-037593,2017-07,06/14/2017 04:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
17-028892,2017-07,06/14/2017 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3214,N NEWSTEAD AVE,56, , ,3214,NEWSTEAD,894997.3,1031861
17-037476,2017-07,06/14/2017 12:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2666,RUTGER ST,31, , ,2666,RUTGER,899981.1,1014841
17-034414,2017-07,06/14/2017 12:00,Y, , ,1, , 44024,4,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,1916,LUCAS AVE,36, , ,1916,LUCAS,904169.6,1019938
17-028998,2017-07,06/14/2017 12:00, , , ,-1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4361,WILCOX,5, , ,4361,WILCOX,0,0
