Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
17-007601,2017-02,01/04/2017 10:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4637,PENROSE ST,69, , ,4637,PENROSE,894996.3,1035775
17-005166,2017-02,01/04/2017 13:05,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5220,WABADA AVE,52, , ,5220,WABADA,887815.4,1032513
17-006240,2017-02,01/05/2017 07:25,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6429,LLOYD AVE,42, , ,6429,LLOYD,878847.7,1016142
17-008438,2017-02,01/05/2017 08:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER,36, , ,721,N TUCKER,0,0
17-008601,2017-02,01/05/2017 16:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1410,LASALLE ST,33, , ,1410,LASALLE,904394.9,1014251
17-007869,2017-02,01/06/2017 12:49,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,901,S VANDEVENTER AVE,39, ,@ COMMERCE BANK,901,VANDEVENTER,892021.8,1017877
17-002062,2017-02,01/07/2017 00:01,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,3700,JAMIESON AVE,9, ,KASEY PAGE ASSISTED LIVING FACILITY,3700,JAMIESON,0,0
17-007097,2017-02,01/07/2017 11:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2711,N 14TH ST,63, ,APT A,2711,14TH,906518.1,1025936
17-004843,2017-02,01/07/2017 17:00,Y, , ,1, , 44024,2,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,3184,WATSON RD,9, ,@HEADQUARTERS,1915,OLIVE,878879.9,1009257
17-009820,2017-02,01/09/2017 02:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1723,COCHRAN PL,62,PRESERVATION SQUARE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1723,COCHRAN,905432.7,1022657
17-008403,2017-02,01/09/2017 13:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1108,N 9TH,62, , ,1108,N 9TH,0,0
17-007068,2017-02,01/09/2017 20:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,713,BIDDLE ST,62, , ,713,BIDDLE,909133.8,1020613
17-007096,2017-02,01/10/2017 11:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,3200,BADEN AVE,0, ,@CPD,919,JEFFERSON,0,0
17-006593,2017-02,01/10/2017 12:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3519,PENNSYLVANIA AVE,19, ,VACANT STRUCTURE,3519,PENNSYLVANIA,896161.6,1004492
17-001569,2017-02,01/10/2017 18:05,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3671,S GRAND BLVD,15, , ,3516,IOWA,893420.3,1004240
17-001685,2017-02,01/11/2017 02:30, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3101,GRAND,59, , ,3101,GRAND,0,0
17-005865,2017-02,01/11/2017 04:28,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1901,SHENANDOAH AVE,22,G & A HEATING & COOLING, ,1901,SHENANDOAH,901628.2,1009987
17-006418,2017-02,01/11/2017 08:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1525,COCHRAN PL,62,PRESERVATION SQUARE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1525,COCHRAN,906256.9,1022439
17-007676,2017-02,01/11/2017 18:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3138,BRANTNER PL,59, , ,3138,BRANTNER,899043.9,1023895
17-007244,2017-02,01/11/2017 22:03,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3136,BRANTNER PL,59, , ,3136,BRANTNER,899043.9,1023895
17-005455,2017-02,01/12/2017 08:08,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5488,POTOMAC ST,14, , ,5488,POTOMAC,881757.7,1006434
17-006382,2017-02,01/12/2017 11:44,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3925,GREER AVE,56, , ,3925,GREER,898412.7,1029498
17-006078,2017-02,01/12/2017 13:10,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1,LOWES, ,932,LOUGHBOROUGH,888524.2,991611.8
17-001918,2017-02,01/12/2017 17:47,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",1915,OLIVE ST,36, ,@HQ,1915,OLIVE,903703.7,1019090
17-007061,2017-02,01/13/2017 15:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1214,N 8TH,62, , ,1214,N 8TH,0,0
17-002038,2017-02,01/13/2017 20:00,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,5819,THEODORE AVE,76, , ,5919,THEODORE,890196.9,1044453
17-002399,2017-02,01/14/2017 08:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3453,HAWTHORNE BLVD,26, , ,3453,HAWTHORNE,895128.1,1011359
17-002151,2017-02,01/14/2017 23:45,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,999,N 2ND ST,35,LUMIERE CASINO,LUMIERE CASINO,999,2ND,910439.8,1019433
16-002372,2017-02,01/15/2016 08:32,Y, , ,1, , 10000,5,HOMICIDE,3911,GARFIELD,56, , , , ,0,0
16-002372,2017-02,01/15/2016 08:32, , , ,-1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3911,GARFIELD,56, , , , ,0,0
16-002372,2017-02,01/15/2016 08:32, , , ,-1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3911,GARFIELD,56, , , , ,0,0
17-005472,2017-02,01/15/2017 10:11,Y, , ,1, ,112020,1,FRAUD-CREDIT DEVICE/UNDER $150,4611,S 38TH ST,16, , ,4611,38TH,891241.6,999761.5
17-006888,2017-02,01/15/2017 11:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3004,MCNAIR AVE,22, ,APT A,3004,MCNAIR,900073.3,1006967
17-009931,2017-02,01/15/2017 12:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8900,ANNETTA ST,74, , ,8900,ANNETTA,895080.3,1050847
17-005964,2017-02,01/15/2017 12:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1728,MACKLIND AVE,12, , ,1728,MACKLIND,884121.6,1014911
17-006391,2017-02,01/15/2017 16:35,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3925,GREER AVE,56, , ,3925,GREER,898412.7,1029498
17-007278,2017-02,01/15/2017 20:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3701,LINDELL BLVD,77, , ,3701,LINDELL,895417.8,1021428
17-007686,2017-02,01/16/2017 09:56,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,N GRAND,59, , ,1400,N GRAND,0,0
17-007235,2017-02,01/16/2017 10:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1119,N TUCKER,61, , ,1119,N TUCKER,0,0
17-006105,2017-02,01/16/2017 12:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4660,CHIPPEWA ST,5, , ,4660,CHIPPEWA,885362.3,1003846
17-006281,2017-02,01/16/2017 17:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1612,CASS AVE,62,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1612,CASS,905736.6,1022653
17-008500,2017-02,01/17/2017 08:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6711,VERMONT AVE,1, , ,6711,VERMONT,889992.4,991619.7
17-002621,2017-02,01/17/2017 14:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4025,PENNSYLVANIA AVE,16, ,SINGLE FAMILY RESIDENCE,4025,PENNSYLVANIA,895634.5,1001152
17-008297,2017-02,01/17/2017 18:26,Y, , ,1, ,115200,1,FRAUD-STEALING BY DECEIT/UNDER $150,932,LOUGHBOROUGH AVE,1,LOWES,@LOUGHBOROUGH COMMONS,932,LOUGHBOROUGH,888524.2,991611.8
17-003164,2017-02,01/17/2017 18:26,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,900,LOUGHBOROUGH AVE,1, , ,900,LOUGHBOROUGH,888861.4,991772.8
17-008468,2017-02,01/18/2015 13:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2320,MARCONI AVE,12, ,COOLING COMPONENTS,2320,MARCONI,885032.2,1012217
17-006319,2017-02,01/18/2017 10:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3157,SUBLETTE AVE,13,@ SOUTH PATROL DIVISION,@SOUTH PATROL DIVISION,6011,HANCOCK,882564.6,1008801
17-002789,2017-02,01/18/2017 11:00,Y, , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,5967,W FLORISSANT AVE,73, , ,5967,FLORISSANT,891430.6,1046898
17-002868,2017-02,01/18/2017 18:00, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,3315,OLIVE,77, , ,3650,LINDELL,0,0
17-002868,2017-02,01/18/2017 18:00, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3315,OLIVE,77, , ,3650,LINDELL,0,0
17-002862,2017-02,01/18/2017 19:34,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,0,ARLINGTON AVE / WABADA AVE,50, , , , ,886495.3,1033405
17-003003,2017-02,01/18/2017 23:00,Y, , ,1, ,263120,5,OBSTRUCT GOVRN OP-FALSE REPORT,5861,SELBER CT,50, , ,5861,SELBER,884844.9,1038078
17-005159,2017-02,01/19/2017 09:56,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,3853,ALBERTA ST,16, , ,3853,ALBERTA,891911.6,1002312
17-002971,2017-02,01/19/2017 11:00, , , ,-1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5241,VERMONT,1, , ,5241,VERMONT,0,0
17-005174,2017-02,01/19/2017 16:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3942,DOVER PL,3, , ,3942,DOVER,887983.7,996567
17-006602,2017-02,01/19/2017 16:00,Y, , ,1, , 66601,4,"LARCENY-BICYCLES $500 - $24,999",3811,WEST PINE BLVD,37, , ,3811,WEST PINE,894686.1,1021050
17-008245,2017-02,01/19/2017 17:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,35,S GRAND,37, , ,35,S GRAND,0,0
17-006935,2017-02,01/19/2017 17:00,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,35,S GRAND BLVD,37, ,CIRCLE K,35,GRAND,896073.6,1019677
17-003061,2017-02,01/19/2017 20:24, , , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,5310,EUCLID,71, ,: @EUCLID PZ,5310,EUCLID,0,0
17-003061,2017-02,01/19/2017 20:24, , , ,-1, ,242000,6,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,5310,EUCLID,71, ,: @EUCLID PZ,5310,EUCLID,0,0
17-003064,2017-02,01/19/2017 22:56,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4512,PENNSYLVANIA AVE,17, , ,4512,PENNSYLVANIA,895316.6,997995.1
17-006203,2017-02,01/20/2017 09:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4759,NEBRASKA AVE,17, ,CRAWFORD TIRE AND BREAK,4759,NEBRASKA,895180.4,996288.9
17-006406,2017-02,01/20/2017 09:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1530,PRESERVATION PL,62,PRESERVATION SQUARE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1530,PRESERVATION,906189.8,1022184
17-006399,2017-02,01/20/2017 09:52,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3925,GREER AVE,56, , ,3925,GREER,898412.7,1029498
17-004802,2017-02,01/20/2017 11:00, , , ,-1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3641,OREGON,19, , ,3641,OREGON,0,0
17-007401,2017-02,01/20/2017 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4620,ASHLAND AVE,56, , ,4620,ASHLAND,893353.4,1032850
17-008446,2017-02,01/20/2017 14:26,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1641,S JEFFERSON,31, , ,1641,S JEFFERSON,0,0
17-003222,2017-02,01/20/2017 16:50,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5337,PATTISON AVE,12, , ,1615,KINGSHIGHWAY,884305.8,1014566
17-003333,2017-02,01/20/2017 22:00,Y, , ,1, , 42016,3,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,2704,OSAGE ST,16, , , , ,897320.1,1001088
17-003479,2017-02,01/21/2017 12:00, , , ,-1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1,BROADWAY,35,HILTON AT THE BALL PARK HOTEL, ,1,BROADWAY,0,0
17-008613,2017-02,01/22/2017 00:01,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1243,S 14TH ST,33, , ,1243,14TH,904428.1,1013525
17-003437,2017-02,01/22/2017 03:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 EASTBOUND,66, ,ALIAS I 70 EB/GRAND, , ,904580.1,1034005
17-007209,2017-02,01/22/2017 08:00,Y, , ,1, , 66601,5,"LARCENY-BICYCLES $500 - $24,999",4476,GREENWICH CT,38, , ,4476,GREENWICH,889693.4,1023848
17-008617,2017-02,01/22/2017 21:10,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1417,PEABODY CT,33, , ,1417,PEABODY,904206.2,1013767
17-008426,2017-02,01/22/2017 21:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER,36, , ,721,N TUCKER,0,0
17-005569,2017-02,01/23/2017 06:45,Y, , ,1, ,175400,1,SEX OFFNS-SX MISCONDUCT/SECOND,4700,MILENTZ AVE,6, , ,4700,MILENTZ,0,0
17-003615,2017-02,01/23/2017 08:05,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5465,ARLINGTON AVE,71, , ,5465,ARLINGTON,894008.6,1042443
17-003733,2017-02,01/23/2017 18:00,Y, , ,1, ,183250,3,DRUGS-SALE/COCAINE,3600,KOSCIUSKO ST,18, , ,1915,OLIVE,901405.8,1002972
17-003741,2017-02,01/23/2017 22:00,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3830,CARTER AVE,67, , ,3830,CARTER,901123.2,1033073
17-003754,2017-02,01/24/2017 01:45,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5590,W FLORISSANT AVE,72, , , , ,893144.3,1044000
17-004862,2017-02,01/24/2017 07:23,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,600,WASHINGTON AVE,35,LEWIS RICE LLC,LAW OFFICE,600,WASHINGTON,908952.8,1018432
17-008607,2017-02,01/24/2017 09:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1222,DILLON DR,33, , ,1222,DILLON,903907.9,1013842
17-006094,2017-02,01/24/2017 10:56,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1,LOWES, ,932,LOUGHBOROUGH,888524.2,991611.8
17-008484,2017-02,01/24/2017 11:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8559,PARTRIDGE AVE,74, , ,8559,PARTRIDGE,893920.5,1048743
17-005923,2017-02,01/24/2017 12:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
17-007680,2017-02,01/24/2017 13:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2801,DR MARTIN LUTHER KING DR,59, , ,2801,DR MARTIN LUTHER KING,901155.4,1021829
17-005457,2017-02,01/24/2017 15:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,60,HAMPTON VILLAGE PLZ,7,SCHNUCKS, ,60,HAMPTON VILLAGE,879568.8,1004479
17-008829,2017-02,01/24/2017 17:00,Y, , ,1, , 66701,4,LARCENY-BICYCLES UNDER $500,3759,LACLEDE AVE,37, , ,1,GRAND,894555.6,1020563
17-008431,2017-02,01/24/2017 19:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER,36, , ,721,N TUCKER,0,0
17-003937,2017-02,01/24/2017 20:00, , , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, , ,35, , , , ,0,0
17-003937,2017-02,01/24/2017 20:00, , , ,-1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999", , ,35, , , , ,0,0
17-006093,2017-02,01/24/2017 21:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
17-006125,2017-02,01/24/2017 22:04,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6218,SUNSHINE DR,8, , ,6218,SUNSHINE,877624.4,997356.1
17-004404,2017-02,01/25/2017 04:15, , , ,1, , 52221,4,BURGLARY-BUSINESS/NIT/UNLAW ENT/OCCUPIED,315,9TH,35,CULINARIA, ,315,9TH,0,0
17-004404,2017-02,01/25/2017 04:15, , , ,-1, , 51221,4,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,315,9TH,35,CULINARIA, ,315,9TH,0,0
17-004678,2017-02,01/25/2017 06:51,Y, , ,1, ,242000,4,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,1408,HOGAN ST,62, , ,1408,HOGAN,905278.8,1022642
17-007240,2017-02,01/25/2017 10:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,3059,THOMAS ST,59, , ,3059,THOMAS,899582.4,1023453
17-006254,2017-02,01/25/2017 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,6136,GARESCHE AVE,76, , ,6136,GARESCHE,888869.6,1045359
17-006290,2017-02,01/25/2017 13:45,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1307,N. 16TH,61,PRESERVATION SQUARE APARTMENTS,NUISANCE ABATEMENT PROPERTY,1307,N. 16TH,0,0
17-005186,2017-02,01/25/2017 15:00,Y, , ,1, , 91123,5,SIMPLE ASSAULT-CHILD/NO INJURY,1700,BURD,38, , ,400,KINGSHIGHWAY,887074.8,1020998
17-008791,2017-02,01/25/2017 16:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3018,DR MARTIN LUTHER KING DR,59, , ,3018,DR MARTIN LUTHER KING,899969.6,1022428
17-006123,2017-02,01/25/2017 20:22,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1, ,@LOUGHBOROUGH COMMONS - LOWES,932,LOUGHBOROUGH,888524.2,991611.8
17-004108,2017-02,01/25/2017 21:11,Y, , ,1, ,183130,3,DRUGS-SALE/HEROIN,3000,CHIPPEWA ST,16, , ,1915,OLIVE,895895.9,1002651
17-006165,2017-02,01/25/2017 21:45,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",911,LOCUST ST,35,THE LOFTS AT OPOP, ,911,LOCUST,907782.4,1018354
17-004203,2017-02,01/26/2017 10:20, , , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4540,UNION,71, , ,4540,UNION,0,0
17-004203,2017-02,01/26/2017 10:20, , , ,-1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4540,UNION,71, , ,4540,UNION,0,0
17-009481,2017-02,01/26/2017 10:36,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4915,MAPLE AVE,53, , ,4915,MAPLE,888752,1028828
17-006377,2017-02,01/26/2017 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4136,MICHIGAN AVE,16, , ,4136,MICHIGAN,895049,1000471
17-005943,2017-02,01/26/2017 17:55,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
17-005180,2017-02,01/26/2017 20:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",1301,UNION BLVD,78, ,@PETES SHUR SAVE,1301,UNION,885308.8,1029902
17-004298,2017-02,01/26/2017 21:00, , , ,-1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,896,WALL,74, , ,896,WALL,0,0
17-005893,2017-02,01/27/2017 00:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6124,N BROADWAY,79,LOVE S GAS STATION,NUISANCE ABATEMENT PROPERTY,6124,BROADWAY,900558.8,1038456
17-005917,2017-02,01/27/2017 08:45,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35,U-HAUL, ,418,TUCKER,906090.9,1016042
17-005462,2017-02,01/27/2017 11:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2933,S KINGSHIGHWAY BLVD,13, , ,2933,KINGSHIGHWAY,886227.6,1009738
17-004469,2017-02,01/27/2017 17:44, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,1021,CARR,62, , ,711,EUCLID,0,0
17-004469,2017-02,01/27/2017 17:44, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1021,CARR,62, , ,711,EUCLID,0,0
17-006160,2017-02,01/27/2017 18:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3644,SHAW BLVD,27, , ,3644,SHAW,894391,1013006
17-004474,2017-02,01/27/2017 20:00,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1500,CALIFORNIA AVE,31, , , , ,898934,1014385
